,PD11464,PD11465,PD11740,PD11741,PD11742,PD11743,PD11744,PD11745,PD11748,PD11750,PD11751,PD11752,PD11753,PD11755,PD11756,PD11757,PD11760,PD11761,PD11762,PD11765,PD11766,PD11767,PD11769,PD11816,PD11818,PD11819,PD13162,PD13163,PD13164,PD13165,PD13166,PD13167,PD13168,PD13296,PD13297,PD13298,PD13299,PD13302,PD13304,PD13306,PD13307,PD13310,PD13311,PD13312,PD13416,PD13418,PD13419,PD13420,PD13422,PD13424,PD13425,PD13426,PD13427,PD13428,PD13602,PD13603
59,15.0,99.0,12.0,9.0,54.0,17.0,5.0,25.0,116.0,80.0,109.0,26.0,33.0,17.0,14.0,16.0,14.0,6.0,10.0,12.0,9.0,7.0,6.0,22.0,8.0,4.0,19.0,21.0,17.0,33.0,10.0,13.0,7.0,199.0,65.0,49.0,50.0,17.0,4.0,18.0,15.0,11.0,35.0,9.0,15.0,28.0,7.0,9.0,7.0,22.0,75.0,15.0,2.0,12.0,32.0,9.0
60,18.0,178.0,49.0,43.0,81.0,51.0,23.0,54.0,109.0,84.0,144.0,92.0,85.0,30.0,27.0,16.0,67.0,53.0,24.0,31.0,23.0,24.0,31.0,35.0,17.0,38.0,44.0,106.0,36.0,52.0,38.0,43.0,23.0,231.0,78.0,115.0,69.0,100.0,33.0,20.0,30.0,29.0,53.0,30.0,27.0,39.0,27.0,18.0,19.0,56.0,135.0,45.0,16.0,46.0,68.0,43.0
61,10.0,79.0,14.0,10.0,40.0,27.0,7.0,19.0,76.0,63.0,115.0,35.0,41.0,18.0,10.0,12.0,16.0,15.0,9.0,15.0,6.0,6.0,4.0,21.0,11.0,8.0,11.0,30.0,9.0,23.0,5.0,7.0,10.0,127.0,66.0,42.0,50.0,24.0,6.0,4.0,14.0,11.0,37.0,7.0,5.0,32.0,6.0,10.0,8.0,20.0,87.0,13.0,5.0,22.0,32.0,16.0
62,10.0,60.0,12.0,6.0,37.0,16.0,8.0,15.0,68.0,52.0,64.0,31.0,24.0,19.0,6.0,7.0,6.0,21.0,5.0,6.0,3.0,3.0,5.0,13.0,7.0,6.0,9.0,23.0,8.0,16.0,7.0,5.0,11.0,102.0,37.0,29.0,40.0,18.0,7.0,12.0,9.0,5.0,23.0,13.0,8.0,18.0,4.0,8.0,5.0,21.0,55.0,9.0,4.0,12.0,22.0,8.0
63,31.0,155.0,27.0,42.0,77.0,62.0,28.0,36.0,179.0,124.0,226.0,83.0,84.0,43.0,15.0,31.0,41.0,35.0,20.0,30.0,21.0,10.0,20.0,37.0,21.0,22.0,38.0,59.0,32.0,57.0,22.0,21.0,19.0,284.0,112.0,117.0,115.0,61.0,25.0,21.0,21.0,18.0,66.0,17.0,21.0,54.0,12.0,18.0,29.0,57.0,159.0,30.0,14.0,37.0,93.0,33.0
64,30.0,241.0,59.0,32.0,93.0,65.0,46.0,45.0,176.0,138.0,259.0,119.0,123.0,55.0,39.0,28.0,75.0,60.0,31.0,45.0,33.0,18.0,33.0,71.0,43.0,47.0,70.0,92.0,55.0,76.0,46.0,41.0,41.0,254.0,178.0,154.0,114.0,130.0,22.0,36.0,57.0,40.0,68.0,51.0,40.0,66.0,28.0,49.0,35.0,67.0,195.0,64.0,33.0,82.0,88.0,51.0
65,25.0,99.0,11.0,7.0,40.0,19.0,16.0,14.0,113.0,70.0,123.0,60.0,41.0,23.0,9.0,8.0,23.0,14.0,19.0,15.0,12.0,5.0,7.0,25.0,9.0,12.0,26.0,46.0,20.0,18.0,9.0,18.0,13.0,130.0,89.0,61.0,54.0,30.0,7.0,17.0,16.0,15.0,28.0,19.0,20.0,31.0,8.0,17.0,18.0,21.0,92.0,17.0,8.0,31.0,38.0,19.0
66,23.0,163.0,30.0,18.0,86.0,37.0,31.0,28.0,108.0,90.0,164.0,100.0,91.0,45.0,26.0,18.0,51.0,41.0,19.0,45.0,26.0,14.0,20.0,43.0,27.0,31.0,58.0,58.0,23.0,45.0,29.0,38.0,24.0,207.0,92.0,111.0,89.0,53.0,23.0,23.0,21.0,29.0,64.0,40.0,32.0,58.0,24.0,34.0,17.0,35.0,140.0,50.0,25.0,53.0,72.0,45.0
67,29.0,254.0,57.0,24.0,110.0,66.0,54.0,42.0,218.0,148.0,261.0,171.0,134.0,55.0,40.0,26.0,56.0,33.0,37.0,52.0,40.0,23.0,35.0,85.0,26.0,34.0,64.0,97.0,45.0,65.0,40.0,45.0,39.0,244.0,113.0,143.0,108.0,88.0,27.0,35.0,57.0,36.0,74.0,46.0,45.0,71.0,33.0,47.0,29.0,43.0,203.0,60.0,26.0,80.0,100.0,48.0
68,13.0,81.0,20.0,14.0,34.0,27.0,13.0,21.0,71.0,68.0,125.0,58.0,57.0,26.0,8.0,9.0,32.0,21.0,7.0,12.0,9.0,8.0,12.0,21.0,10.0,18.0,21.0,40.0,24.0,23.0,12.0,20.0,11.0,143.0,116.0,53.0,54.0,42.0,7.0,10.0,27.0,8.0,44.0,27.0,16.0,22.0,2.0,16.0,11.0,29.0,87.0,19.0,10.0,30.0,36.0,11.0
69,10.0,93.0,13.0,8.0,45.0,19.0,19.0,18.0,172.0,138.0,163.0,58.0,64.0,30.0,8.0,15.0,14.0,19.0,8.0,12.0,7.0,4.0,9.0,6.0,4.0,6.0,18.0,34.0,13.0,24.0,9.0,9.0,10.0,168.0,123.0,61.0,69.0,30.0,6.0,14.0,17.0,13.0,60.0,19.0,10.0,23.0,5.0,11.0,8.0,19.0,94.0,18.0,4.0,16.0,23.0,17.0
70,13.0,86.0,31.0,12.0,48.0,19.0,20.0,23.0,116.0,86.0,121.0,66.0,75.0,29.0,15.0,8.0,31.0,33.0,19.0,20.0,16.0,7.0,13.0,24.0,8.0,16.0,26.0,37.0,22.0,26.0,27.0,23.0,16.0,147.0,104.0,51.0,57.0,46.0,11.0,15.0,25.0,23.0,33.0,23.0,16.0,31.0,12.0,16.0,15.0,27.0,95.0,17.0,13.0,33.0,40.0,26.0
71,25.0,129.0,21.0,12.0,51.0,25.0,21.0,22.0,120.0,99.0,164.0,75.0,113.0,28.0,15.0,14.0,28.0,23.0,14.0,25.0,13.0,2.0,10.0,28.0,20.0,18.0,31.0,49.0,20.0,24.0,21.0,22.0,16.0,233.0,129.0,63.0,72.0,45.0,17.0,12.0,18.0,16.0,58.0,24.0,22.0,30.0,13.0,18.0,12.0,34.0,117.0,18.0,6.0,40.0,54.0,23.0
72,20.0,107.0,27.0,11.0,49.0,30.0,20.0,25.0,109.0,64.0,112.0,71.0,64.0,25.0,12.0,10.0,35.0,26.0,20.0,24.0,13.0,8.0,12.0,25.0,13.0,19.0,35.0,46.0,25.0,33.0,26.0,19.0,19.0,113.0,104.0,82.0,59.0,64.0,17.0,14.0,30.0,18.0,48.0,28.0,17.0,34.0,9.0,29.0,17.0,24.0,92.0,26.0,15.0,37.0,47.0,24.0
73,13.0,74.0,17.0,7.0,23.0,19.0,12.0,13.0,54.0,71.0,78.0,53.0,39.0,14.0,12.0,5.0,23.0,11.0,8.0,14.0,9.0,6.0,9.0,25.0,9.0,2.0,24.0,37.0,15.0,17.0,14.0,7.0,12.0,83.0,67.0,43.0,26.0,32.0,9.0,15.0,15.0,10.0,28.0,18.0,14.0,22.0,7.0,16.0,12.0,20.0,57.0,20.0,10.0,23.0,23.0,14.0
74,14.0,55.0,13.0,16.0,49.0,22.0,14.0,13.0,73.0,70.0,82.0,51.0,43.0,17.0,7.0,8.0,28.0,31.0,14.0,16.0,19.0,8.0,13.0,15.0,13.0,17.0,26.0,26.0,17.0,17.0,14.0,16.0,10.0,98.0,80.0,38.0,36.0,39.0,10.0,17.0,14.0,12.0,43.0,25.0,13.0,25.0,5.0,17.0,8.0,18.0,79.0,24.0,5.0,24.0,39.0,19.0
75,23.0,143.0,30.0,11.0,59.0,34.0,26.0,32.0,128.0,99.0,116.0,90.0,68.0,25.0,15.0,16.0,45.0,19.0,24.0,36.0,20.0,7.0,20.0,39.0,14.0,18.0,28.0,49.0,21.0,40.0,18.0,19.0,25.0,163.0,86.0,76.0,61.0,71.0,10.0,25.0,41.0,28.0,47.0,25.0,19.0,28.0,10.0,27.0,19.0,26.0,93.0,41.0,16.0,55.0,39.0,21.0
76,21.0,132.0,28.0,12.0,52.0,44.0,32.0,31.0,78.0,94.0,164.0,77.0,83.0,24.0,20.0,16.0,35.0,26.0,18.0,22.0,24.0,3.0,16.0,44.0,23.0,19.0,40.0,65.0,27.0,45.0,26.0,21.0,17.0,155.0,188.0,94.0,48.0,67.0,12.0,13.0,42.0,24.0,72.0,21.0,21.0,42.0,17.0,22.0,17.0,38.0,129.0,30.0,18.0,52.0,60.0,26.0
77,18.0,116.0,24.0,15.0,47.0,38.0,17.0,18.0,110.0,135.0,138.0,64.0,50.0,27.0,9.0,7.0,31.0,31.0,13.0,11.0,20.0,10.0,16.0,26.0,12.0,18.0,26.0,55.0,25.0,28.0,29.0,18.0,17.0,136.0,93.0,46.0,45.0,36.0,12.0,11.0,21.0,15.0,55.0,23.0,13.0,35.0,8.0,7.0,17.0,38.0,80.0,28.0,13.0,22.0,49.0,17.0
78,16.0,69.0,16.0,13.0,29.0,17.0,10.0,9.0,55.0,64.0,84.0,43.0,40.0,13.0,8.0,7.0,30.0,57.0,19.0,21.0,9.0,7.0,9.0,31.0,10.0,10.0,19.0,29.0,17.0,18.0,13.0,11.0,10.0,85.0,61.0,45.0,42.0,46.0,15.0,10.0,15.0,11.0,34.0,10.0,13.0,32.0,8.0,9.0,9.0,19.0,65.0,15.0,13.0,31.0,38.0,26.0
79,24.0,146.0,33.0,17.0,54.0,56.0,28.0,31.0,136.0,128.0,182.0,93.0,91.0,27.0,25.0,19.0,68.0,32.0,22.0,27.0,29.0,14.0,22.0,40.0,21.0,32.0,45.0,70.0,23.0,40.0,30.0,22.0,26.0,188.0,113.0,91.0,80.0,92.0,22.0,22.0,38.0,30.0,65.0,29.0,29.0,61.0,14.0,27.0,29.0,46.0,121.0,49.0,21.0,53.0,83.0,40.0
80,11.0,56.0,9.0,13.0,30.0,13.0,8.0,15.0,50.0,62.0,93.0,26.0,32.0,17.0,4.0,5.0,14.0,14.0,6.0,14.0,6.0,4.0,8.0,12.0,5.0,11.0,17.0,15.0,8.0,12.0,7.0,9.0,2.0,74.0,54.0,31.0,20.0,18.0,6.0,9.0,16.0,7.0,26.0,11.0,6.0,32.0,4.0,5.0,7.0,17.0,51.0,16.0,3.0,15.0,23.0,14.0
81,8.0,26.0,5.0,3.0,12.0,9.0,3.0,7.0,37.0,24.0,38.0,11.0,25.0,9.0,6.0,3.0,3.0,5.0,2.0,1.0,3.0,2.0,3.0,8.0,5.0,5.0,10.0,11.0,9.0,9.0,2.0,4.0,4.0,33.0,25.0,31.0,14.0,12.0,4.0,3.0,3.0,6.0,8.0,3.0,3.0,6.0,5.0,5.0,1.0,8.0,30.0,8.0,2.0,10.0,7.0,11.0
82,6.0,53.0,8.0,4.0,37.0,16.0,6.0,13.0,103.0,62.0,97.0,39.0,31.0,25.0,11.0,15.0,6.0,14.0,4.0,10.0,6.0,2.0,2.0,15.0,7.0,11.0,13.0,11.0,14.0,16.0,7.0,12.0,3.0,123.0,64.0,35.0,34.0,18.0,5.0,7.0,13.0,4.0,26.0,8.0,4.0,20.0,4.0,7.0,6.0,10.0,73.0,9.0,5.0,15.0,28.0,7.0
83,15.0,79.0,12.0,8.0,26.0,16.0,8.0,14.0,58.0,57.0,105.0,34.0,88.0,11.0,6.0,12.0,12.0,15.0,5.0,12.0,9.0,5.0,8.0,13.0,5.0,10.0,15.0,24.0,20.0,11.0,7.0,17.0,10.0,114.0,97.0,55.0,31.0,21.0,16.0,7.0,18.0,9.0,28.0,16.0,7.0,37.0,4.0,14.0,13.0,25.0,88.0,13.0,5.0,21.0,45.0,20.0
84,4.0,35.0,1.0,0.0,19.0,8.0,3.0,9.0,36.0,35.0,53.0,13.0,23.0,8.0,1.0,8.0,6.0,9.0,5.0,4.0,6.0,0.0,7.0,5.0,6.0,7.0,17.0,15.0,4.0,7.0,4.0,2.0,8.0,60.0,47.0,29.0,32.0,15.0,3.0,5.0,10.0,1.0,21.0,7.0,10.0,12.0,3.0,8.0,3.0,15.0,45.0,6.0,2.0,4.0,25.0,4.0
85,6.0,48.0,5.0,8.0,30.0,10.0,12.0,10.0,66.0,36.0,74.0,19.0,50.0,18.0,6.0,7.0,12.0,7.0,7.0,9.0,8.0,3.0,7.0,11.0,12.0,10.0,9.0,19.0,9.0,18.0,7.0,9.0,7.0,103.0,61.0,22.0,30.0,22.0,8.0,6.0,7.0,3.0,21.0,14.0,3.0,18.0,4.0,10.0,3.0,16.0,58.0,7.0,6.0,14.0,17.0,14.0
86,6.0,53.0,9.0,3.0,28.0,12.0,3.0,13.0,90.0,59.0,129.0,45.0,58.0,22.0,8.0,18.0,18.0,10.0,5.0,12.0,6.0,4.0,6.0,12.0,9.0,5.0,27.0,22.0,10.0,22.0,11.0,16.0,3.0,148.0,75.0,43.0,56.0,13.0,6.0,7.0,13.0,5.0,37.0,11.0,3.0,18.0,5.0,6.0,8.0,18.0,86.0,9.0,2.0,12.0,32.0,14.0
87,10.0,93.0,12.0,12.0,43.0,22.0,13.0,13.0,96.0,62.0,161.0,49.0,161.0,24.0,8.0,14.0,17.0,25.0,10.0,17.0,13.0,2.0,12.0,12.0,11.0,12.0,24.0,38.0,26.0,20.0,12.0,14.0,11.0,251.0,93.0,53.0,67.0,23.0,6.0,9.0,28.0,11.0,49.0,22.0,8.0,36.0,5.0,9.0,9.0,29.0,111.0,29.0,5.0,30.0,47.0,20.0
88,2.0,22.0,12.0,3.0,12.0,3.0,4.0,2.0,38.0,25.0,41.0,8.0,17.0,12.0,0.0,7.0,4.0,5.0,2.0,6.0,1.0,1.0,2.0,5.0,2.0,1.0,7.0,7.0,6.0,9.0,3.0,3.0,5.0,46.0,33.0,25.0,28.0,9.0,3.0,4.0,6.0,2.0,17.0,6.0,1.0,10.0,1.0,3.0,0.0,4.0,31.0,3.0,1.0,2.0,15.0,5.0
89,4.0,22.0,1.0,3.0,7.0,7.0,1.0,3.0,29.0,19.0,21.0,8.0,15.0,4.0,0.0,8.0,5.0,4.0,2.0,4.0,6.0,2.0,1.0,2.0,1.0,8.0,5.0,14.0,4.0,3.0,3.0,1.0,0.0,37.0,19.0,13.0,10.0,5.0,3.0,2.0,6.0,2.0,15.0,1.0,4.0,4.0,1.0,2.0,5.0,3.0,19.0,4.0,1.0,2.0,7.0,3.0
90,4.0,28.0,4.0,0.0,24.0,8.0,2.0,7.0,80.0,49.0,73.0,16.0,19.0,12.0,3.0,5.0,5.0,4.0,2.0,6.0,3.0,1.0,3.0,4.0,5.0,3.0,11.0,16.0,4.0,8.0,3.0,6.0,6.0,81.0,34.0,27.0,37.0,12.0,3.0,4.0,5.0,5.0,25.0,2.0,5.0,10.0,2.0,3.0,4.0,7.0,54.0,4.0,2.0,3.0,16.0,2.0
91,9.0,50.0,6.0,13.0,27.0,9.0,8.0,9.0,72.0,38.0,84.0,32.0,50.0,7.0,4.0,5.0,3.0,14.0,5.0,9.0,5.0,4.0,2.0,13.0,3.0,6.0,13.0,20.0,4.0,14.0,8.0,8.0,6.0,105.0,57.0,42.0,29.0,16.0,11.0,10.0,9.0,6.0,29.0,5.0,5.0,13.0,5.0,12.0,3.0,10.0,55.0,8.0,1.0,17.0,24.0,9.0
92,10.0,67.0,7.0,11.0,39.0,9.0,7.0,17.0,66.0,66.0,112.0,31.0,39.0,28.0,8.0,8.0,7.0,12.0,3.0,15.0,11.0,6.0,4.0,18.0,7.0,8.0,25.0,15.0,12.0,17.0,7.0,17.0,1.0,126.0,88.0,61.0,39.0,24.0,8.0,6.0,16.0,6.0,30.0,12.0,9.0,22.0,3.0,13.0,4.0,26.0,88.0,14.0,7.0,13.0,34.0,10.0
93,7.0,45.0,2.0,3.0,23.0,15.0,8.0,9.0,45.0,49.0,77.0,18.0,39.0,10.0,6.0,6.0,10.0,10.0,4.0,6.0,3.0,4.0,6.0,12.0,6.0,5.0,18.0,21.0,15.0,8.0,13.0,3.0,9.0,76.0,44.0,29.0,30.0,12.0,4.0,2.0,8.0,5.0,28.0,8.0,2.0,12.0,4.0,5.0,10.0,10.0,57.0,14.0,2.0,12.0,30.0,9.0
94,10.0,73.0,8.0,9.0,51.0,18.0,4.0,15.0,106.0,71.0,100.0,35.0,44.0,24.0,6.0,12.0,14.0,19.0,7.0,14.0,6.0,2.0,12.0,12.0,11.0,5.0,27.0,30.0,12.0,15.0,13.0,14.0,7.0,114.0,84.0,43.0,41.0,23.0,7.0,5.0,14.0,8.0,46.0,5.0,5.0,19.0,8.0,10.0,11.0,14.0,78.0,12.0,9.0,27.0,35.0,9.0
95,21.0,128.0,25.0,18.0,70.0,38.0,14.0,29.0,134.0,120.0,218.0,81.0,137.0,39.0,11.0,17.0,33.0,47.0,27.0,21.0,19.0,18.0,19.0,33.0,13.0,23.0,36.0,51.0,30.0,59.0,20.0,26.0,19.0,222.0,187.0,98.0,96.0,50.0,18.0,20.0,31.0,10.0,65.0,35.0,24.0,52.0,14.0,19.0,14.0,45.0,195.0,36.0,12.0,37.0,104.0,40.0
