,PD14472,PD14473,PD17973,PD17981,PD17991,PD17994,PD18017,PD18020,PD18022,PD18024,PD18031,PD18037,PD18045,PD18046,PD18047,PD18048,PD18049,PD18050,PD18100,PD18101,PD18116,PD18149,PD18188,PD18189,PD18247,PD18251,PD18257,PD18258,PD18259,PD18264,PD18269,PD18728,PD18730,PD18733,PD18734,PD18748,PD18749,PD18751,PD18754,PD18756,PD18768,PD18769,PD18771,PD18775,PD18776,PD22036,PD22251,PD22355,PD22357,PD22358,PD22359,PD22360,PD22361,PD22362,PD22363,PD22364
59,6.0,9.0,4.0,27.0,1.0,4.0,11.0,175.0,11.0,97.0,15.0,22.0,41.0,12.0,6.0,26.0,10.0,19.0,9.0,5.0,8.0,15.0,14.0,22.0,9.0,18.0,13.0,6.0,73.0,9.0,5.0,7.0,4.0,14.0,20.0,11.0,4.0,13.0,2.0,10.0,10.0,6.0,5.0,13.0,7.0,6.0,5.0,102.0,29.0,35.0,7.0,79.0,14.0,5.0,87.0,8.0
60,24.0,22.0,31.0,83.0,18.0,28.0,39.0,156.0,24.0,126.0,54.0,117.0,124.0,53.0,27.0,61.0,52.0,35.0,28.0,15.0,23.0,39.0,30.0,45.0,21.0,58.0,37.0,16.0,66.0,20.0,16.0,23.0,20.0,44.0,39.0,26.0,22.0,21.0,22.0,25.0,40.0,28.0,20.0,27.0,21.0,10.0,20.0,91.0,42.0,51.0,22.0,112.0,39.0,34.0,80.0,31.0
61,13.0,3.0,6.0,19.0,9.0,7.0,9.0,109.0,9.0,98.0,11.0,21.0,49.0,20.0,19.0,24.0,15.0,23.0,9.0,5.0,5.0,22.0,14.0,12.0,13.0,16.0,10.0,4.0,55.0,11.0,10.0,3.0,2.0,22.0,20.0,5.0,14.0,8.0,8.0,7.0,12.0,11.0,4.0,8.0,9.0,6.0,10.0,57.0,17.0,48.0,8.0,70.0,8.0,4.0,61.0,6.0
62,11.0,5.0,7.0,22.0,7.0,6.0,7.0,78.0,5.0,81.0,10.0,17.0,33.0,9.0,6.0,18.0,8.0,12.0,5.0,1.0,12.0,12.0,7.0,11.0,5.0,19.0,11.0,2.0,43.0,8.0,3.0,9.0,4.0,13.0,13.0,4.0,6.0,4.0,3.0,1.0,13.0,3.0,5.0,4.0,4.0,3.0,5.0,54.0,17.0,36.0,5.0,55.0,9.0,8.0,57.0,6.0
63,23.0,20.0,17.0,45.0,20.0,12.0,30.0,309.0,20.0,180.0,25.0,53.0,80.0,27.0,22.0,64.0,26.0,27.0,19.0,11.0,23.0,27.0,23.0,49.0,14.0,48.0,31.0,19.0,116.0,30.0,19.0,18.0,7.0,43.0,48.0,28.0,23.0,23.0,20.0,16.0,31.0,18.0,12.0,11.0,19.0,6.0,13.0,207.0,45.0,85.0,17.0,178.0,33.0,20.0,160.0,36.0
64,47.0,26.0,36.0,105.0,25.0,28.0,61.0,213.0,26.0,204.0,49.0,107.0,159.0,56.0,65.0,139.0,77.0,59.0,31.0,13.0,24.0,59.0,49.0,80.0,38.0,84.0,53.0,19.0,97.0,45.0,36.0,45.0,25.0,70.0,64.0,47.0,49.0,28.0,42.0,25.0,70.0,42.0,65.0,34.0,58.0,28.0,27.0,155.0,71.0,90.0,27.0,131.0,67.0,40.0,164.0,30.0
65,17.0,10.0,12.0,36.0,12.0,8.0,16.0,165.0,13.0,77.0,17.0,53.0,57.0,18.0,12.0,38.0,17.0,20.0,11.0,10.0,10.0,23.0,26.0,21.0,16.0,30.0,13.0,7.0,53.0,16.0,16.0,15.0,16.0,33.0,28.0,14.0,16.0,7.0,15.0,5.0,11.0,10.0,12.0,7.0,11.0,8.0,8.0,78.0,19.0,37.0,14.0,80.0,18.0,12.0,61.0,19.0
66,42.0,17.0,20.0,63.0,23.0,11.0,30.0,141.0,23.0,132.0,32.0,79.0,102.0,42.0,27.0,93.0,51.0,38.0,20.0,9.0,25.0,43.0,34.0,40.0,20.0,49.0,34.0,14.0,69.0,20.0,36.0,38.0,13.0,41.0,32.0,35.0,26.0,20.0,22.0,23.0,49.0,34.0,34.0,18.0,30.0,20.0,18.0,138.0,57.0,71.0,31.0,91.0,36.0,11.0,114.0,27.0
67,47.0,28.0,40.0,100.0,33.0,37.0,54.0,273.0,25.0,202.0,49.0,109.0,161.0,75.0,46.0,95.0,80.0,69.0,29.0,27.0,36.0,54.0,56.0,62.0,28.0,58.0,45.0,18.0,102.0,59.0,44.0,41.0,28.0,49.0,69.0,50.0,47.0,31.0,27.0,36.0,64.0,38.0,46.0,29.0,43.0,29.0,40.0,200.0,74.0,101.0,38.0,169.0,63.0,17.0,146.0,38.0
68,18.0,14.0,16.0,33.0,10.0,4.0,16.0,110.0,13.0,89.0,11.0,45.0,64.0,20.0,11.0,51.0,26.0,15.0,12.0,6.0,17.0,34.0,24.0,30.0,11.0,33.0,16.0,8.0,35.0,12.0,12.0,16.0,4.0,19.0,31.0,13.0,17.0,5.0,15.0,12.0,30.0,10.0,10.0,12.0,14.0,6.0,17.0,56.0,29.0,49.0,12.0,65.0,24.0,12.0,49.0,16.0
69,13.0,13.0,8.0,26.0,5.0,3.0,16.0,179.0,13.0,110.0,13.0,32.0,50.0,16.0,12.0,33.0,14.0,18.0,9.0,3.0,10.0,23.0,5.0,23.0,5.0,21.0,10.0,7.0,59.0,12.0,11.0,8.0,2.0,28.0,23.0,13.0,13.0,13.0,7.0,9.0,17.0,15.0,19.0,9.0,8.0,9.0,11.0,107.0,23.0,57.0,11.0,109.0,19.0,4.0,87.0,9.0
70,25.0,13.0,7.0,32.0,9.0,6.0,16.0,93.0,13.0,106.0,22.0,58.0,60.0,22.0,21.0,52.0,35.0,18.0,12.0,12.0,8.0,29.0,21.0,37.0,9.0,36.0,16.0,7.0,46.0,13.0,10.0,17.0,7.0,20.0,27.0,15.0,18.0,15.0,8.0,15.0,28.0,9.0,18.0,9.0,13.0,10.0,11.0,77.0,24.0,42.0,15.0,51.0,19.0,7.0,64.0,16.0
71,18.0,14.0,14.0,27.0,9.0,10.0,13.0,143.0,9.0,127.0,24.0,49.0,82.0,22.0,12.0,48.0,20.0,28.0,8.0,7.0,10.0,25.0,28.0,30.0,9.0,43.0,17.0,8.0,56.0,20.0,6.0,16.0,7.0,25.0,26.0,21.0,13.0,13.0,16.0,9.0,20.0,11.0,21.0,12.0,10.0,10.0,13.0,120.0,49.0,59.0,13.0,75.0,21.0,12.0,98.0,8.0
72,16.0,16.0,22.0,55.0,15.0,8.0,26.0,118.0,15.0,88.0,20.0,50.0,99.0,27.0,13.0,57.0,36.0,29.0,11.0,4.0,15.0,20.0,34.0,31.0,15.0,37.0,26.0,11.0,36.0,14.0,18.0,21.0,6.0,38.0,36.0,21.0,24.0,24.0,25.0,11.0,22.0,11.0,27.0,14.0,17.0,13.0,20.0,71.0,41.0,56.0,11.0,60.0,32.0,13.0,55.0,11.0
73,10.0,8.0,12.0,46.0,9.0,10.0,16.0,108.0,8.0,56.0,21.0,31.0,44.0,19.0,12.0,35.0,28.0,25.0,7.0,6.0,10.0,22.0,10.0,31.0,16.0,32.0,13.0,7.0,34.0,11.0,8.0,13.0,9.0,16.0,16.0,14.0,10.0,8.0,12.0,12.0,17.0,10.0,12.0,4.0,18.0,4.0,21.0,42.0,19.0,32.0,8.0,59.0,13.0,13.0,41.0,14.0
74,10.0,8.0,10.0,32.0,7.0,9.0,14.0,84.0,15.0,67.0,20.0,28.0,44.0,24.0,14.0,33.0,31.0,20.0,14.0,8.0,17.0,19.0,17.0,28.0,13.0,28.0,16.0,7.0,35.0,7.0,7.0,17.0,9.0,16.0,19.0,23.0,16.0,10.0,13.0,18.0,29.0,5.0,16.0,6.0,18.0,7.0,17.0,61.0,29.0,30.0,18.0,54.0,20.0,10.0,65.0,14.0
75,31.0,19.0,29.0,71.0,20.0,6.0,40.0,140.0,25.0,92.0,23.0,51.0,85.0,23.0,18.0,53.0,43.0,37.0,16.0,9.0,19.0,28.0,35.0,47.0,25.0,43.0,26.0,14.0,51.0,19.0,13.0,23.0,13.0,43.0,37.0,28.0,26.0,18.0,18.0,9.0,30.0,21.0,27.0,18.0,18.0,16.0,19.0,101.0,41.0,48.0,19.0,55.0,37.0,14.0,83.0,17.0
76,23.0,14.0,22.0,71.0,15.0,11.0,28.0,144.0,15.0,102.0,20.0,55.0,107.0,23.0,25.0,69.0,33.0,31.0,12.0,10.0,14.0,41.0,35.0,40.0,19.0,55.0,16.0,14.0,44.0,16.0,10.0,18.0,9.0,44.0,29.0,24.0,24.0,26.0,20.0,7.0,28.0,20.0,15.0,10.0,18.0,14.0,18.0,73.0,25.0,58.0,18.0,67.0,31.0,14.0,72.0,14.0
77,9.0,15.0,18.0,63.0,15.0,14.0,21.0,159.0,10.0,93.0,16.0,54.0,57.0,22.0,15.0,46.0,26.0,20.0,13.0,7.0,17.0,28.0,15.0,45.0,7.0,32.0,19.0,9.0,47.0,18.0,15.0,15.0,11.0,36.0,21.0,20.0,11.0,15.0,13.0,6.0,19.0,10.0,14.0,12.0,13.0,6.0,13.0,69.0,38.0,50.0,15.0,83.0,26.0,11.0,63.0,20.0
78,10.0,9.0,10.0,29.0,10.0,12.0,14.0,73.0,7.0,45.0,16.0,22.0,45.0,22.0,16.0,37.0,21.0,24.0,10.0,5.0,8.0,20.0,22.0,23.0,10.0,25.0,11.0,8.0,21.0,9.0,4.0,19.0,7.0,13.0,18.0,12.0,15.0,7.0,12.0,19.0,19.0,8.0,20.0,12.0,14.0,7.0,10.0,38.0,19.0,28.0,16.0,40.0,14.0,7.0,52.0,15.0
79,41.0,17.0,32.0,87.0,14.0,22.0,41.0,194.0,13.0,140.0,39.0,81.0,121.0,55.0,25.0,70.0,47.0,31.0,22.0,18.0,28.0,37.0,23.0,43.0,22.0,58.0,27.0,15.0,57.0,25.0,23.0,31.0,18.0,64.0,38.0,38.0,23.0,23.0,12.0,25.0,56.0,19.0,28.0,18.0,23.0,20.0,28.0,104.0,35.0,72.0,20.0,89.0,42.0,18.0,91.0,38.0
80,6.0,6.0,7.0,22.0,1.0,7.0,8.0,80.0,5.0,77.0,4.0,16.0,41.0,10.0,8.0,13.0,12.0,7.0,10.0,4.0,9.0,9.0,10.0,10.0,7.0,29.0,12.0,3.0,30.0,5.0,5.0,5.0,5.0,30.0,20.0,7.0,2.0,4.0,5.0,3.0,13.0,10.0,10.0,11.0,7.0,6.0,13.0,43.0,19.0,47.0,4.0,54.0,13.0,10.0,40.0,6.0
81,6.0,4.0,4.0,17.0,4.0,1.0,4.0,30.0,2.0,22.0,8.0,10.0,25.0,8.0,7.0,18.0,6.0,7.0,3.0,1.0,3.0,14.0,7.0,4.0,6.0,6.0,5.0,1.0,5.0,5.0,1.0,2.0,7.0,15.0,5.0,7.0,8.0,4.0,2.0,5.0,7.0,3.0,2.0,1.0,7.0,4.0,4.0,19.0,4.0,11.0,4.0,20.0,8.0,1.0,18.0,3.0
82,6.0,3.0,10.0,13.0,2.0,2.0,5.0,94.0,11.0,102.0,16.0,16.0,31.0,7.0,6.0,10.0,11.0,9.0,4.0,0.0,1.0,15.0,5.0,13.0,4.0,26.0,4.0,4.0,19.0,6.0,5.0,5.0,5.0,5.0,17.0,6.0,6.0,7.0,5.0,3.0,10.0,8.0,9.0,2.0,2.0,3.0,7.0,85.0,10.0,47.0,6.0,84.0,12.0,6.0,62.0,4.0
83,12.0,12.0,6.0,21.0,5.0,6.0,12.0,69.0,11.0,55.0,18.0,29.0,37.0,16.0,15.0,19.0,25.0,19.0,7.0,5.0,9.0,20.0,14.0,24.0,11.0,30.0,9.0,9.0,29.0,8.0,8.0,7.0,12.0,9.0,9.0,12.0,9.0,6.0,9.0,8.0,10.0,7.0,12.0,8.0,11.0,8.0,8.0,49.0,16.0,40.0,9.0,57.0,12.0,9.0,46.0,1.0
84,5.0,3.0,6.0,10.0,1.0,2.0,4.0,48.0,2.0,46.0,3.0,14.0,20.0,4.0,5.0,15.0,10.0,5.0,0.0,2.0,2.0,10.0,9.0,11.0,3.0,24.0,5.0,4.0,15.0,2.0,1.0,5.0,2.0,9.0,12.0,6.0,9.0,3.0,6.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,6.0,34.0,9.0,21.0,6.0,39.0,6.0,5.0,33.0,2.0
85,9.0,5.0,4.0,13.0,6.0,5.0,8.0,54.0,6.0,59.0,11.0,24.0,38.0,17.0,6.0,15.0,14.0,8.0,6.0,4.0,7.0,8.0,5.0,3.0,5.0,13.0,7.0,7.0,34.0,8.0,3.0,10.0,6.0,8.0,7.0,7.0,10.0,7.0,3.0,3.0,9.0,8.0,8.0,2.0,4.0,6.0,3.0,51.0,7.0,21.0,7.0,31.0,9.0,4.0,33.0,5.0
86,5.0,5.0,5.0,13.0,1.0,3.0,4.0,132.0,4.0,101.0,14.0,20.0,37.0,8.0,7.0,21.0,11.0,14.0,3.0,3.0,8.0,12.0,13.0,5.0,3.0,32.0,11.0,9.0,44.0,5.0,11.0,6.0,2.0,7.0,9.0,11.0,6.0,5.0,4.0,5.0,10.0,6.0,2.0,3.0,5.0,0.0,6.0,85.0,19.0,39.0,7.0,91.0,9.0,8.0,88.0,7.0
87,12.0,7.0,14.0,19.0,5.0,4.0,14.0,96.0,7.0,113.0,12.0,33.0,62.0,16.0,10.0,39.0,24.0,17.0,10.0,4.0,9.0,15.0,19.0,26.0,12.0,31.0,12.0,8.0,37.0,13.0,9.0,7.0,8.0,17.0,12.0,7.0,7.0,11.0,7.0,10.0,15.0,11.0,11.0,7.0,11.0,4.0,2.0,71.0,32.0,51.0,7.0,74.0,18.0,13.0,73.0,12.0
88,2.0,4.0,2.0,8.0,2.0,1.0,3.0,37.0,4.0,46.0,7.0,9.0,14.0,0.0,4.0,7.0,5.0,6.0,1.0,4.0,2.0,5.0,2.0,9.0,3.0,7.0,1.0,1.0,17.0,2.0,2.0,3.0,3.0,9.0,3.0,0.0,0.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,26.0,4.0,23.0,0.0,28.0,4.0,5.0,27.0,0.0
89,4.0,3.0,1.0,4.0,1.0,1.0,3.0,30.0,7.0,33.0,1.0,7.0,13.0,5.0,1.0,8.0,4.0,3.0,4.0,0.0,2.0,8.0,3.0,4.0,3.0,11.0,2.0,2.0,9.0,3.0,0.0,1.0,0.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,15.0,4.0,10.0,3.0,18.0,3.0,2.0,28.0,4.0
90,5.0,2.0,1.0,5.0,1.0,1.0,4.0,83.0,3.0,62.0,4.0,15.0,24.0,11.0,7.0,5.0,6.0,8.0,3.0,1.0,6.0,4.0,3.0,7.0,2.0,18.0,3.0,2.0,22.0,2.0,2.0,3.0,2.0,4.0,6.0,3.0,0.0,1.0,3.0,2.0,4.0,7.0,6.0,1.0,3.0,2.0,2.0,42.0,10.0,20.0,2.0,55.0,9.0,2.0,50.0,1.0
91,6.0,3.0,4.0,16.0,4.0,3.0,7.0,80.0,6.0,62.0,16.0,11.0,30.0,13.0,7.0,14.0,16.0,6.0,2.0,0.0,2.0,9.0,2.0,11.0,6.0,22.0,5.0,3.0,23.0,3.0,4.0,2.0,7.0,10.0,7.0,8.0,5.0,5.0,7.0,1.0,5.0,2.0,7.0,6.0,7.0,7.0,4.0,54.0,15.0,32.0,5.0,42.0,9.0,7.0,49.0,5.0
92,9.0,7.0,6.0,21.0,2.0,5.0,8.0,89.0,9.0,96.0,9.0,16.0,37.0,13.0,13.0,29.0,14.0,11.0,9.0,6.0,9.0,9.0,11.0,13.0,9.0,31.0,10.0,6.0,28.0,11.0,11.0,8.0,8.0,17.0,14.0,11.0,8.0,10.0,5.0,5.0,13.0,7.0,7.0,4.0,7.0,2.0,4.0,52.0,23.0,44.0,6.0,61.0,7.0,11.0,50.0,9.0
93,13.0,6.0,7.0,12.0,3.0,1.0,6.0,65.0,5.0,63.0,12.0,15.0,26.0,20.0,7.0,22.0,8.0,10.0,4.0,4.0,9.0,11.0,2.0,8.0,7.0,15.0,6.0,9.0,21.0,2.0,4.0,5.0,9.0,4.0,13.0,6.0,10.0,8.0,2.0,2.0,7.0,2.0,4.0,3.0,8.0,7.0,5.0,30.0,10.0,32.0,8.0,34.0,10.0,4.0,27.0,6.0
94,13.0,6.0,10.0,15.0,7.0,5.0,13.0,116.0,10.0,86.0,24.0,29.0,49.0,12.0,12.0,18.0,14.0,14.0,5.0,3.0,10.0,19.0,10.0,11.0,9.0,19.0,11.0,6.0,32.0,8.0,8.0,4.0,4.0,15.0,13.0,16.0,10.0,9.0,5.0,1.0,10.0,9.0,7.0,7.0,11.0,3.0,4.0,62.0,11.0,45.0,8.0,87.0,14.0,9.0,67.0,8.0
95,19.0,17.0,18.0,38.0,10.0,14.0,26.0,153.0,20.0,147.0,47.0,65.0,101.0,38.0,22.0,57.0,37.0,20.0,12.0,6.0,23.0,42.0,16.0,45.0,13.0,50.0,29.0,11.0,61.0,15.0,18.0,17.0,13.0,29.0,37.0,29.0,18.0,21.0,21.0,22.0,29.0,27.0,16.0,14.0,11.0,18.0,16.0,92.0,50.0,71.0,15.0,115.0,38.0,24.0,97.0,22.0
