,PD7219,PD7220,PD7221,PD7238,PD7240,PD7243,PD7248,PD7249,PD7250,PD7304,PD7305,PD7306,PD7307,PD7316,PD7321,PD7322,PD7341,PD7344,PD7426,PD7428,PD8609,PD8610,PD8611,PD8612,PD8614,PD8615,PD8617,PD8618,PD8619,PD8620,PD8621,PD8622,PD8623,PD8652,PD8660,PD8828,PD8830,PD8832,PD8964,PD8965,PD8969,PD8973,PD8977,PD8978,PD8979,PD8980,PD8981,PD8982,PD8984,PD8995,PD8996,PD8997,PD8998,PD8999,PD9000,PD9001
59,11.0,4.0,2.0,10.0,24.0,36.0,103.0,21.0,56.0,17.0,15.0,27.0,27.0,48.0,52.0,11.0,14.0,8.0,77.0,204.0,12.0,42.0,42.0,7.0,7.0,11.0,15.0,5.0,16.0,7.0,75.0,10.0,6.0,115.0,157.0,3.0,60.0,273.0,107.0,30.0,43.0,14.0,16.0,43.0,15.0,142.0,11.0,112.0,56.0,19.0,14.0,12.0,18.0,4.0,98.0,9.0
60,23.0,25.0,7.0,33.0,66.0,80.0,150.0,43.0,57.0,26.0,58.0,112.0,32.0,63.0,39.0,21.0,29.0,20.0,120.0,172.0,34.0,65.0,57.0,40.0,24.0,44.0,18.0,20.0,61.0,21.0,86.0,17.0,29.0,144.0,352.0,23.0,105.0,293.0,108.0,51.0,69.0,33.0,93.0,93.0,64.0,146.0,34.0,206.0,94.0,88.0,39.0,37.0,40.0,18.0,103.0,28.0
61,15.0,7.0,3.0,7.0,35.0,27.0,78.0,22.0,41.0,18.0,13.0,36.0,19.0,35.0,43.0,10.0,16.0,1.0,82.0,118.0,15.0,38.0,39.0,4.0,11.0,13.0,14.0,4.0,20.0,2.0,58.0,11.0,15.0,107.0,132.0,7.0,70.0,183.0,80.0,27.0,36.0,14.0,19.0,43.0,22.0,128.0,7.0,95.0,52.0,11.0,16.0,12.0,16.0,5.0,63.0,19.0
62,11.0,4.0,6.0,6.0,16.0,36.0,86.0,19.0,45.0,4.0,8.0,21.0,13.0,23.0,33.0,11.0,13.0,1.0,70.0,88.0,17.0,28.0,32.0,7.0,5.0,13.0,10.0,3.0,14.0,6.0,40.0,17.0,6.0,70.0,118.0,10.0,48.0,166.0,61.0,25.0,36.0,5.0,16.0,37.0,22.0,87.0,8.0,81.0,30.0,14.0,9.0,12.0,9.0,2.0,42.0,14.0
63,25.0,26.0,22.0,17.0,48.0,91.0,172.0,47.0,110.0,15.0,38.0,61.0,56.0,106.0,86.0,17.0,34.0,8.0,233.0,339.0,30.0,71.0,78.0,29.0,18.0,28.0,28.0,13.0,42.0,9.0,132.0,29.0,18.0,211.0,284.0,11.0,125.0,510.0,139.0,76.0,78.0,35.0,45.0,93.0,45.0,212.0,12.0,188.0,105.0,51.0,31.0,31.0,38.0,10.0,150.0,25.0
64,56.0,57.0,33.0,32.0,115.0,120.0,201.0,56.0,144.0,40.0,73.0,89.0,37.0,96.0,81.0,40.0,49.0,22.0,271.0,219.0,38.0,76.0,132.0,26.0,22.0,53.0,43.0,50.0,68.0,28.0,137.0,39.0,57.0,294.0,438.0,46.0,138.0,425.0,171.0,64.0,111.0,53.0,92.0,121.0,84.0,207.0,34.0,276.0,135.0,80.0,43.0,64.0,46.0,19.0,154.0,87.0
65,9.0,18.0,11.0,12.0,33.0,36.0,107.0,20.0,68.0,15.0,25.0,34.0,20.0,30.0,44.0,15.0,18.0,3.0,122.0,150.0,20.0,41.0,65.0,7.0,8.0,23.0,17.0,23.0,30.0,11.0,85.0,21.0,7.0,155.0,189.0,11.0,68.0,228.0,102.0,34.0,48.0,24.0,28.0,56.0,28.0,93.0,13.0,122.0,60.0,28.0,30.0,15.0,14.0,11.0,84.0,22.0
66,22.0,22.0,23.0,28.0,53.0,71.0,155.0,43.0,97.0,16.0,23.0,54.0,49.0,61.0,76.0,19.0,28.0,8.0,189.0,170.0,23.0,69.0,94.0,26.0,24.0,27.0,41.0,31.0,41.0,19.0,114.0,24.0,30.0,190.0,268.0,23.0,92.0,288.0,156.0,48.0,76.0,42.0,57.0,82.0,60.0,164.0,14.0,194.0,124.0,40.0,44.0,38.0,29.0,26.0,90.0,50.0
67,46.0,37.0,35.0,43.0,87.0,91.0,220.0,61.0,140.0,35.0,65.0,96.0,64.0,88.0,105.0,39.0,43.0,14.0,244.0,240.0,50.0,68.0,128.0,22.0,36.0,60.0,42.0,59.0,59.0,17.0,136.0,40.0,42.0,308.0,362.0,40.0,153.0,428.0,222.0,85.0,109.0,53.0,78.0,125.0,75.0,235.0,25.0,234.0,146.0,62.0,37.0,52.0,44.0,30.0,155.0,59.0
68,16.0,11.0,11.0,15.0,43.0,47.0,108.0,24.0,76.0,8.0,23.0,34.0,11.0,51.0,45.0,12.0,15.0,9.0,127.0,120.0,17.0,32.0,74.0,15.0,24.0,16.0,18.0,11.0,19.0,8.0,87.0,15.0,14.0,114.0,229.0,12.0,65.0,190.0,78.0,27.0,45.0,18.0,29.0,60.0,21.0,104.0,10.0,130.0,93.0,34.0,21.0,15.0,14.0,10.0,71.0,29.0
69,17.0,9.0,8.0,8.0,68.0,37.0,160.0,23.0,81.0,10.0,18.0,38.0,25.0,51.0,64.0,8.0,11.0,5.0,184.0,240.0,10.0,41.0,66.0,15.0,8.0,16.0,12.0,17.0,20.0,7.0,93.0,9.0,15.0,165.0,235.0,2.0,77.0,308.0,145.0,29.0,42.0,12.0,26.0,67.0,21.0,134.0,10.0,109.0,60.0,18.0,29.0,12.0,18.0,3.0,92.0,20.0
70,19.0,19.0,13.0,20.0,41.0,47.0,111.0,27.0,91.0,23.0,32.0,35.0,20.0,36.0,67.0,12.0,15.0,2.0,160.0,128.0,14.0,43.0,70.0,16.0,18.0,19.0,20.0,10.0,29.0,9.0,52.0,12.0,15.0,130.0,261.0,14.0,57.0,209.0,107.0,49.0,52.0,31.0,32.0,68.0,44.0,151.0,15.0,123.0,68.0,30.0,22.0,18.0,10.0,18.0,83.0,20.0
71,17.0,13.0,14.0,22.0,58.0,53.0,162.0,28.0,101.0,9.0,31.0,60.0,26.0,58.0,58.0,19.0,22.0,6.0,222.0,162.0,20.0,40.0,104.0,18.0,13.0,30.0,21.0,13.0,25.0,11.0,94.0,15.0,23.0,162.0,322.0,10.0,71.0,338.0,133.0,40.0,49.0,24.0,30.0,86.0,37.0,184.0,11.0,150.0,87.0,39.0,22.0,26.0,23.0,21.0,126.0,14.0
72,26.0,24.0,18.0,17.0,54.0,48.0,108.0,29.0,86.0,21.0,38.0,47.0,33.0,35.0,37.0,15.0,17.0,4.0,113.0,117.0,24.0,41.0,69.0,19.0,15.0,24.0,23.0,17.0,35.0,14.0,73.0,21.0,15.0,143.0,194.0,14.0,72.0,187.0,98.0,39.0,63.0,33.0,48.0,61.0,27.0,86.0,13.0,133.0,61.0,37.0,47.0,24.0,26.0,11.0,58.0,25.0
73,14.0,16.0,10.0,13.0,70.0,30.0,76.0,26.0,45.0,12.0,24.0,49.0,21.0,19.0,31.0,15.0,18.0,4.0,83.0,122.0,20.0,22.0,40.0,13.0,6.0,18.0,20.0,10.0,12.0,11.0,67.0,14.0,10.0,97.0,177.0,10.0,41.0,159.0,58.0,18.0,26.0,20.0,23.0,37.0,24.0,53.0,12.0,72.0,40.0,23.0,21.0,16.0,11.0,13.0,31.0,17.0
74,17.0,16.0,11.0,15.0,47.0,39.0,87.0,25.0,63.0,17.0,31.0,35.0,20.0,20.0,22.0,12.0,18.0,5.0,102.0,102.0,13.0,32.0,49.0,10.0,11.0,26.0,25.0,8.0,21.0,11.0,67.0,8.0,6.0,107.0,170.0,11.0,57.0,168.0,82.0,32.0,47.0,22.0,27.0,37.0,19.0,77.0,11.0,88.0,44.0,22.0,23.0,28.0,19.0,12.0,48.0,21.0
75,26.0,25.0,16.0,29.0,64.0,48.0,138.0,39.0,100.0,14.0,39.0,50.0,39.0,44.0,38.0,19.0,27.0,21.0,130.0,139.0,36.0,50.0,85.0,11.0,26.0,36.0,25.0,23.0,30.0,19.0,96.0,13.0,23.0,154.0,226.0,16.0,81.0,226.0,128.0,50.0,61.0,35.0,40.0,60.0,23.0,117.0,13.0,144.0,61.0,27.0,47.0,31.0,14.0,20.0,85.0,44.0
76,29.0,20.0,14.0,14.0,61.0,59.0,150.0,37.0,75.0,23.0,35.0,67.0,26.0,58.0,70.0,18.0,16.0,5.0,177.0,147.0,29.0,36.0,100.0,16.0,10.0,34.0,30.0,21.0,47.0,14.0,69.0,25.0,25.0,159.0,255.0,19.0,83.0,266.0,98.0,77.0,58.0,26.0,53.0,78.0,36.0,97.0,16.0,178.0,82.0,42.0,38.0,32.0,28.0,17.0,85.0,49.0
77,23.0,15.0,10.0,18.0,93.0,38.0,163.0,34.0,50.0,18.0,32.0,73.0,21.0,55.0,49.0,16.0,16.0,9.0,164.0,210.0,21.0,41.0,56.0,13.0,11.0,38.0,18.0,12.0,22.0,5.0,92.0,24.0,17.0,140.0,226.0,14.0,76.0,232.0,114.0,43.0,56.0,21.0,55.0,73.0,32.0,110.0,15.0,139.0,46.0,43.0,34.0,14.0,28.0,13.0,86.0,33.0
78,19.0,13.0,8.0,19.0,45.0,40.0,82.0,19.0,56.0,15.0,30.0,30.0,21.0,26.0,43.0,17.0,14.0,5.0,89.0,86.0,14.0,20.0,52.0,14.0,8.0,23.0,15.0,12.0,29.0,6.0,49.0,21.0,11.0,91.0,157.0,12.0,55.0,134.0,63.0,49.0,33.0,14.0,20.0,46.0,33.0,84.0,12.0,113.0,41.0,22.0,24.0,18.0,15.0,13.0,57.0,38.0
79,24.0,32.0,17.0,28.0,78.0,61.0,178.0,44.0,93.0,22.0,47.0,77.0,36.0,65.0,61.0,23.0,34.0,17.0,190.0,198.0,36.0,51.0,88.0,28.0,28.0,45.0,21.0,16.0,50.0,30.0,98.0,30.0,26.0,192.0,293.0,24.0,103.0,335.0,143.0,75.0,72.0,36.0,50.0,98.0,54.0,147.0,21.0,182.0,84.0,51.0,37.0,30.0,38.0,23.0,82.0,46.0
80,7.0,11.0,6.0,6.0,41.0,17.0,79.0,14.0,54.0,11.0,22.0,46.0,15.0,31.0,22.0,13.0,17.0,3.0,72.0,81.0,10.0,28.0,38.0,7.0,6.0,14.0,4.0,1.0,16.0,3.0,49.0,9.0,12.0,81.0,165.0,7.0,31.0,161.0,57.0,29.0,21.0,8.0,14.0,46.0,22.0,46.0,7.0,79.0,53.0,12.0,20.0,14.0,20.0,5.0,45.0,14.0
81,5.0,5.0,1.0,8.0,19.0,16.0,28.0,11.0,28.0,3.0,8.0,17.0,10.0,12.0,7.0,8.0,7.0,3.0,32.0,38.0,7.0,9.0,12.0,0.0,2.0,3.0,6.0,3.0,6.0,2.0,14.0,9.0,6.0,35.0,81.0,5.0,22.0,73.0,22.0,12.0,20.0,6.0,9.0,29.0,12.0,34.0,3.0,42.0,23.0,11.0,14.0,3.0,10.0,2.0,28.0,12.0
82,8.0,5.0,2.0,3.0,20.0,19.0,91.0,12.0,73.0,6.0,4.0,10.0,18.0,52.0,32.0,7.0,12.0,1.0,118.0,103.0,7.0,25.0,47.0,6.0,8.0,14.0,10.0,6.0,22.0,3.0,45.0,4.0,8.0,103.0,163.0,11.0,52.0,179.0,58.0,17.0,33.0,11.0,11.0,51.0,13.0,109.0,7.0,104.0,65.0,5.0,6.0,9.0,7.0,4.0,59.0,7.0
83,11.0,13.0,9.0,9.0,33.0,43.0,81.0,18.0,63.0,16.0,19.0,35.0,23.0,45.0,29.0,8.0,20.0,4.0,72.0,93.0,17.0,24.0,39.0,6.0,6.0,17.0,8.0,7.0,18.0,7.0,69.0,7.0,16.0,96.0,199.0,9.0,47.0,179.0,50.0,28.0,34.0,12.0,14.0,45.0,34.0,63.0,6.0,102.0,66.0,20.0,12.0,14.0,20.0,6.0,55.0,15.0
84,7.0,5.0,3.0,3.0,13.0,16.0,62.0,9.0,37.0,3.0,5.0,21.0,5.0,20.0,18.0,6.0,11.0,3.0,51.0,51.0,8.0,12.0,25.0,2.0,5.0,2.0,3.0,4.0,18.0,5.0,32.0,4.0,3.0,59.0,124.0,3.0,27.0,126.0,44.0,8.0,16.0,2.0,16.0,37.0,18.0,38.0,2.0,70.0,60.0,10.0,7.0,8.0,11.0,2.0,27.0,9.0
85,6.0,6.0,3.0,6.0,19.0,24.0,64.0,14.0,51.0,10.0,11.0,13.0,12.0,29.0,30.0,5.0,15.0,2.0,77.0,78.0,11.0,25.0,26.0,6.0,4.0,8.0,9.0,4.0,16.0,1.0,35.0,7.0,7.0,71.0,134.0,3.0,40.0,141.0,57.0,14.0,19.0,10.0,12.0,43.0,15.0,57.0,6.0,58.0,43.0,15.0,7.0,8.0,7.0,6.0,47.0,5.0
86,9.0,6.0,3.0,5.0,15.0,20.0,83.0,21.0,67.0,6.0,12.0,18.0,11.0,43.0,46.0,8.0,12.0,4.0,129.0,126.0,7.0,45.0,29.0,4.0,7.0,17.0,12.0,6.0,27.0,5.0,45.0,6.0,14.0,120.0,170.0,5.0,60.0,226.0,87.0,18.0,40.0,8.0,15.0,49.0,24.0,102.0,4.0,106.0,73.0,17.0,10.0,16.0,11.0,2.0,61.0,11.0
87,8.0,16.0,6.0,8.0,40.0,52.0,111.0,16.0,82.0,21.0,20.0,104.0,23.0,51.0,47.0,18.0,21.0,4.0,126.0,131.0,19.0,49.0,61.0,7.0,10.0,22.0,11.0,5.0,26.0,12.0,69.0,14.0,15.0,153.0,440.0,8.0,59.0,257.0,104.0,30.0,41.0,17.0,21.0,66.0,51.0,125.0,15.0,168.0,81.0,40.0,14.0,16.0,21.0,11.0,67.0,17.0
88,5.0,0.0,0.0,0.0,17.0,8.0,34.0,3.0,32.0,1.0,2.0,7.0,4.0,21.0,13.0,3.0,6.0,2.0,47.0,36.0,1.0,7.0,21.0,2.0,1.0,3.0,3.0,0.0,7.0,2.0,18.0,1.0,1.0,57.0,77.0,1.0,25.0,111.0,34.0,7.0,17.0,2.0,3.0,15.0,13.0,44.0,2.0,34.0,23.0,5.0,6.0,6.0,9.0,1.0,28.0,3.0
89,3.0,1.0,2.0,4.0,18.0,1.0,27.0,4.0,10.0,2.0,2.0,10.0,8.0,15.0,14.0,0.0,4.0,1.0,34.0,32.0,2.0,10.0,14.0,0.0,3.0,8.0,2.0,1.0,4.0,2.0,18.0,2.0,3.0,49.0,73.0,1.0,15.0,54.0,21.0,6.0,5.0,2.0,5.0,10.0,3.0,25.0,4.0,25.0,20.0,2.0,8.0,2.0,4.0,2.0,19.0,6.0
90,5.0,1.0,2.0,5.0,17.0,13.0,75.0,5.0,50.0,4.0,7.0,10.0,11.0,24.0,29.0,4.0,10.0,3.0,78.0,83.0,5.0,20.0,34.0,3.0,1.0,11.0,4.0,1.0,13.0,3.0,28.0,2.0,5.0,72.0,106.0,6.0,29.0,127.0,62.0,13.0,21.0,8.0,8.0,44.0,10.0,82.0,3.0,59.0,40.0,9.0,6.0,4.0,9.0,4.0,41.0,6.0
91,5.0,7.0,3.0,2.0,30.0,29.0,73.0,13.0,59.0,6.0,14.0,33.0,14.0,25.0,36.0,6.0,13.0,2.0,79.0,77.0,4.0,25.0,28.0,8.0,0.0,10.0,2.0,0.0,12.0,3.0,39.0,7.0,4.0,86.0,222.0,3.0,36.0,178.0,66.0,12.0,23.0,9.0,15.0,38.0,24.0,59.0,2.0,81.0,47.0,12.0,12.0,8.0,11.0,3.0,35.0,9.0
92,15.0,17.0,5.0,9.0,47.0,25.0,92.0,23.0,64.0,17.0,13.0,42.0,20.0,46.0,33.0,4.0,15.0,1.0,114.0,105.0,12.0,26.0,49.0,4.0,6.0,13.0,10.0,4.0,21.0,6.0,58.0,14.0,9.0,113.0,263.0,11.0,57.0,205.0,49.0,26.0,24.0,14.0,20.0,67.0,65.0,68.0,7.0,129.0,75.0,12.0,10.0,11.0,14.0,4.0,44.0,12.0
93,8.0,7.0,5.0,7.0,35.0,19.0,81.0,10.0,40.0,9.0,10.0,36.0,12.0,30.0,30.0,4.0,13.0,0.0,71.0,72.0,12.0,21.0,34.0,6.0,6.0,5.0,5.0,3.0,20.0,2.0,37.0,6.0,11.0,84.0,144.0,6.0,35.0,111.0,40.0,20.0,27.0,6.0,11.0,50.0,21.0,65.0,7.0,77.0,37.0,10.0,12.0,9.0,12.0,4.0,42.0,6.0
94,12.0,7.0,7.0,4.0,32.0,36.0,95.0,15.0,63.0,5.0,14.0,28.0,21.0,54.0,41.0,3.0,21.0,2.0,138.0,137.0,17.0,34.0,58.0,11.0,5.0,17.0,7.0,6.0,22.0,2.0,55.0,11.0,10.0,135.0,248.0,6.0,71.0,199.0,105.0,19.0,29.0,17.0,23.0,65.0,19.0,116.0,8.0,134.0,54.0,106.0,19.0,9.0,9.0,13.0,61.0,11.0
95,23.0,29.0,14.0,17.0,72.0,62.0,168.0,35.0,101.0,26.0,33.0,105.0,38.0,73.0,58.0,27.0,38.0,14.0,186.0,205.0,18.0,57.0,73.0,13.0,14.0,30.0,28.0,11.0,59.0,16.0,121.0,20.0,27.0,204.0,472.0,17.0,118.0,346.0,122.0,52.0,71.0,22.0,37.0,122.0,66.0,142.0,18.0,219.0,102.0,53.0,28.0,35.0,33.0,13.0,109.0,27.0
