,PD22365,PD22366,PD23550,PD23554,PD23558,PD23559,PD23560,PD23561,PD23562,PD23563,PD23564,PD23565,PD23566,PD23567,PD23569,PD23570,PD23574,PD23577,PD23578,PD23579,PD24182,PD24186,PD24189,PD24190,PD24191,PD24192,PD24193,PD24194,PD24195,PD24196,PD24197,PD24199,PD24200,PD24201,PD24202,PD24204,PD24205,PD24206,PD24207,PD24208,PD24209,PD24212,PD24214,PD24215,PD24216,PD24217,PD24218,PD24219,PD24220,PD24221,PD24223,PD24224,PD24225,PD24302,PD24303,PD24304
59,15.0,72.0,12.0,77.0,88.0,36.0,19.0,56.0,54.0,102.0,252.0,18.0,82.0,86.0,2.0,9.0,105.0,28.0,83.0,313.0,67.0,70.0,83.0,77.0,51.0,152.0,49.0,13.0,16.0,24.0,320.0,18.0,11.0,268.0,75.0,11.0,75.0,24.0,6.0,6.0,53.0,111.0,15.0,38.0,25.0,14.0,17.0,12.0,15.0,13.0,14.0,9.0,5.0,7.0,46.0,109.0
60,23.0,109.0,30.0,67.0,121.0,69.0,46.0,194.0,53.0,68.0,906.0,99.0,77.0,80.0,9.0,16.0,124.0,39.0,65.0,1158.0,90.0,75.0,382.0,100.0,91.0,147.0,104.0,66.0,26.0,30.0,228.0,34.0,12.0,372.0,78.0,32.0,96.0,65.0,41.0,29.0,46.0,124.0,52.0,76.0,54.0,30.0,41.0,45.0,49.0,37.0,57.0,27.0,20.0,18.0,57.0,85.0
61,13.0,56.0,8.0,65.0,75.0,45.0,13.0,89.0,49.0,66.0,114.0,31.0,57.0,46.0,15.0,8.0,75.0,22.0,61.0,179.0,41.0,44.0,40.0,50.0,53.0,120.0,31.0,23.0,11.0,20.0,180.0,23.0,7.0,177.0,58.0,8.0,82.0,29.0,13.0,9.0,30.0,85.0,14.0,47.0,47.0,16.0,16.0,11.0,20.0,16.0,12.0,11.0,5.0,5.0,40.0,43.0
62,6.0,44.0,13.0,47.0,62.0,29.0,16.0,39.0,39.0,45.0,66.0,25.0,37.0,45.0,6.0,3.0,67.0,22.0,34.0,208.0,26.0,58.0,34.0,49.0,37.0,77.0,15.0,29.0,5.0,18.0,138.0,14.0,12.0,176.0,43.0,11.0,53.0,20.0,14.0,7.0,23.0,51.0,12.0,51.0,28.0,8.0,11.0,11.0,11.0,10.0,9.0,7.0,3.0,4.0,22.0,42.0
63,26.0,139.0,24.0,137.0,143.0,74.0,38.0,130.0,116.0,143.0,1033.0,71.0,125.0,135.0,26.0,10.0,195.0,67.0,142.0,1383.0,111.0,131.0,482.0,135.0,84.0,235.0,95.0,63.0,28.0,55.0,457.0,38.0,19.0,516.0,112.0,30.0,128.0,43.0,33.0,30.0,50.0,166.0,39.0,137.0,69.0,32.0,38.0,40.0,46.0,34.0,21.0,26.0,20.0,12.0,76.0,159.0
64,35.0,160.0,57.0,114.0,171.0,111.0,53.0,444.0,129.0,115.0,1730.0,99.0,86.0,127.0,18.0,24.0,182.0,82.0,148.0,2404.0,144.0,163.0,788.0,186.0,121.0,349.0,270.0,85.0,56.0,47.0,305.0,53.0,24.0,289.0,144.0,68.0,140.0,83.0,75.0,57.0,60.0,159.0,53.0,132.0,269.0,36.0,98.0,80.0,40.0,66.0,60.0,60.0,27.0,31.0,96.0,95.0
65,14.0,87.0,17.0,64.0,50.0,42.0,13.0,138.0,52.0,60.0,587.0,29.0,58.0,60.0,6.0,10.0,108.0,39.0,53.0,706.0,68.0,71.0,314.0,47.0,62.0,155.0,100.0,29.0,17.0,23.0,183.0,27.0,5.0,134.0,62.0,18.0,61.0,21.0,21.0,25.0,37.0,68.0,21.0,44.0,34.0,15.0,29.0,27.0,28.0,19.0,28.0,17.0,16.0,10.0,33.0,75.0
66,34.0,95.0,37.0,73.0,121.0,72.0,34.0,312.0,115.0,104.0,1597.0,55.0,69.0,91.0,8.0,25.0,131.0,73.0,112.0,2725.0,118.0,149.0,1081.0,138.0,96.0,276.0,251.0,53.0,45.0,38.0,234.0,42.0,10.0,257.0,87.0,35.0,107.0,48.0,43.0,40.0,60.0,114.0,38.0,67.0,87.0,33.0,59.0,48.0,33.0,30.0,44.0,37.0,23.0,37.0,59.0,75.0
67,36.0,151.0,57.0,125.0,154.0,111.0,51.0,240.0,156.0,183.0,790.0,83.0,126.0,140.0,26.0,27.0,201.0,82.0,132.0,1009.0,163.0,180.0,310.0,175.0,155.0,381.0,116.0,72.0,48.0,42.0,409.0,53.0,34.0,355.0,124.0,51.0,183.0,66.0,59.0,57.0,70.0,148.0,49.0,109.0,210.0,26.0,82.0,87.0,49.0,52.0,43.0,38.0,30.0,42.0,95.0,124.0
68,16.0,70.0,19.0,51.0,83.0,51.0,27.0,175.0,53.0,48.0,1321.0,33.0,37.0,44.0,16.0,10.0,83.0,32.0,45.0,1576.0,96.0,74.0,645.0,82.0,46.0,164.0,225.0,25.0,24.0,17.0,119.0,33.0,4.0,151.0,61.0,19.0,67.0,24.0,21.0,24.0,25.0,68.0,17.0,46.0,52.0,16.0,39.0,23.0,24.0,14.0,15.0,9.0,8.0,12.0,34.0,45.0
69,10.0,79.0,8.0,73.0,65.0,38.0,23.0,83.0,81.0,75.0,560.0,23.0,69.0,87.0,11.0,7.0,125.0,46.0,64.0,693.0,86.0,89.0,324.0,94.0,65.0,179.0,76.0,43.0,10.0,20.0,191.0,24.0,10.0,143.0,72.0,10.0,65.0,24.0,12.0,18.0,39.0,46.0,13.0,27.0,30.0,16.0,30.0,16.0,19.0,7.0,14.0,13.0,12.0,8.0,40.0,82.0
70,7.0,70.0,18.0,51.0,62.0,56.0,24.0,202.0,66.0,53.0,1771.0,23.0,52.0,50.0,8.0,19.0,70.0,39.0,60.0,2603.0,84.0,65.0,1199.0,112.0,46.0,170.0,279.0,41.0,23.0,25.0,115.0,21.0,4.0,104.0,51.0,22.0,66.0,16.0,26.0,20.0,26.0,53.0,19.0,48.0,43.0,16.0,27.0,25.0,24.0,12.0,28.0,16.0,8.0,13.0,35.0,38.0
71,19.0,97.0,20.0,74.0,88.0,63.0,30.0,109.0,93.0,85.0,951.0,39.0,75.0,86.0,14.0,13.0,115.0,60.0,73.0,1300.0,90.0,118.0,501.0,337.0,70.0,205.0,147.0,69.0,9.0,22.0,224.0,30.0,14.0,254.0,79.0,19.0,87.0,26.0,26.0,27.0,48.0,81.0,26.0,90.0,73.0,20.0,23.0,31.0,18.0,24.0,30.0,15.0,8.0,8.0,48.0,61.0
72,17.0,79.0,38.0,65.0,82.0,49.0,27.0,519.0,71.0,54.0,2612.0,43.0,34.0,70.0,11.0,12.0,94.0,28.0,57.0,2567.0,92.0,84.0,954.0,79.0,59.0,159.0,440.0,35.0,25.0,19.0,145.0,21.0,3.0,152.0,49.0,37.0,59.0,47.0,22.0,21.0,27.0,65.0,40.0,59.0,43.0,27.0,56.0,39.0,26.0,41.0,42.0,14.0,16.0,20.0,30.0,51.0
73,13.0,51.0,13.0,57.0,37.0,40.0,16.0,194.0,47.0,48.0,776.0,17.0,42.0,48.0,13.0,9.0,61.0,23.0,32.0,685.0,62.0,54.0,275.0,46.0,41.0,91.0,100.0,24.0,23.0,11.0,114.0,14.0,7.0,92.0,36.0,24.0,41.0,27.0,20.0,26.0,24.0,40.0,12.0,29.0,26.0,11.0,24.0,18.0,23.0,11.0,27.0,13.0,8.0,7.0,18.0,38.0
74,15.0,59.0,14.0,37.0,61.0,38.0,25.0,328.0,42.0,61.0,1383.0,28.0,48.0,50.0,4.0,8.0,54.0,22.0,47.0,1647.0,62.0,58.0,748.0,77.0,51.0,136.0,256.0,28.0,15.0,16.0,107.0,26.0,2.0,117.0,45.0,16.0,58.0,20.0,19.0,19.0,17.0,39.0,23.0,21.0,39.0,19.0,19.0,20.0,16.0,17.0,32.0,16.0,17.0,11.0,25.0,31.0
75,13.0,66.0,22.0,39.0,86.0,68.0,38.0,317.0,83.0,83.0,1602.0,50.0,61.0,78.0,10.0,24.0,97.0,44.0,54.0,1576.0,85.0,79.0,549.0,113.0,68.0,201.0,235.0,37.0,34.0,27.0,203.0,31.0,8.0,215.0,68.0,36.0,70.0,38.0,33.0,34.0,38.0,59.0,38.0,57.0,79.0,20.0,58.0,41.0,32.0,28.0,39.0,26.0,19.0,17.0,29.0,70.0
76,19.0,73.0,40.0,50.0,94.0,66.0,29.0,311.0,88.0,62.0,2130.0,48.0,66.0,63.0,21.0,15.0,121.0,38.0,52.0,2292.0,85.0,97.0,677.0,126.0,81.0,163.0,422.0,74.0,31.0,22.0,154.0,39.0,12.0,179.0,86.0,21.0,85.0,52.0,34.0,25.0,34.0,74.0,34.0,131.0,61.0,31.0,51.0,38.0,34.0,32.0,40.0,25.0,17.0,20.0,39.0,55.0
77,16.0,78.0,27.0,70.0,50.0,44.0,21.0,197.0,61.0,61.0,1192.0,35.0,63.0,59.0,15.0,14.0,110.0,27.0,53.0,1188.0,74.0,88.0,495.0,79.0,59.0,153.0,165.0,45.0,28.0,21.0,153.0,18.0,10.0,131.0,66.0,23.0,55.0,32.0,27.0,30.0,33.0,72.0,19.0,70.0,39.0,18.0,43.0,20.0,26.0,21.0,23.0,24.0,8.0,5.0,30.0,55.0
78,9.0,48.0,16.0,36.0,54.0,51.0,21.0,141.0,51.0,38.0,1411.0,26.0,36.0,43.0,11.0,24.0,61.0,26.0,19.0,1827.0,53.0,52.0,637.0,71.0,45.0,92.0,234.0,32.0,20.0,13.0,74.0,22.0,8.0,91.0,44.0,16.0,43.0,27.0,22.0,17.0,22.0,56.0,13.0,73.0,29.0,5.0,22.0,15.0,18.0,21.0,34.0,16.0,16.0,10.0,22.0,22.0
79,24.0,90.0,21.0,77.0,97.0,74.0,37.0,241.0,101.0,80.0,2288.0,53.0,93.0,84.0,14.0,20.0,115.0,47.0,63.0,2014.0,101.0,111.0,837.0,123.0,79.0,192.0,303.0,68.0,41.0,32.0,211.0,52.0,11.0,301.0,87.0,38.0,86.0,48.0,28.0,36.0,39.0,93.0,35.0,133.0,81.0,22.0,54.0,43.0,34.0,49.0,41.0,36.0,22.0,23.0,41.0,81.0
80,6.0,47.0,10.0,38.0,63.0,26.0,11.0,62.0,28.0,33.0,60.0,29.0,20.0,22.0,7.0,5.0,65.0,17.0,27.0,129.0,53.0,47.0,30.0,47.0,31.0,89.0,6.0,60.0,11.0,9.0,94.0,17.0,10.0,140.0,40.0,10.0,41.0,33.0,14.0,15.0,14.0,49.0,20.0,80.0,27.0,11.0,14.0,14.0,11.0,20.0,6.0,6.0,5.0,9.0,20.0,36.0
81,8.0,28.0,5.0,17.0,25.0,15.0,6.0,33.0,12.0,16.0,69.0,11.0,27.0,17.0,4.0,1.0,31.0,10.0,9.0,116.0,22.0,14.0,31.0,13.0,11.0,51.0,12.0,12.0,5.0,8.0,43.0,5.0,2.0,40.0,11.0,9.0,12.0,9.0,3.0,5.0,11.0,17.0,8.0,12.0,8.0,1.0,10.0,9.0,5.0,5.0,5.0,3.0,0.0,5.0,15.0,12.0
82,11.0,77.0,9.0,64.0,82.0,19.0,19.0,28.0,57.0,69.0,53.0,19.0,46.0,65.0,6.0,6.0,87.0,34.0,43.0,92.0,62.0,49.0,32.0,40.0,63.0,116.0,7.0,18.0,10.0,14.0,183.0,18.0,8.0,104.0,52.0,10.0,53.0,16.0,14.0,12.0,30.0,60.0,7.0,43.0,11.0,8.0,17.0,22.0,8.0,14.0,5.0,7.0,7.0,6.0,45.0,39.0
83,16.0,50.0,18.0,41.0,70.0,35.0,17.0,72.0,46.0,29.0,138.0,22.0,39.0,43.0,16.0,4.0,78.0,29.0,48.0,276.0,46.0,59.0,87.0,119.0,36.0,118.0,23.0,37.0,14.0,14.0,132.0,17.0,10.0,112.0,41.0,8.0,54.0,27.0,16.0,12.0,25.0,44.0,9.0,57.0,37.0,13.0,29.0,14.0,21.0,23.0,17.0,10.0,8.0,6.0,34.0,41.0
84,10.0,34.0,1.0,31.0,40.0,24.0,10.0,17.0,30.0,27.0,50.0,10.0,33.0,27.0,3.0,3.0,42.0,16.0,23.0,78.0,27.0,34.0,42.0,29.0,36.0,77.0,4.0,12.0,4.0,5.0,89.0,7.0,2.0,78.0,28.0,3.0,38.0,10.0,6.0,5.0,12.0,31.0,6.0,30.0,9.0,3.0,15.0,16.0,7.0,13.0,9.0,5.0,5.0,7.0,23.0,23.0
85,8.0,35.0,2.0,35.0,51.0,21.0,15.0,43.0,30.0,38.0,237.0,8.0,34.0,34.0,1.0,5.0,43.0,26.0,34.0,245.0,41.0,45.0,129.0,42.0,30.0,85.0,28.0,22.0,10.0,10.0,98.0,11.0,5.0,58.0,26.0,7.0,34.0,10.0,16.0,4.0,14.0,39.0,2.0,17.0,12.0,12.0,18.0,10.0,12.0,10.0,10.0,4.0,4.0,6.0,22.0,20.0
86,9.0,66.0,11.0,54.0,76.0,33.0,12.0,56.0,49.0,75.0,273.0,23.0,64.0,62.0,3.0,7.0,99.0,42.0,45.0,307.0,73.0,54.0,124.0,68.0,61.0,144.0,33.0,13.0,10.0,10.0,180.0,17.0,14.0,105.0,38.0,10.0,64.0,13.0,6.0,9.0,26.0,59.0,9.0,30.0,16.0,15.0,16.0,12.0,12.0,14.0,9.0,10.0,6.0,9.0,36.0,33.0
87,15.0,72.0,7.0,54.0,92.0,66.0,28.0,83.0,67.0,67.0,310.0,34.0,54.0,62.0,11.0,6.0,88.0,50.0,53.0,483.0,78.0,107.0,184.0,615.0,69.0,137.0,46.0,62.0,9.0,15.0,197.0,18.0,5.0,170.0,38.0,9.0,67.0,29.0,16.0,18.0,46.0,60.0,17.0,49.0,29.0,18.0,40.0,20.0,15.0,13.0,16.0,12.0,11.0,7.0,44.0,42.0
88,6.0,44.0,2.0,13.0,32.0,15.0,8.0,18.0,25.0,28.0,17.0,6.0,23.0,19.0,2.0,2.0,44.0,9.0,16.0,53.0,21.0,24.0,9.0,14.0,21.0,68.0,5.0,10.0,1.0,5.0,75.0,9.0,4.0,48.0,23.0,5.0,17.0,7.0,5.0,6.0,8.0,28.0,4.0,23.0,3.0,5.0,7.0,7.0,4.0,9.0,2.0,2.0,4.0,1.0,14.0,12.0
89,3.0,16.0,1.0,15.0,21.0,11.0,10.0,18.0,10.0,18.0,41.0,6.0,14.0,13.0,2.0,3.0,33.0,10.0,13.0,54.0,24.0,26.0,7.0,14.0,17.0,30.0,5.0,10.0,2.0,6.0,45.0,8.0,0.0,21.0,13.0,4.0,8.0,4.0,6.0,3.0,11.0,14.0,5.0,9.0,6.0,0.0,3.0,1.0,4.0,2.0,6.0,2.0,2.0,1.0,8.0,10.0
90,6.0,42.0,1.0,27.0,39.0,14.0,6.0,18.0,50.0,46.0,34.0,7.0,36.0,44.0,3.0,1.0,67.0,16.0,36.0,48.0,44.0,41.0,19.0,36.0,31.0,92.0,6.0,10.0,7.0,9.0,126.0,5.0,2.0,63.0,31.0,11.0,39.0,10.0,3.0,5.0,22.0,55.0,3.0,15.0,20.0,3.0,6.0,4.0,2.0,4.0,2.0,9.0,0.0,1.0,17.0,34.0
91,4.0,57.0,10.0,27.0,51.0,25.0,16.0,60.0,31.0,46.0,210.0,19.0,32.0,34.0,3.0,3.0,67.0,21.0,32.0,271.0,42.0,55.0,93.0,145.0,47.0,92.0,17.0,14.0,9.0,8.0,124.0,13.0,3.0,83.0,23.0,10.0,44.0,17.0,9.0,4.0,16.0,44.0,12.0,24.0,13.0,11.0,27.0,12.0,10.0,10.0,13.0,9.0,6.0,8.0,26.0,34.0
92,14.0,86.0,18.0,37.0,59.0,26.0,10.0,32.0,55.0,46.0,54.0,22.0,57.0,36.0,7.0,9.0,76.0,24.0,35.0,96.0,67.0,56.0,15.0,66.0,49.0,127.0,10.0,43.0,10.0,15.0,109.0,26.0,8.0,159.0,51.0,11.0,66.0,27.0,15.0,16.0,25.0,37.0,8.0,76.0,24.0,11.0,17.0,11.0,14.0,24.0,11.0,12.0,5.0,10.0,21.0,30.0
93,4.0,46.0,13.0,42.0,42.0,17.0,9.0,27.0,26.0,31.0,54.0,17.0,42.0,30.0,3.0,6.0,54.0,24.0,30.0,93.0,26.0,43.0,25.0,32.0,30.0,79.0,13.0,18.0,7.0,10.0,71.0,12.0,8.0,73.0,30.0,14.0,39.0,16.0,11.0,3.0,10.0,41.0,5.0,29.0,12.0,15.0,16.0,9.0,9.0,9.0,13.0,5.0,12.0,2.0,17.0,25.0
94,15.0,74.0,11.0,45.0,64.0,20.0,9.0,36.0,42.0,58.0,239.0,26.0,56.0,48.0,7.0,2.0,110.0,27.0,45.0,232.0,79.0,72.0,115.0,53.0,59.0,120.0,23.0,25.0,5.0,15.0,148.0,21.0,16.0,119.0,63.0,10.0,62.0,8.0,6.0,18.0,20.0,47.0,6.0,47.0,31.0,6.0,18.0,16.0,10.0,22.0,10.0,15.0,7.0,8.0,43.0,71.0
95,20.0,105.0,24.0,98.0,112.0,77.0,36.0,105.0,89.0,68.0,562.0,61.0,78.0,80.0,19.0,11.0,131.0,59.0,75.0,701.0,105.0,121.0,330.0,204.0,104.0,232.0,77.0,65.0,27.0,22.0,232.0,48.0,12.0,250.0,79.0,30.0,115.0,48.0,44.0,24.0,43.0,96.0,28.0,129.0,50.0,30.0,53.0,40.0,43.0,44.0,33.0,26.0,22.0,10.0,50.0,89.0
