"","1","2","3","4","5","6","7","8","9","10","11","12"
"PD13629",0.0852172518839185,0.0813692480359147,0.157367324033991,0.0967612634279301,0.167468334135001,0.0539522206188873,0.0602052268718935,0.0626102292768959,0.023649190315857,0.0462562129228796,0.121773288439955,0.0433702100368767
"PD13630",0.0642691043220271,0.112861839467565,0.0892871461791356,0.0341993424745409,0.164100713655681,0.0589768262368695,0.0888060299895758,0.0483922700665544,0.0272231577259241,0.0544062224360516,0.0859193328522171,0.171558014593858
"PD13631",0.0445407714537002,0.0584872471416007,0.108242241487624,0.104849855509486,0.084872471416007,0.148573941449931,0.105980650835532,0.111634627465762,0.0249403191355698,0.0520794069606734,0.10937303681367,0.0464254303304435
"PD13752",0.0584703276203801,0.133321674245074,0.1245773580506,0.0892503206249271,0.0462282849481171,0.115833041856127,0.0616182814503906,0.0829544129649061,0.0787571411915588,0.0518246473125802,0.13472076483619,0.0224437448991489
"PD13753",0.029728609902631,0.0373109591879014,0.0441475036254402,0.012450797596851,0.303190387404185,0.0201574476900767,0.0284856018230785,0.0437746012015745,0.010461984669567,0.0383053656515434,0.0322146260617361,0.399772115185415
"PD13754",0.0587506520605112,0.0567944705268649,0.130738132498696,0.146387584767866,0.0247130933750652,0.0857459572248305,0.185119979134064,0.0837897756911841,0.020018257694314,0.106481481481481,0.0622717788210746,0.039188836724048
"PD13755",0.0600033568311514,0.100788855320577,0.137042631755623,0.1189157435381,0.0509399127223901,0.0217354817052702,0.116398120174555,0.178835179590467,0.0313024504867405,0.0313024504867405,0.126972138301443,0.0257636790869419
"PD13756",0.0994686669792155,0.054461634630411,0.144944522581653,0.0910298484138147,0.0352398812314424,0.106501015783716,0.0469604625722769,0.170260978277856,0.0343022347241757,0.0849351461165807,0.113064541334584,0.0188310673542741
"PD13757",0.0163738885274344,0.0345911949685535,0.130232053784429,0.0606159184558664,0.212860550856647,0.0820863153328996,0.0957492951637389,0.0762307525482542,0.0495554109737584,0.0534591194968553,0.0762307525482542,0.112014747343309
"PD13758",0.0732936001135235,0.066907904072655,0.0852135660564779,0.0984106712076061,0.0388108414928338,0.0715907478359586,0.11714204626082,0.154604796367248,0.0247623102029232,0.109479211011778,0.139704838938555,0.0200794664396197
"PD13760",0.0502063763165386,0.239787930543695,0.0551167093652149,0.0570381440364361,0.0572516367776829,0.0529817819527469,0.106995445488187,0.0640834044975804,0.032913464275548,0.0818033020210646,0.0630159407913464,0.13880586393396
"PD13761",0.107115458381281,0.0576332949750671,0.100786344457231,0.074319140774837,0.0587840429612582,0.0858266206367472,0.103663214422708,0.157172995780591,0.0277138473341005,0.0403720751822018,0.161200613732259,0.0254123513617185
"PD13762",0.0682129575259346,0.0323938148365629,0.145723233509493,0.0846545312194167,0.039440203562341,0.107555294578195,0.123996868271677,0.165100802505383,0.0347426110784889,0.048835388530045,0.126345664513603,0.0229986298688589
"PD13763",0.054407449929838,0.142046179359612,0.173045031253986,0.0880852149508866,0.0628268911851001,0.0792830718203853,0.093060339328996,0.10989922183952,0.0348896542926394,0.0589998724327083,0.0815792830718204,0.021877790534507
"PD13764",0.0594603825136612,0.124214480874317,0.0801571038251366,0.0746243169398907,0.0617144808743169,0.0793374316939891,0.172165300546448,0.0639685792349727,0.0332308743169399,0.103517759562842,0.0678620218579235,0.0797472677595628
"PD13765",0.101314282269247,0.0488635678543438,0.113793935009345,0.0219147525170314,0.0508530777114608,0.388527159823958,0.0445228190751794,0.0893772231265449,0.0159462229456804,0.0568216072828118,0.0410863929583409,0.0269789594260565
"PD13766",0.0275705342594975,0.0419775319440871,0.0643598319183603,0.0296286767858674,0.384658262584684,0.0190806963382214,0.0285996055226824,0.0759368836291913,0.0219106423119801,0.0219106423119801,0.0743932767344139,0.209973415659034
"PD13767",0.0711185515873016,0.0845114087301587,0.12468998015873,0.0599578373015873,0.10906498015873,0.110181051587302,0.0759548611111111,0.0975322420634921,0.0339161706349206,0.0696304563492064,0.129898313492063,0.0335441468253968
"PD13768",0.0471944840703757,0.037208749405611,0.198407037565383,0.136352829291488,0.0379220161673799,0.0742986210175939,0.116381359961959,0.10282929148835,0.0150974797907751,0.0657394198763671,0.144912030432715,0.0236566809320019
"PD13770",0.0465789885705339,0.0794582746203225,0.152732112102709,0.0761703460153437,0.0663065602004071,0.195475183967434,0.0973070299044935,0.104822295287302,0.0315484578049162,0.0587912948175982,0.0672459683732582,0.0235634883356819
"PD13771",0.0437755283253419,0.205659994418652,0.0169089479158739,0.0531369713575361,0.0590734962072202,0.0760458685338813,0.0567141081259355,0.0576274196412715,0.0365451454955983,0.166083162087424,0.116383793794556,0.11204556409671
"PD14432",0.0625868055555556,0.0693576388888889,0.110503472222222,0.120399305555556,0.0417534722222222,0.0985243055555556,0.0776909722222222,0.114149305555556,0.0287326388888889,0.0933159722222222,0.159982638888889,0.0230034722222222
"PD14433",0.0438234214390602,0.0553872980910426,0.117061306901615,0.0520833333333333,0.307865271659325,0.0262022760646109,0.0818190161527166,0.0774137298091043,0.0135370778267254,0.0347375183553598,0.0859489720998532,0.104120778267254
"PD14435",0.040936448929014,0.105461143565233,0.156974685785095,0.104930076119667,0.0767835015046911,0.0789077712869534,0.0879359178615684,0.102540272614622,0.0250044255620464,0.062710214197203,0.0940431934855727,0.0637723490883342
"PD14437",0.118551250094418,0.0639398746128862,0.107447692423899,0.0492106654581162,0.0471712364982249,0.137585920386736,0.123536520885263,0.0603142231286351,0.0435455850139739,0.11583201148123,0.0652994939194803,0.0675655260971372
"PD14439",0.0484382625671059,0.0704001952171791,0.161176183504148,0.0879697413372377,0.06966813079551,0.145070766227428,0.0806490971205466,0.0982186432406052,0.021351878965349,0.0952903855539287,0.108467545143973,0.0132991703269888
"PD14441",0.0855616864742502,0.182548104131296,0.0541525183927561,0.065824844368987,0.039296830786644,0.098082908885116,0.0683715336728919,0.0902306168647425,0.032717883418223,0.143498868138087,0.0866228070175439,0.0530913978494624
"PD14442",0.117019302152932,0.0964179658500371,0.127041573867854,0.0574424647364514,0.0513177431328879,0.0786005939123979,0.105883444691908,0.176596139569414,0.0340571640682999,0.0479769858945806,0.0852821083890126,0.0223645137342242
"PD14450",0.0950791295746785,0.0654055390702275,0.123269040553907,0.118076162215628,0.0572453016815035,0.10175568743818,0.0683728981206726,0.140331355093966,0.0305390702274975,0.0446340257171118,0.122527200791296,0.0327645895153314
"PD14453",0.0304200949896314,0.0647367716904141,0.0460733159408656,0.0630309719713693,0.218359087564386,0.0641347247307512,0.0902234263161415,0.0261054251120476,0.0294166833901933,0.108385176265971,0.0408555756237875,0.218258746404442
"PD14454",0.0758463541666667,0.139127604166667,0.121158854166667,0.0606119791666667,0.0727213541666667,0.0875651041666667,0.0914713541666667,0.105143229166667,0.0281901041666667,0.0672526041666667,0.0774088541666667,0.0735026041666667
"PD14456",0.0504028942608124,0.0992435454694951,0.202351586910048,0.0765499095543496,0.0227758592336787,0.134270679164611,0.106643644137477,0.0750698898207532,0.0282025982568656,0.070136490708765,0.116510442361454,0.0178424601216905
"PD14457",0.067612446754747,0.056999494621327,0.122626525160638,0.0634972204172984,0.0853728972637355,0.258212403436575,0.0743267634105841,0.0855894881236012,0.0132481409284528,0.0461699516280413,0.114179481625875,0.0121651866291243
"PD14458",0.0666453401578162,0.081360631264662,0.198443164853913,0.108871827681808,0.0500106632544253,0.113350394540414,0.103753465557688,0.0704841117509064,0.0327361910855193,0.0314566005544892,0.119108551930049,0.0237790573683088
"PD14459",0.0670255930087391,0.045021847690387,0.175639825218477,0.0623439450686642,0.0731117353308365,0.210752184769039,0.0398720349563046,0.136782147315855,0.0412765293383271,0.0323813982521848,0.097456304619226,0.01833645443196
"PD14460",0.0282393237137443,0.0339236262935432,0.0957950736044308,0.0391706748287422,0.367985716367876,0.0310814750036438,0.0555677015012389,0.0413569450517417,0.0124981781081475,0.0203687509109459,0.069778457950736,0.204234076665209
"PD14461",0.0707716464782414,0.0546209062359803,0.17440556303275,0.0842305966801256,0.031740690892777,0.0687528039479587,0.124607447285778,0.112494392104083,0.028375953342306,0.107110812023329,0.11855091969493,0.0243382682817407
"PD14462",0.0299352750809062,0.0579412496888225,0.116940502862833,0.120301219815783,0.132997261638038,0.0542071197411003,0.0594349016679114,0.131503609658949,0.0310555140652228,0.0359098829972616,0.132623848643266,0.0971496141399054
"PD14465",0.0486706916640186,0.114129859125093,0.179906789535007,0.0804469865480352,0.0553437135896621,0.106821311301769,0.0613812096176252,0.125569325283339,0.0200720262684038,0.0896621120644,0.0794936977015147,0.0385022773011334
"PD14467",0.0604340900039825,0.0879131819992035,0.200219036240542,0.068199920350458,0.0759657506969335,0.0819394663480685,0.0974711270410195,0.0855236957387495,0.0389287136598965,0.072978892871366,0.086121067303863,0.044305057745918
"PD14468",0.097665207421305,0.0601417552637065,0.172712111736502,0.095789034813425,0.0626433187408797,0.0907859078590786,0.0595163643944132,0.145194913487596,0.0257452574525745,0.0463831561392537,0.118303106107984,0.0251198665832812
"PD14471",0.0623995983935743,0.134086345381526,0.194628514056225,0.072640562248996,0.0479417670682731,0.0696285140562249,0.12324297188755,0.107881526104418,0.0166164658634538,0.0669176706827309,0.0738453815261044,0.0301706827309237
"PD14472",0.0652328222600795,0.0741766042021579,0.128265190232822,0.0694917660420216,0.095045428733674,0.0873793299261783,0.0797132311186826,0.162336740488359,0.0239210675752413,0.0537336740488359,0.100582055650199,0.060122089721749
"PD14473",0.0691567273488178,0.117493199414103,0.176501360117179,0.0779451768152333,0.0484410964636953,0.0691567273488178,0.113726721071354,0.0628792634442352,0.0227034944549069,0.0729232056915673,0.133814605566018,0.035258422264072
"PD17973",0.0926104417670683,0.0429718875502008,0.135502008032129,0.089718875502008,0.0386345381526104,0.289718875502008,0.0863453815261044,0.0926104417670683,0.0256224899598394,0.0256224899598394,0.0685140562248996,0.0121285140562249
"PD17981",0.0549139815606881,0.0465022336279821,0.177240756582074,0.0590485695276114,0.1708250166334,0.188931660488547,0.0680306054557552,0.0931232772550138,0.0105740899154073,0.0196986978424104,0.0523476855812185,0.0587634255298926
"PD17991",0.0826781970649895,0.0402253668763103,0.194313417190776,0.109407756813417,0.0630241090146751,0.0842505241090147,0.0834643605870021,0.147929769392034,0.0245020964360587,0.057520964360587,0.0921121593291405,0.0205712788259958
"PD17994",0.0679695181907571,0.0517453294001967,0.174901671583088,0.0583824975417896,0.152777777777778,0.0650196656833825,0.12696656833825,0.0937807276302852,0.0192969518190757,0.0716568338249754,0.0642822025565388,0.053220255653884
"PD18017",0.0644887241272783,0.0695860364535063,0.103877046648131,0.127046648130985,0.067732468334878,0.098779734321903,0.121949335804758,0.135387704664813,0.0343682421995675,0.0672690763052209,0.0820976212542478,0.0274173617547112
"PD18020",0.0480959862342423,0.221701642165114,0.0235196199453859,0.054436464295066,0.0587008566191598,0.042709385403808,0.0706523772116859,0.0409138517936633,0.0230146261175326,0.173222234691206,0.0399599745632739,0.203072980959862
"PD18022",0.109665052461663,0.0848466505246166,0.142958030669895,0.0672921711057304,0.0824253430185634,0.0860573042776433,0.0975585149313963,0.0757667473769169,0.0309725585149314,0.0860573042776433,0.0672921711057304,0.0691081517352704
"PD18024",0.0499521845675692,0.201019066403682,0.0265525073217381,0.0589175781483474,0.0157940350248043,0.085813758890682,0.0717380909688602,0.0988135795828104,0.0408074831151754,0.254721773952543,0.0325593210208595,0.0633106210029287
"PD18031",0.041208466359229,0.0592999881754759,0.133085018328012,0.0628473453943479,0.05752630956604,0.113929289346104,0.133085018328012,0.0809388672105948,0.0298569232588388,0.118540853730637,0.0997398604706161,0.0699420598320918
"PD18037",0.0686209378287106,0.0264352543874218,0.233875878868405,0.0689531085644688,0.054503681558988,0.138875048441566,0.0726069866578088,0.0594862425953607,0.02859436416985,0.0928694015390577,0.132895975197918,0.0222831201904446
"PD18045",0.0258820917443727,0.0184530518837313,0.0691754619667316,0.0333623663626738,0.212069201079346,0.0416623971035284,0.0351043481231,0.0418673361341668,0.0133808108754312,0.0748625200669468,0.0310055675103323,0.40317484714964
"PD18046",0.0837569185586807,0.0708799277081215,0.153563763695922,0.0630859595617305,0.0569863323167288,0.0888399412628488,0.133570541059528,0.131537331977861,0.0349599005986671,0.0691855868067322,0.0752852140517339,0.0383485824014458
"PD18047",0.0539543302701197,0.0664856585909217,0.184697855750487,0.0852826510721248,0.0618908382066277,0.103244221665274,0.0564605959342801,0.114940128098023,0.0268031189083821,0.0714981899192425,0.134154831523253,0.0405875800612643
"PD18048",0.0759236283429832,0.0806796250344637,0.12203611800386,0.103839261097326,0.0405638268541494,0.0732354562999724,0.0949476151089054,0.122449682933554,0.0271229666390957,0.117693686242073,0.0932933553901296,0.0482147780534877
"PD18049",0.0517625411582413,0.0549583575440635,0.138340112337788,0.097085028084447,0.134272709664923,0.0555394150687585,0.0973755568467945,0.121779972883982,0.0404319194266899,0.0671605655626574,0.0689037381367422,0.0723900832849119
"PD18050",0.00613016224188791,0.0691832595870207,0.21630715339233,0.0849465339233038,0.107900073746313,0.0783093657817109,0.0445704277286136,0.11343104719764,0.0171921091445428,0.0943491887905605,0.0926898967551622,0.0749907817109145
"PD18100",0.0443811933375501,0.0342610162344508,0.158233185747417,0.0696816360952983,0.070314147164242,0.175310984608897,0.0924520345772718,0.130402698713894,0.0336285051655071,0.0798018131983976,0.0798018131983976,0.0317309719586759
"PD18101",0.0889010587805769,0.107520993063162,0.189667761956919,0.079043446513326,0.0330412559328222,0.0648046732384082,0.126140927345747,0.106425702811245,0.0188024826579043,0.0593282219788244,0.0856151880248266,0.0407082876962395
"PD18116",0.079150982852363,0.0973442074445838,0.145023002927645,0.0465286491007946,0.072250104558762,0.0415098285236303,0.17388122124634,0.13310330405688,0.0327268925135926,0.0496654119615224,0.0879339188624007,0.0408824759514847
"PD18149",0.0592239185750636,0.0813613231552163,0.111895674300254,0.107697201017812,0.035559796437659,0.0767811704834606,0.114185750636132,0.151208651399491,0.0397582697201018,0.0901399491094148,0.0985368956743003,0.0336513994910941
"PD18188",0.0350685331000292,0.081875182268883,0.146617089530475,0.128244386118402,0.0635024788568096,0.0691892680081656,0.0735637212015165,0.157115777194517,0.0350685331000292,0.0617526975794692,0.118183143773695,0.0298191892680082
"PD18189",0.0856470769705383,0.0657488816905754,0.0932824309733148,0.0657488816905754,0.117345364800247,0.173800709548049,0.0780117229677618,0.0620468918710474,0.0266466142218109,0.0819450871510103,0.0826392102421718,0.0671371278728984
"PD18247",0.0147144204949561,0.0146055591842659,0.0270157486029465,0.0139523913201248,0.350224980042093,0.0208106538936062,0.0158030336018579,0.0125371942811525,0.00763843530009435,0.0167827853980695,0.0263625807388054,0.479552217142028
"PD18251",0.0280369427952125,0.109461879181981,0.0854302139289417,0.134907171802846,0.0399114126849496,0.0851474884553765,0.121053623598153,0.0509377061539911,0.047262274997644,0.164876072000754,0.0868438412967675,0.0461313731033833
"PD18257",0.0685301576800088,0.0711765354504355,0.0986327048186129,0.061914213253942,0.110541404785533,0.172069687947955,0.0625758076965487,0.0622450104752453,0.0232109383614511,0.063898996581762,0.0761384937699857,0.12906604917852
"PD18258",0.0437639821029083,0.101649888143177,0.171280760626398,0.0647371364653244,0.0353747203579418,0.0949384787472036,0.112555928411633,0.130173378076063,0.0605425055928412,0.0504753914988814,0.10584451901566,0.0286633109619687
"PD18259",0.0465191608112822,0.297976777794389,0.0756715004734141,0.0511536353216724,0.0832959585388947,0.0486121492998455,0.0483131509443365,0.0794089799172771,0.0273832660587033,0.0991428713808741,0.0668510489858972,0.0756715004734141
"PD18264",0.0163694898464586,0.0258791480931154,0.0607974244675582,0.0215700842000991,0.454110946012878,0.03345715700842,0.020678553739475,0.0417781079742447,0.0113174839029222,0.00849430411094601,0.0496532937097573,0.255894006934126
"PD18269",0.110067269774994,0.10797958710276,0.133031779169566,0.0724889816747854,0.0390860589190443,0.0627464625376943,0.0704012990025516,0.175481326838321,0.031431222454187,0.078056135467409,0.102412433310137,0.0168174437485502
"PD18728",0.0237309877221917,0.110591900311526,0.112790910756826,0.129283489096573,0.112241158145501,0.0627634231262598,0.0968480850284039,0.152373098772219,0.0171339563862928,0.0418728238959135,0.107843137254902,0.0325270295033901
"PD18730",0.0216128481120793,0.0169998291474458,0.0928583632325303,0.0523663078763028,0.237399624124381,0.027763540064924,0.081069536989578,0.054929096189988,0.0308388860413463,0.0498035195626175,0.0738937297112592,0.260464718947548
"PD18733",0.0903117193439774,0.0525143912240686,0.0896600412729445,0.100738568480504,0.0730422504616053,0.134299989138699,0.145052677310742,0.118659715433909,0.0215596828500054,0.0681546649288585,0.0746714456391876,0.0313348539154991
"PD18734",0.112729929516933,0.0874591713941894,0.135679903730445,0.0433642771187897,0.0570311156953756,0.193957366340038,0.0549681966649476,0.150378201822245,0.014483410692797,0.0585783049681967,0.0616726835138387,0.0296974385422039
"PD18748",0.0449357269503546,0.0465979609929078,0.156305407801418,0.0588984929078014,0.201518173758865,0.0788453014184397,0.0974623226950355,0.0851617907801419,0.0176750886524823,0.0442708333333333,0.104111258865248,0.0642176418439716
"PD18749",0.0125592584730772,0.0140451425741173,0.0497063609990802,0.0486450152126229,0.229498337224935,0.0359088657751362,0.0371824807188849,0.0435505554376282,0.00810160616995684,0.0356965966178448,0.0592584730771952,0.425847307719522
"PD18751",0.0675353432123999,0.100749446431613,0.205501618122977,0.0711122466360075,0.0511837847044797,0.110458184295691,0.0348322261965594,0.129364673820474,0.0378981434167944,0.0598705501618123,0.101771418838358,0.0297223641628343
"PD18754",0.0310884096355152,0.0413040736536764,0.130218186404339,0.072707781561357,0.268697187539412,0.104868205322235,0.0375204943876908,0.0553033169378232,0.0159540925715727,0.0341152730483037,0.0980577626434607,0.110165216294615
"PD18756",0.0831849653808111,0.0374876360039565,0.216716122650841,0.0641938674579624,0.051730959446093,0.143719090009891,0.0624134520276954,0.0926805143422354,0.0321463897131553,0.0606330365974283,0.1324431256182,0.022650840751731
"PD18768",0.0353671015605014,0.070286518291123,0.133985674085444,0.118252750063955,0.0468789971859811,0.0917753901253518,0.0963801483755436,0.149718598106933,0.0261575850601177,0.0982987976464569,0.107508314146841,0.0253901253517524
"PD18769",0.0429309586631486,0.0244613016710642,0.0478781882145998,0.0317172383465259,0.176176341248901,0.0185246262093228,0.065358399296394,0.0798702726473175,0.0208333333333333,0.0891051011433597,0.0346855760773967,0.368458663148637
"PD18771",0.0789521723256663,0.0521175611537057,0.143574297188755,0.132073749543629,0.0384264330047463,0.0729280759401241,0.0811427528294998,0.141383716684922,0.0302117561153706,0.0685469149324571,0.12495436290617,0.0356882073749544
"PD18775",0.0254830917874396,0.103019323671498,0.184178743961353,0.0863526570048309,0.0617149758454106,0.0602657004830918,0.105917874396135,0.138526570048309,0.0305555555555556,0.0189613526570048,0.148671497584541,0.0363526570048309
"PD18776",0.0507246376811594,0.0382171927734763,0.188902124280326,0.102541195155847,0.0280921183243994,0.0965852690093309,0.0614453047448878,0.215703791939647,0.03583482231487,0.0465554893785984,0.113261862219575,0.0221361921778837
"PD22036",0.0548465512002431,0.0685202066241264,0.120480097234883,0.0858401701610453,0.0375265876633242,0.124126405347919,0.105894864782741,0.177909450015193,0.0539349741719842,0.063962321482832,0.0885749012458219,0.0183834700698876
"PD22251",0.0521972132904609,0.084994640943194,0.187888531618435,0.115862808145766,0.0502679528403001,0.0528403001071811,0.0978563772775991,0.135798499464094,0.0161843515541265,0.0464094319399786,0.130010718113612,0.0296891747052519
"PD22355",0.0750348248564536,0.28530900689702,0.0604593483504909,0.055261101484728,0.015407875513879,0.0640267726701322,0.0366085686134611,0.10265688173139,0.032225733020759,0.17696123398906,0.0434376380253457,0.0526110148472803
"PD22357",0.0527952975500922,0.0459733127386622,0.0582013987214142,0.0275668254172566,0.278049513021839,0.0452010125713305,0.0446861457931094,0.0365769940361265,0.0180417900201656,0.0588449821941906,0.0394087613163427,0.294653966619471
"PD22358",0.0799237542955327,0.156599012027491,0.0166183419243986,0.0462575171821306,0.0328876718213058,0.0580165378006873,0.0520564862542955,0.101992053264605,0.0317600945017182,0.246966280068729,0.0404585481099656,0.136463702749141
"PD22359",0.0547223710051776,0.0274058203892162,0.14149259060882,0.0772183538653812,0.124352794143903,0.0831101589001964,0.0659703624352794,0.15756114979468,0.0306195322263881,0.0841813961792537,0.120603463667202,0.0327620067845028
"PD22360",0.0437110591900312,0.255510124610592,0.0163746105919003,0.0580802180685358,0.0361176012461059,0.0521222741433022,0.105860591900312,0.0421923676012461,0.0347157320872274,0.229926012461059,0.0305101246105919,0.0948792834890966
"PD22361",0.0504566593825293,0.030285201994733,0.0748305037261164,0.0373452120804617,0.237378831176108,0.053818568947162,0.0433966492968006,0.0481033226872864,0.0136437496498011,0.0410433126015577,0.0435647447750322,0.326133243682412
"PD22362",0.0381023845255961,0.0801233950308488,0.0741203935300984,0.0531098882774721,0.163665165916291,0.13765215941304,0.117141904285476,0.0431048857762214,0.0351008837752209,0.0736201434050359,0.129147907286977,0.0551108887777222
"PD22363",0.0843290526707612,0.264563558533408,0.0253675786339103,0.0442397171040387,0.0280476456355853,0.069142006327936,0.0594267634468639,0.103089521682487,0.0336311185557417,0.19465847757305,0.0455797506048762,0.0479248092313419
"PD22364",0.0331022294725394,0.0547172376291463,0.178697661772703,0.0889749864056552,0.19541870581838,0.0669521479064709,0.0738852637302882,0.0473762914627515,0.0192359978249048,0.0396275149537792,0.0771479064709081,0.124864056552474
"PD22365",0.0685923653715065,0.182089297886844,0.0829072937968643,0.0588786639400136,0.027692569870484,0.100289706884799,0.10233469665985,0.104379686434901,0.0297375596455351,0.112048398091343,0.0951772324471711,0.0358725289706885
"PD22366",0.0527605909997633,0.127210332352842,0.022027250904419,0.05854211042364,0.0617878757142374,0.0899854616763025,0.0678736856341076,0.0762923893565946,0.0331845690908476,0.248926530750245,0.0326774182641918,0.128731784832809
"PD23550",0.0823616826703246,0.0552697759487883,0.106710105166895,0.0645290352080475,0.171867855509831,0.0789323273891175,0.0936785550983082,0.0741312299954275,0.016175125743027,0.067615454961134,0.141346593507087,0.0473822588020119
"PD23554",0.0800354967141555,0.26020530531971,0.0185878063990023,0.0473689259845541,0.0200268623782798,0.0588813738187749,0.0578740346332806,0.0808989303017221,0.0377272509233943,0.240634144001535,0.0283733870580899,0.0693864824675013
"PD23558",0.0867210002618486,0.195617308195863,0.0305544645195077,0.0398828227284629,0.0466581565854936,0.0738576852579209,0.0746432312123593,0.0972276774024614,0.0364460591777952,0.186779916208432,0.0579503796805446,0.0736612987693113
"PD23559",0.0622545409916544,0.115457781050565,0.0489997545409917,0.091525527736868,0.0478951890034364,0.0779025527736868,0.116930535100638,0.106437162493864,0.0506566028473245,0.165347324496809,0.0362972508591065,0.0802957781050565
"PD23560",0.0677901396160558,0.113274432809773,0.0831697207678883,0.0864419720767888,0.0923320244328098,0.062554537521815,0.0975676265270506,0.0723712914485166,0.0448843804537522,0.105748254799302,0.0612456369982548,0.112619982547993
"PD23561",0.122631059379914,0.0123483361456432,0.0191839709815535,0.0239362007415315,0.297327157730409,0.0142595589838952,0.00918018297232457,0.037039269029007,0.0062358667079904,0.0038941882755375,0.000863780892363144,0.453100428159831
"PD23562",0.1034288546454,0.1100522663783,0.0366540506443183,0.064769757592142,0.0267865188789763,0.0544967108227449,0.0415202306929801,0.115594304767054,0.0400333423447779,0.280368568081463,0.0377354239884654,0.0885599711633775
"PD23563",0.0801603610137395,0.288186470043112,0.0217776703332125,0.0471614488899633,0.019601917885491,0.0947862524678674,0.0483702002498086,0.115455900721222,0.0273379265885007,0.178190096297192,0.0298763044441758,0.0490954510657158
"PD23564",0.504056033949324,0.00379853966809187,0.272071651276892,0.126461629359937,0.0189727375434646,0.00163079711446719,0.0205296797090514,0.00656510613155762,0.0146731818708057,0.0017505618964354,0.028805426143055,0.000684655336918292
"PD23565",0.0333820115329888,0.0477608028158466,0.0839324496367857,0.0270912903467386,0.284898524676103,0.0397850670261364,0.0819104321126339,0.0502321575675878,0.0188908859432337,0.0448401108365161,0.0322586684640156,0.255017599041414
"PD23566",0.0777380775147635,0.238673018708749,0.0376904371991464,0.0436454766512828,0.013870279390601,0.0692521462954692,0.0798223413230113,0.105577886953501,0.0359039253635055,0.217234876681058,0.0472185003225646,0.0333730335963476
"PD23567",0.0719048933038999,0.260784584253127,0.046656548933039,0.0656962840323767,0.0190627299484915,0.0725947387785136,0.057694076526858,0.116882818248712,0.0398960632818249,0.178830941869021,0.0455527961736571,0.0244435246504783
"PD23569",0.0553544494720965,0.111463046757164,0.0417797888386124,0.0951734539969834,0.0453996983408748,0.07526395173454,0.187481146304676,0.0562594268476621,0.0463046757164404,0.166666666666667,0.0689291101055807,0.0499245852187029
"PD23570",0.068482207697894,0.0344952795933188,0.0915758896151053,0.0541031227305737,0.268917937545389,0.0597676107480029,0.0584604212055192,0.0959331880900508,0.0105301379811184,0.0222948438634713,0.0985475671750182,0.136891793754539
"PD23574",0.0535732400081152,0.17317153580848,0.0234454250355042,0.0463456076283222,0.0515951511462771,0.0547144451207141,0.0623224792047068,0.0706913166970988,0.0254235138973423,0.231068675187665,0.0504539460336782,0.157194664232096
"PD23577",0.0724295190713101,0.163971807628524,0.050290215588723,0.0724295190713101,0.0244195688225539,0.0540215588723051,0.0821310116086236,0.115215588723051,0.0552653399668325,0.205016583747927,0.0495439469320066,0.0552653399668325
"PD23578",0.0480648282535075,0.283188195452346,0.0252781809385583,0.0714320270924045,0.023681664247702,0.0744799225931301,0.0426947266569908,0.128326076439284,0.0360183841315917,0.167077890662796,0.0419690372520561,0.0577890662796323
"PD23579",0.752568842694872,0.0285730093138433,0.0097202031417528,0.056102456092154,0.0220140184598009,0.0181908021504638,0.0730322073541588,0.00670970646703525,0.022345974366899,0.00306963824437297,0.00534754257239119,0.00232559914225646
"PD24182",0.056760891484997,0.0973366711866764,0.027137443065262,0.0857584924029067,0.0622892110844546,0.0643753694238726,0.0444525572824311,0.0611418239977748,0.0361079239247592,0.243889294530788,0.0386113139320608,0.182139007684017
"PD24186",0.0672813301494649,0.211882019987618,0.0128902449809852,0.109600247634209,0.0164720969311046,0.0375652250818077,0.0725877774829751,0.0874458300168037,0.0692712478995313,0.230321924471566,0.031993455381622,0.0526885999823118
"PD24189",0.556415879442195,0.00884502923976608,0.119202654071075,0.200815339631129,0.0189327485380117,0.0164023841655421,0.0240609536662168,0.00192869995501574,0.0302013045434098,0.00931736392262708,0.0123875393612236,0.00149010346378767
"PD24190",0.0275072698992358,0.178349225671198,0.0162473794549266,0.103891932102522,0.0178704267261784,0.0933421248393859,0.0797491039426523,0.0558091566916886,0.249053222425103,0.0779231757624941,0.0527659430580916,0.0474910394265233
"PD24191",0.100189086980011,0.126445164775797,0.0251485683414371,0.0695569962182604,0.019151809832523,0.0606428957320367,0.0979200432198811,0.108941112911939,0.0488114532685035,0.271015667206915,0.0280659103187466,0.0441112911939492
"PD24192",0.0673024929611605,0.143489772706084,0.0139937722585818,0.0744065932016931,0.038438589621674,0.0422982976263728,0.0496261490555835,0.111269601536425,0.0327888721075497,0.273880777908299,0.0464376946169193,0.106067386399657
"PD24193",0.496692359942116,0.0289861492572576,0.104471220578246,0.182702814447299,0.0501609521278167,0.00621659135879035,0.0293405392634594,0.00798854138979947,0.016050914030891,0.00329287380762529,0.0351879743657896,0.0389090694309087
"PD24194",0.0155814235479568,0.0285315872438462,0.0207469382805869,0.0266399902995029,0.358542500303141,0.0210379531951012,0.061052503940827,0.00997938644355523,0.0209651994664727,0.0336971019764763,0.0321692736752759,0.371056141627258
"PD24195",0.124090247452693,0.0673216885007278,0.0957059679767103,0.0826055312954876,0.060334788937409,0.0799854439592431,0.145050946142649,0.145924308588064,0.0214701601164483,0.0598981077147016,0.0917758369723435,0.0258369723435226
