,ind,variable,value
32414,62,PD4844,70.0
32415,63,PD4844,214.0
32416,64,PD4844,234.0
32417,65,PD4844,119.0
32418,66,PD4844,159.0
32419,67,PD4844,226.0
32420,68,PD4844,122.0
32421,69,PD4844,149.0
32422,70,PD4844,116.0
32423,71,PD4844,153.0
32424,72,PD4844,114.0
32425,73,PD4844,69.0
32426,74,PD4844,101.0
32427,75,PD4844,123.0
32428,76,PD4844,171.0
32429,77,PD4844,122.0
32430,78,PD4844,78.0
32431,79,PD4844,171.0
32432,80,PD4844,64.0
32433,81,PD4844,28.0
32434,82,PD4844,75.0
32435,83,PD4844,81.0
32436,84,PD4844,44.0
32437,85,PD4844,61.0
32438,86,PD4844,89.0
32439,87,PD4844,100.0
32440,88,PD4844,49.0
32441,89,PD4844,30.0
32442,90,PD4844,50.0
32443,91,PD4844,62.0
32444,92,PD4844,77.0
32445,93,PD4844,55.0
32446,94,PD4844,104.0
32447,95,PD4844,142.0
32448,0,PD4845,119.0
32449,1,PD4845,80.0
32450,2,PD4845,20.0
32451,3,PD4845,100.0
32452,4,PD4845,101.0
32453,5,PD4845,71.0
32454,6,PD4845,8.0
32455,7,PD4845,83.0
32456,8,PD4845,74.0
32457,9,PD4845,54.0
32458,10,PD4845,12.0
32459,11,PD4845,61.0
32460,12,PD4845,75.0
32461,13,PD4845,83.0
32462,14,PD4845,14.0
32463,15,PD4845,124.0
32464,16,PD4845,64.0
32465,17,PD4845,39.0
32466,18,PD4845,28.0
32467,19,PD4845,80.0
32468,20,PD4845,54.0
32469,21,PD4845,50.0
32470,22,PD4845,21.0
32471,23,PD4845,65.0
32472,24,PD4845,27.0
32473,25,PD4845,29.0
32474,26,PD4845,15.0
32475,27,PD4845,38.0
32476,28,PD4845,56.0
32477,29,PD4845,37.0
32478,30,PD4845,8.0
32479,31,PD4845,98.0
32480,32,PD4845,87.0
32481,33,PD4845,47.0
32482,34,PD4845,158.0
32483,35,PD4845,77.0
32484,36,PD4845,57.0
32485,37,PD4845,60.0
32486,38,PD4845,92.0
32487,39,PD4845,96.0
32488,40,PD4845,47.0
32489,41,PD4845,43.0
32490,42,PD4845,104.0
32491,43,PD4845,57.0
32492,44,PD4845,61.0
32493,45,PD4845,68.0
32494,46,PD4845,74.0
32495,47,PD4845,78.0
32496,48,PD4845,45.0
32497,49,PD4845,39.0
32498,50,PD4845,45.0
32499,51,PD4845,68.0
32500,52,PD4845,40.0
32501,53,PD4845,60.0
32502,54,PD4845,52.0
32503,55,PD4845,88.0
32504,56,PD4845,29.0
32505,57,PD4845,25.0
32506,58,PD4845,31.0
32507,59,PD4845,42.0
32508,60,PD4845,72.0
32509,61,PD4845,41.0
32510,62,PD4845,36.0
32511,63,PD4845,122.0
32512,64,PD4845,118.0
32513,65,PD4845,40.0
32514,66,PD4845,69.0
32515,67,PD4845,114.0
32516,68,PD4845,47.0
32517,69,PD4845,55.0
32518,70,PD4845,52.0
32519,71,PD4845,140.0
32520,72,PD4845,49.0
32521,73,PD4845,41.0
32522,74,PD4845,37.0
32523,75,PD4845,55.0
32524,76,PD4845,86.0
32525,77,PD4845,70.0
32526,78,PD4845,36.0
32527,79,PD4845,87.0
32528,80,PD4845,40.0
32529,81,PD4845,14.0
32530,82,PD4845,26.0
32531,83,PD4845,55.0
32532,84,PD4845,34.0
32533,85,PD4845,27.0
32534,86,PD4845,43.0
32535,87,PD4845,232.0
32536,88,PD4845,17.0
32537,89,PD4845,11.0
32538,90,PD4845,13.0
32539,91,PD4845,61.0
32540,92,PD4845,33.0
32541,93,PD4845,31.0
32542,94,PD4845,40.0
32543,95,PD4845,133.0
32544,0,PD4847,226.0
32545,1,PD4847,163.0
32546,2,PD4847,22.0
32547,3,PD4847,126.0
32548,4,PD4847,198.0
32549,5,PD4847,138.0
32550,6,PD4847,35.0
32551,7,PD4847,231.0
32552,8,PD4847,190.0
32553,9,PD4847,80.0
32554,10,PD4847,26.0
32555,11,PD4847,168.0
32556,12,PD4847,224.0
32557,13,PD4847,132.0
32558,14,PD4847,39.0
32559,15,PD4847,405.0
32560,16,PD4847,113.0
32561,17,PD4847,61.0
32562,18,PD4847,33.0
32563,19,PD4847,99.0
32564,20,PD4847,51.0
32565,21,PD4847,53.0
32566,22,PD4847,33.0
32567,23,PD4847,76.0
32568,24,PD4847,49.0
32569,25,PD4847,54.0
32570,26,PD4847,14.0
32571,27,PD4847,56.0
32572,28,PD4847,97.0
32573,29,PD4847,86.0
32574,30,PD4847,22.0
32575,31,PD4847,152.0
32576,32,PD4847,228.0
32577,33,PD4847,128.0
32578,34,PD4847,311.0
32579,35,PD4847,176.0
32580,36,PD4847,170.0
32581,37,PD4847,119.0
32582,38,PD4847,209.0
32583,39,PD4847,171.0
32584,40,PD4847,145.0
32585,41,PD4847,136.0
32586,42,PD4847,183.0
32587,43,PD4847,116.0
32588,44,PD4847,221.0
32589,45,PD4847,170.0
32590,46,PD4847,203.0
32591,47,PD4847,223.0
32592,48,PD4847,115.0
32593,49,PD4847,64.0
32594,50,PD4847,75.0
32595,51,PD4847,219.0
32596,52,PD4847,60.0
32597,53,PD4847,55.0
32598,54,PD4847,56.0
32599,55,PD4847,99.0
32600,56,PD4847,42.0
32601,57,PD4847,31.0
32602,58,PD4847,32.0
32603,59,PD4847,52.0
32604,60,PD4847,336.0
32605,61,PD4847,42.0
32606,62,PD4847,43.0
32607,63,PD4847,181.0
32608,64,PD4847,265.0
32609,65,PD4847,83.0
32610,66,PD4847,181.0
32611,67,PD4847,188.0
32612,68,PD4847,103.0
32613,69,PD4847,79.0
32614,70,PD4847,144.0
32615,71,PD4847,186.0
32616,72,PD4847,127.0
32617,73,PD4847,54.0
32618,74,PD4847,79.0
32619,75,PD4847,113.0
32620,76,PD4847,158.0
32621,77,PD4847,118.0
32622,78,PD4847,93.0
32623,79,PD4847,188.0
32624,80,PD4847,52.0
32625,81,PD4847,16.0
32626,82,PD4847,31.0
32627,83,PD4847,96.0
32628,84,PD4847,45.0
32629,85,PD4847,34.0
32630,86,PD4847,72.0
32631,87,PD4847,228.0
32632,88,PD4847,17.0
32633,89,PD4847,8.0
32634,90,PD4847,28.0
32635,91,PD4847,61.0
32636,92,PD4847,55.0
32637,93,PD4847,34.0
32638,94,PD4847,90.0
32639,95,PD4847,153.0
32640,0,PD4872,80.0
32641,1,PD4872,72.0
32642,2,PD4872,6.0
32643,3,PD4872,80.0
32644,4,PD4872,68.0
32645,5,PD4872,66.0
32646,6,PD4872,8.0
32647,7,PD4872,83.0
32648,8,PD4872,47.0
32649,9,PD4872,36.0
32650,10,PD4872,6.0
32651,11,PD4872,56.0
32652,12,PD4872,66.0
32653,13,PD4872,80.0
32654,14,PD4872,5.0
32655,15,PD4872,100.0
32656,16,PD4872,38.0
32657,17,PD4872,40.0
32658,18,PD4872,9.0
32659,19,PD4872,54.0
32660,20,PD4872,35.0
32661,21,PD4872,43.0
32662,22,PD4872,10.0
32663,23,PD4872,46.0
32664,24,PD4872,23.0
32665,25,PD4872,12.0
32666,26,PD4872,3.0
32667,27,PD4872,38.0
32668,28,PD4872,244.0
32669,29,PD4872,87.0
32670,30,PD4872,9.0
32671,31,PD4872,312.0
32672,32,PD4872,63.0
32673,33,PD4872,45.0
32674,34,PD4872,77.0
32675,35,PD4872,67.0
32676,36,PD4872,60.0
32677,37,PD4872,54.0
32678,38,PD4872,46.0
32679,39,PD4872,86.0
32680,40,PD4872,48.0
32681,41,PD4872,56.0
32682,42,PD4872,69.0
32683,43,PD4872,48.0
32684,44,PD4872,307.0
32685,45,PD4872,103.0
32686,46,PD4872,48.0
32687,47,PD4872,184.0
32688,48,PD4872,46.0
32689,49,PD4872,43.0
32690,50,PD4872,50.0
32691,51,PD4872,71.0
32692,52,PD4872,32.0
32693,53,PD4872,55.0
32694,54,PD4872,44.0
32695,55,PD4872,67.0
32696,56,PD4872,26.0
32697,57,PD4872,24.0
32698,58,PD4872,24.0
32699,59,PD4872,48.0
32700,60,PD4872,40.0
32701,61,PD4872,28.0
32702,62,PD4872,25.0
32703,63,PD4872,73.0
32704,64,PD4872,67.0
32705,65,PD4872,28.0
32706,66,PD4872,42.0
32707,67,PD4872,66.0
32708,68,PD4872,33.0
32709,69,PD4872,42.0
32710,70,PD4872,30.0
32711,71,PD4872,36.0
32712,72,PD4872,52.0
32713,73,PD4872,30.0
32714,74,PD4872,23.0
32715,75,PD4872,25.0
32716,76,PD4872,33.0
32717,77,PD4872,32.0
32718,78,PD4872,19.0
32719,79,PD4872,45.0
32720,80,PD4872,17.0
32721,81,PD4872,11.0
32722,82,PD4872,23.0
32723,83,PD4872,23.0
32724,84,PD4872,14.0
32725,85,PD4872,18.0
32726,86,PD4872,25.0
32727,87,PD4872,26.0
32728,88,PD4872,6.0
32729,89,PD4872,3.0
32730,90,PD4872,16.0
32731,91,PD4872,20.0
32732,92,PD4872,14.0
32733,93,PD4872,13.0
32734,94,PD4872,18.0
32735,95,PD4872,41.0
32736,0,PD4874,150.0
32737,1,PD4874,123.0
32738,2,PD4874,28.0
32739,3,PD4874,114.0
32740,4,PD4874,135.0
32741,5,PD4874,125.0
32742,6,PD4874,33.0
32743,7,PD4874,108.0
32744,8,PD4874,79.0
32745,9,PD4874,57.0
32746,10,PD4874,23.0
32747,11,PD4874,80.0
32748,12,PD4874,250.0
32749,13,PD4874,175.0
32750,14,PD4874,19.0
32751,15,PD4874,207.0
32752,16,PD4874,83.0
32753,17,PD4874,54.0
32754,18,PD4874,51.0
32755,19,PD4874,114.0
32756,20,PD4874,86.0
32757,21,PD4874,52.0
32758,22,PD4874,37.0
32759,23,PD4874,104.0
32760,24,PD4874,40.0
32761,25,PD4874,27.0
32762,26,PD4874,12.0
32763,27,PD4874,74.0
32764,28,PD4874,683.0
32765,29,PD4874,200.0
32766,30,PD4874,43.0
32767,31,PD4874,874.0
32768,32,PD4874,155.0
32769,33,PD4874,63.0
32770,34,PD4874,125.0
32771,35,PD4874,122.0
32772,36,PD4874,94.0
32773,37,PD4874,80.0
32774,38,PD4874,104.0
32775,39,PD4874,139.0
32776,40,PD4874,96.0
32777,41,PD4874,73.0
32778,42,PD4874,71.0
32779,43,PD4874,103.0
32780,44,PD4874,628.0
32781,45,PD4874,192.0
32782,46,PD4874,96.0
32783,47,PD4874,314.0
32784,48,PD4874,62.0
32785,49,PD4874,54.0
32786,50,PD4874,85.0
32787,51,PD4874,104.0
32788,52,PD4874,86.0
32789,53,PD4874,98.0
32790,54,PD4874,88.0
32791,55,PD4874,154.0
32792,56,PD4874,41.0
32793,57,PD4874,47.0
32794,58,PD4874,40.0
32795,59,PD4874,65.0
32796,60,PD4874,90.0
32797,61,PD4874,69.0
32798,62,PD4874,48.0
32799,63,PD4874,131.0
32800,64,PD4874,112.0
32801,65,PD4874,56.0
32802,66,PD4874,94.0
32803,67,PD4874,132.0
32804,68,PD4874,60.0
32805,69,PD4874,71.0
32806,70,PD4874,66.0
32807,71,PD4874,110.0
32808,72,PD4874,46.0
32809,73,PD4874,36.0
32810,74,PD4874,46.0
32811,75,PD4874,58.0
32812,76,PD4874,58.0
32813,77,PD4874,47.0
32814,78,PD4874,35.0
32815,79,PD4874,62.0
32816,80,PD4874,26.0
32817,81,PD4874,18.0
32818,82,PD4874,48.0
32819,83,PD4874,52.0
32820,84,PD4874,26.0
32821,85,PD4874,21.0
32822,86,PD4874,47.0
32823,87,PD4874,118.0
32824,88,PD4874,11.0
32825,89,PD4874,12.0
32826,90,PD4874,23.0
32827,91,PD4874,44.0
32828,92,PD4874,33.0
32829,93,PD4874,22.0
32830,94,PD4874,49.0
32831,95,PD4874,113.0
32832,0,PD4875,142.0
32833,1,PD4875,113.0
32834,2,PD4875,22.0
32835,3,PD4875,91.0
32836,4,PD4875,110.0
32837,5,PD4875,101.0
32838,6,PD4875,18.0
32839,7,PD4875,121.0
32840,8,PD4875,102.0
32841,9,PD4875,78.0
32842,10,PD4875,10.0
32843,11,PD4875,85.0
32844,12,PD4875,133.0
32845,13,PD4875,102.0
32846,14,PD4875,16.0
32847,15,PD4875,145.0
32848,16,PD4875,93.0
32849,17,PD4875,51.0
32850,18,PD4875,31.0
32851,19,PD4875,87.0
32852,20,PD4875,55.0
32853,21,PD4875,60.0
32854,22,PD4875,36.0
32855,23,PD4875,79.0
32856,24,PD4875,39.0
32857,25,PD4875,36.0
32858,26,PD4875,16.0
32859,27,PD4875,60.0
32860,28,PD4875,131.0
32861,29,PD4875,78.0
32862,30,PD4875,20.0
32863,31,PD4875,201.0
32864,32,PD4875,130.0
32865,33,PD4875,59.0
32866,34,PD4875,171.0
32867,35,PD4875,96.0
32868,36,PD4875,111.0
32869,37,PD4875,73.0
32870,38,PD4875,109.0
32871,39,PD4875,139.0
32872,40,PD4875,92.0
32873,41,PD4875,84.0
32874,42,PD4875,130.0
32875,43,PD4875,84.0
32876,44,PD4875,149.0
32877,45,PD4875,113.0
32878,46,PD4875,85.0
32879,47,PD4875,138.0
32880,48,PD4875,61.0
32881,49,PD4875,58.0
32882,50,PD4875,48.0
32883,51,PD4875,76.0
32884,52,PD4875,43.0
32885,53,PD4875,57.0
32886,54,PD4875,74.0
32887,55,PD4875,86.0
32888,56,PD4875,30.0
32889,57,PD4875,33.0
32890,58,PD4875,43.0
32891,59,PD4875,56.0
32892,60,PD4875,78.0
32893,61,PD4875,49.0
32894,62,PD4875,33.0
32895,63,PD4875,78.0
32896,64,PD4875,149.0
32897,65,PD4875,69.0
32898,66,PD4875,94.0
32899,67,PD4875,146.0
32900,68,PD4875,52.0
32901,69,PD4875,63.0
32902,70,PD4875,48.0
32903,71,PD4875,76.0
32904,72,PD4875,57.0
32905,73,PD4875,43.0
32906,74,PD4875,49.0
32907,75,PD4875,63.0
32908,76,PD4875,57.0
32909,77,PD4875,45.0
32910,78,PD4875,38.0
32911,79,PD4875,90.0
32912,80,PD4875,38.0
32913,81,PD4875,10.0
32914,82,PD4875,41.0
32915,83,PD4875,35.0
32916,84,PD4875,26.0
32917,85,PD4875,32.0
32918,86,PD4875,32.0
32919,87,PD4875,73.0
32920,88,PD4875,15.0
32921,89,PD4875,12.0
32922,90,PD4875,28.0
32923,91,PD4875,27.0
32924,92,PD4875,34.0
32925,93,PD4875,20.0
32926,94,PD4875,39.0
32927,95,PD4875,76.0
32928,0,PD4876,100.0
32929,1,PD4876,74.0
32930,2,PD4876,12.0
32931,3,PD4876,64.0
32932,4,PD4876,61.0
32933,5,PD4876,69.0
32934,6,PD4876,11.0
32935,7,PD4876,58.0
32936,8,PD4876,47.0
32937,9,PD4876,47.0
32938,10,PD4876,9.0
32939,11,PD4876,50.0
32940,12,PD4876,80.0
32941,13,PD4876,67.0
32942,14,PD4876,8.0
32943,15,PD4876,99.0
32944,16,PD4876,79.0
32945,17,PD4876,39.0
32946,18,PD4876,8.0
32947,19,PD4876,94.0
32948,20,PD4876,58.0
32949,21,PD4876,60.0
32950,22,PD4876,11.0
32951,23,PD4876,100.0
32952,24,PD4876,37.0
32953,25,PD4876,39.0
32954,26,PD4876,2.0
32955,27,PD4876,52.0
32956,28,PD4876,141.0
32957,29,PD4876,94.0
32958,30,PD4876,7.0
32959,31,PD4876,254.0
32960,32,PD4876,74.0
32961,33,PD4876,48.0
32962,34,PD4876,77.0
32963,35,PD4876,78.0
32964,36,PD4876,68.0
32965,37,PD4876,52.0
32966,38,PD4876,41.0
32967,39,PD4876,76.0
32968,40,PD4876,52.0
32969,41,PD4876,65.0
32970,42,PD4876,50.0
32971,43,PD4876,52.0
32972,44,PD4876,179.0
32973,45,PD4876,83.0
32974,46,PD4876,44.0
32975,47,PD4876,115.0
32976,48,PD4876,36.0
32977,49,PD4876,41.0
32978,50,PD4876,43.0
32979,51,PD4876,53.0
32980,52,PD4876,33.0
32981,53,PD4876,47.0
32982,54,PD4876,44.0
32983,55,PD4876,63.0
32984,56,PD4876,15.0
32985,57,PD4876,19.0
32986,58,PD4876,36.0
32987,59,PD4876,39.0
32988,60,PD4876,47.0
32989,61,PD4876,35.0
32990,62,PD4876,20.0
32991,63,PD4876,62.0
32992,64,PD4876,84.0
32993,65,PD4876,46.0
32994,66,PD4876,52.0
32995,67,PD4876,74.0
32996,68,PD4876,39.0
32997,69,PD4876,42.0
32998,70,PD4876,42.0
32999,71,PD4876,65.0
33000,72,PD4876,55.0
33001,73,PD4876,20.0
33002,74,PD4876,35.0
33003,75,PD4876,45.0
33004,76,PD4876,39.0
33005,77,PD4876,28.0
33006,78,PD4876,33.0
33007,79,PD4876,48.0
33008,80,PD4876,28.0
33009,81,PD4876,9.0
33010,82,PD4876,26.0
33011,83,PD4876,33.0
33012,84,PD4876,24.0
33013,85,PD4876,20.0
33014,86,PD4876,38.0
33015,87,PD4876,38.0
33016,88,PD4876,9.0
33017,89,PD4876,7.0
33018,90,PD4876,14.0
33019,91,PD4876,28.0
33020,92,PD4876,36.0
33021,93,PD4876,28.0
33022,94,PD4876,36.0
33023,95,PD4876,69.0
33024,0,PD4951,62.0
33025,1,PD4951,43.0
33026,2,PD4951,5.0
33027,3,PD4951,34.0
33028,4,PD4951,57.0
33029,5,PD4951,47.0
33030,6,PD4951,4.0
33031,7,PD4951,39.0
33032,8,PD4951,26.0
33033,9,PD4951,20.0
33034,10,PD4951,8.0
33035,11,PD4951,30.0
33036,12,PD4951,41.0
33037,13,PD4951,44.0
33038,14,PD4951,2.0
33039,15,PD4951,40.0
33040,16,PD4951,26.0
33041,17,PD4951,22.0
33042,18,PD4951,5.0
33043,19,PD4951,32.0
33044,20,PD4951,25.0
33045,21,PD4951,25.0
33046,22,PD4951,5.0
33047,23,PD4951,29.0
33048,24,PD4951,16.0
33049,25,PD4951,16.0
33050,26,PD4951,4.0
33051,27,PD4951,23.0
33052,28,PD4951,68.0
33053,29,PD4951,40.0
33054,30,PD4951,5.0
33055,31,PD4951,132.0
33056,32,PD4951,49.0
33057,33,PD4951,27.0
33058,34,PD4951,75.0
33059,35,PD4951,41.0
33060,36,PD4951,30.0
33061,37,PD4951,36.0
33062,38,PD4951,35.0
33063,39,PD4951,55.0
33064,40,PD4951,39.0
33065,41,PD4951,46.0
33066,42,PD4951,50.0
33067,43,PD4951,35.0
33068,44,PD4951,77.0
33069,45,PD4951,62.0
33070,46,PD4951,31.0
33071,47,PD4951,61.0
33072,48,PD4951,31.0
33073,49,PD4951,26.0
33074,50,PD4951,28.0
33075,51,PD4951,35.0
33076,52,PD4951,26.0
33077,53,PD4951,26.0
33078,54,PD4951,38.0
33079,55,PD4951,28.0
33080,56,PD4951,12.0
33081,57,PD4951,15.0
33082,58,PD4951,15.0
33083,59,PD4951,22.0
33084,60,PD4951,26.0
33085,61,PD4951,11.0
33086,62,PD4951,12.0
33087,63,PD4951,41.0
33088,64,PD4951,46.0
33089,65,PD4951,26.0
33090,66,PD4951,36.0
33091,67,PD4951,61.0
33092,68,PD4951,22.0
33093,69,PD4951,20.0
33094,70,PD4951,27.0
33095,71,PD4951,21.0
33096,72,PD4951,25.0
33097,73,PD4951,23.0
33098,74,PD4951,22.0
33099,75,PD4951,27.0
33100,76,PD4951,23.0
33101,77,PD4951,21.0
33102,78,PD4951,14.0
33103,79,PD4951,33.0
33104,80,PD4951,10.0
33105,81,PD4951,8.0
33106,82,PD4951,14.0
33107,83,PD4951,12.0
33108,84,PD4951,7.0
33109,85,PD4951,10.0
33110,86,PD4951,20.0
33111,87,PD4951,16.0
33112,88,PD4951,8.0
33113,89,PD4951,2.0
33114,90,PD4951,17.0
33115,91,PD4951,12.0
33116,92,PD4951,16.0
33117,93,PD4951,12.0
33118,94,PD4951,24.0
33119,95,PD4951,28.0
33120,0,PD4952,211.0
33121,1,PD4952,189.0
33122,2,PD4952,36.0
33123,3,PD4952,158.0
33124,4,PD4952,200.0
33125,5,PD4952,205.0
33126,6,PD4952,40.0
33127,7,PD4952,208.0
33128,8,PD4952,134.0
33129,9,PD4952,110.0
33130,10,PD4952,20.0
33131,11,PD4952,124.0
33132,12,PD4952,206.0
33133,13,PD4952,181.0
33134,14,PD4952,22.0
33135,15,PD4952,268.0
33136,16,PD4952,161.0
33137,17,PD4952,68.0
33138,18,PD4952,38.0
33139,19,PD4952,151.0
33140,20,PD4952,119.0
33141,21,PD4952,98.0
33142,22,PD4952,30.0
33143,23,PD4952,173.0
33144,24,PD4952,64.0
33145,25,PD4952,71.0
33146,26,PD4952,16.0
33147,27,PD4952,79.0
33148,28,PD4952,316.0
33149,29,PD4952,173.0
33150,30,PD4952,32.0
33151,31,PD4952,500.0
33152,32,PD4952,260.0
33153,33,PD4952,128.0
33154,34,PD4952,298.0
33155,35,PD4952,196.0
33156,36,PD4952,190.0
33157,37,PD4952,141.0
33158,38,PD4952,181.0
33159,39,PD4952,219.0
33160,40,PD4952,159.0
33161,41,PD4952,134.0
33162,42,PD4952,187.0
33163,43,PD4952,149.0
33164,44,PD4952,444.0
33165,45,PD4952,202.0
33166,46,PD4952,118.0
33167,47,PD4952,316.0
33168,48,PD4952,104.0
33169,49,PD4952,78.0
33170,50,PD4952,103.0
33171,51,PD4952,176.0
33172,52,PD4952,74.0
33173,53,PD4952,144.0
33174,54,PD4952,138.0
33175,55,PD4952,151.0
33176,56,PD4952,77.0
33177,57,PD4952,42.0
33178,58,PD4952,61.0
33179,59,PD4952,101.0
33180,60,PD4952,103.0
33181,61,PD4952,72.0
33182,62,PD4952,74.0
33183,63,PD4952,158.0
33184,64,PD4952,193.0
33185,65,PD4952,78.0
33186,66,PD4952,136.0
33187,67,PD4952,194.0
33188,68,PD4952,98.0
33189,69,PD4952,101.0
33190,70,PD4952,90.0
33191,71,PD4952,109.0
33192,72,PD4952,86.0
33193,73,PD4952,71.0
33194,74,PD4952,70.0
33195,75,PD4952,128.0
33196,76,PD4952,119.0
33197,77,PD4952,84.0
33198,78,PD4952,45.0
33199,79,PD4952,128.0
33200,80,PD4952,38.0
33201,81,PD4952,41.0
33202,82,PD4952,67.0
33203,83,PD4952,73.0
33204,84,PD4952,47.0
33205,85,PD4952,45.0
33206,86,PD4952,85.0
33207,87,PD4952,89.0
33208,88,PD4952,33.0
33209,89,PD4952,27.0
33210,90,PD4952,40.0
33211,91,PD4952,62.0
33212,92,PD4952,53.0
33213,93,PD4952,41.0
33214,94,PD4952,61.0
33215,95,PD4952,122.0
33216,0,PD4953,139.0
33217,1,PD4953,99.0
33218,2,PD4953,19.0
33219,3,PD4953,103.0
33220,4,PD4953,118.0
33221,5,PD4953,115.0
33222,6,PD4953,15.0
33223,7,PD4953,109.0
33224,8,PD4953,95.0
33225,9,PD4953,82.0
33226,10,PD4953,13.0
33227,11,PD4953,78.0
33228,12,PD4953,144.0
33229,13,PD4953,123.0
33230,14,PD4953,21.0
33231,15,PD4953,189.0
33232,16,PD4953,81.0
33233,17,PD4953,64.0
33234,18,PD4953,21.0
33235,19,PD4953,100.0
33236,20,PD4953,82.0
33237,21,PD4953,65.0
33238,22,PD4953,14.0
33239,23,PD4953,108.0
33240,24,PD4953,51.0
33241,25,PD4953,49.0
33242,26,PD4953,9.0
33243,27,PD4953,63.0
33244,28,PD4953,130.0
33245,29,PD4953,101.0
33246,30,PD4953,6.0
33247,31,PD4953,247.0
33248,32,PD4953,131.0
33249,33,PD4953,58.0
33250,34,PD4953,118.0
33251,35,PD4953,107.0
33252,36,PD4953,108.0
33253,37,PD4953,92.0
33254,38,PD4953,86.0
33255,39,PD4953,127.0
33256,40,PD4953,103.0
33257,41,PD4953,71.0
33258,42,PD4953,86.0
33259,43,PD4953,79.0
33260,44,PD4953,172.0
33261,45,PD4953,149.0
33262,46,PD4953,51.0
33263,47,PD4953,145.0
33264,48,PD4953,69.0
33265,49,PD4953,66.0
33266,50,PD4953,79.0
33267,51,PD4953,88.0
33268,52,PD4953,41.0
33269,53,PD4953,67.0
33270,54,PD4953,76.0
33271,55,PD4953,83.0
33272,56,PD4953,37.0
33273,57,PD4953,31.0
33274,58,PD4953,44.0
33275,59,PD4953,57.0
33276,60,PD4953,76.0
33277,61,PD4953,41.0
33278,62,PD4953,36.0
33279,63,PD4953,99.0
33280,64,PD4953,131.0
33281,65,PD4953,41.0
33282,66,PD4953,78.0
33283,67,PD4953,115.0
33284,68,PD4953,54.0
33285,69,PD4953,67.0
33286,70,PD4953,59.0
33287,71,PD4953,68.0
33288,72,PD4953,64.0
33289,73,PD4953,33.0
33290,74,PD4953,41.0
33291,75,PD4953,50.0
33292,76,PD4953,81.0
33293,77,PD4953,52.0
33294,78,PD4953,46.0
33295,79,PD4953,67.0
33296,80,PD4953,36.0
33297,81,PD4953,15.0
33298,82,PD4953,31.0
33299,83,PD4953,43.0
33300,84,PD4953,33.0
33301,85,PD4953,37.0
33302,86,PD4953,51.0
33303,87,PD4953,49.0
33304,88,PD4953,18.0
33305,89,PD4953,15.0
33306,90,PD4953,28.0
33307,91,PD4953,26.0
33308,92,PD4953,48.0
33309,93,PD4953,21.0
33310,94,PD4953,39.0
33311,95,PD4953,83.0
33312,0,PD4954,102.0
33313,1,PD4954,87.0
33314,2,PD4954,19.0
33315,3,PD4954,82.0
33316,4,PD4954,100.0
33317,5,PD4954,90.0
33318,6,PD4954,18.0
33319,7,PD4954,83.0
33320,8,PD4954,53.0
33321,9,PD4954,67.0
33322,10,PD4954,13.0
33323,11,PD4954,42.0
33324,12,PD4954,92.0
33325,13,PD4954,109.0
33326,14,PD4954,11.0
33327,15,PD4954,106.0
33328,16,PD4954,80.0
33329,17,PD4954,48.0
33330,18,PD4954,13.0
33331,19,PD4954,88.0
33332,20,PD4954,77.0
33333,21,PD4954,48.0
33334,22,PD4954,22.0
33335,23,PD4954,65.0
33336,24,PD4954,40.0
33337,25,PD4954,28.0
33338,26,PD4954,1.0
33339,27,PD4954,63.0
33340,28,PD4954,158.0
33341,29,PD4954,89.0
33342,30,PD4954,17.0
33343,31,PD4954,279.0
33344,32,PD4954,117.0
33345,33,PD4954,53.0
33346,34,PD4954,125.0
33347,35,PD4954,79.0
33348,36,PD4954,90.0
33349,37,PD4954,64.0
33350,38,PD4954,84.0
33351,39,PD4954,99.0
33352,40,PD4954,72.0
33353,41,PD4954,69.0
33354,42,PD4954,85.0
33355,43,PD4954,67.0
33356,44,PD4954,166.0
33357,45,PD4954,114.0
33358,46,PD4954,48.0
33359,47,PD4954,150.0
33360,48,PD4954,64.0
33361,49,PD4954,48.0
33362,50,PD4954,37.0
33363,51,PD4954,52.0
33364,52,PD4954,41.0
33365,53,PD4954,48.0
33366,54,PD4954,55.0
33367,55,PD4954,57.0
33368,56,PD4954,19.0
33369,57,PD4954,29.0
33370,58,PD4954,22.0
33371,59,PD4954,49.0
33372,60,PD4954,62.0
33373,61,PD4954,44.0
33374,62,PD4954,27.0
33375,63,PD4954,71.0
33376,64,PD4954,97.0
33377,65,PD4954,41.0
33378,66,PD4954,64.0
33379,67,PD4954,97.0
33380,68,PD4954,46.0
33381,69,PD4954,53.0
33382,70,PD4954,40.0
33383,71,PD4954,74.0
33384,72,PD4954,61.0
33385,73,PD4954,37.0
33386,74,PD4954,34.0
33387,75,PD4954,54.0
33388,76,PD4954,58.0
33389,77,PD4954,38.0
33390,78,PD4954,30.0
33391,79,PD4954,57.0
33392,80,PD4954,26.0
33393,81,PD4954,11.0
33394,82,PD4954,38.0
33395,83,PD4954,41.0
33396,84,PD4954,17.0
33397,85,PD4954,19.0
33398,86,PD4954,37.0
33399,87,PD4954,42.0
33400,88,PD4954,12.0
33401,89,PD4954,7.0
33402,90,PD4954,32.0
33403,91,PD4954,36.0
33404,92,PD4954,40.0
33405,93,PD4954,29.0
33406,94,PD4954,37.0
33407,95,PD4954,62.0
33408,0,PD4955,134.0
33409,1,PD4955,111.0
33410,2,PD4955,13.0
33411,3,PD4955,107.0
33412,4,PD4955,104.0
