"","1","2","3","4","5","6","7","8","9","10","11","12","13","14"
"PD13427",0.0232866795366795,0.103523166023166,0.128016409266409,0.166867760617761,0.0536920849420849,0.0131515444015444,0.0241312741312741,0.0553812741312741,0.0536920849420849,0.0916988416988417,0.0832528957528958,0.0477799227799228,0.107746138996139,0.0477799227799228
"PD13428",0.0347267939433838,0.0871461487820935,0.0796576695194207,0.189104674127716,0.0180217248189598,0.0476876234364714,0.0318466096115866,0.0401991441737986,0.0525839368005267,0.0623765635286373,0.120268268597762,0.108459512837393,0.0733212639894668,0.0546000658327847
"PD13602",0.037486825716202,0.0453674427517486,0.0892976909073488,0.0708536935901121,0.0525773689757593,0.0364807894988982,0.0391635527450417,0.0307799176008432,0.133563284468717,0.0777282744083549,0.0820877646833381,0.094160199290984,0.130042157708154,0.0804110376544984
"PD13603",0.0364712358932012,0.0531700155977613,0.103587485090375,0.089457748417286,0.0682631434076521,0.0984493990274337,0.0685842737865859,0.032617671345995,0.0197724561886412,0.0878520965226167,0.0525277548398936,0.0958803559959629,0.105193136985044,0.0881732269015506
"PD13604",0.00280800657604162,0.00229271973303234,0.00835807528095402,0.00431092653481867,0.119337979094077,0.388253300289542,0.394855412965598,0.01077348235756,0.000983032340383766,0.00206728173921578,0.0144019605437503,0.0154432693723316,0.0263394390734652,0.00977511409922952
"PD13605",0.0361579414374445,0.0679902395740905,0.102928127772848,0.160381543921917,0.0734250221827862,0.028393966282165,0.0353815439219166,0.0905057675244011,0.0959405501330967,0.0547914818101153,0.0656610470275066,0.0710958296362023,0.0742014196983141,0.0431455190771961
"PD13606",0.0207927694045816,0.022811951635778,0.13285738323598,0.0599985577269777,0.0462008124804692,0.045022956178938,0.0246628686810413,0.0714405903704238,0.0594937621691786,0.115862599456744,0.0541092762193216,0.0517535636162592,0.192928054614072,0.102064854210235
"PD13607",0.0277326029273303,0.0741675939399127,0.131087905503723,0.0684755627835316,0.0519986304887443,0.0861508174270307,0.0675768210219978,0.0463065993323633,0.0648805957373962,0.0879483009500984,0.0570915004707695,0.035821278781135,0.105024394419242,0.0957373962167252
"PD13608",0.0306883398054916,0.0773566101927901,0.0966012577751813,0.0597958692738582,0.0417540121653665,0.174782638578645,0.228186535619781,0.0480085226296436,0.0388673150280078,0.0388673150280078,0.0802433073301488,0.0388673150280078,0.0263582940994536,0.0196226674456167
"PD13609",0.00811005647002283,0.0335516039889463,0.0369157755616965,0.0486903760663222,0.0915835636188874,0.224678601465818,0.332121831070527,0.0381773399014778,0.0150486603388201,0.0421722936441187,0.0396491649645561,0.0592034122311666,0.0118947494893668,0.0182025711882735
"PD13618",0.0242015021622032,0.0778393141643274,0.112358698126091,0.136256733176542,0.0364160534102117,0.121386844700706,0.0326985812912526,0.0608451559062287,0.0364160534102117,0.0895227979667704,0.115014035353919,0.0682801001441469,0.0507548744404825,0.0380092557469084
"PD13619",0.0257037134927977,0.0603938152504295,0.134861900356812,0.15521342672129,0.0266287828730012,0.0474428439275803,0.0183031584511695,0.059468745870226,0.0580811417999207,0.126998810625083,0.0978591251486719,0.0659442315316506,0.0395797541958504,0.0835205497555174
"PD13620",0.0212072780919597,0.0642365379886894,0.169443078436194,0.0162589132038358,0.0556306860093435,0.0427219080403246,0.021637570690927,0.0715515121711335,0.0749938529628719,0.153522252274404,0.0792967789525449,0.0272313744775018,0.12146545365134,0.0808028030489304
"PD13622",0.0128425490514026,0.0412193935462948,0.154726771525863,0.0668720609696773,0.0142046375871575,0.0339549213556024,0.0153397113669531,0.0673260904815956,0.0450786443976001,0.0584725149991892,0.0362250689151938,0.138835738608724,0.218971947462299,0.0959299497324469
"PD13623",0.0139146567717996,0.051317254174397,0.0617068645640074,0.0845640074211503,0.0279406307977737,0.321966604823748,0.125343228200371,0.029239332096475,0.0604081632653061,0.0476808905380334,0.0915769944341373,0.0206679035250464,0.0448237476808905,0.0188497217068646
"PD13625",0.263138579907116,0.0264479961530187,0.0906698049934829,0.016881161180922,0.0415954848588386,0.0403553395846779,0.0117434164736849,0.158789213267024,0.0176783974285967,0.0406210850005695,0.0404439213899751,0.0533768649633651,0.127076926970629,0.0711818078281007
"PD13626",0.0386957624968282,0.0822126363867039,0.128393808678001,0.15592489215935,0.0218218726211621,0.0342552651611266,0.0378076630296879,0.0884293326566861,0.0395838619639685,0.0893174321238264,0.0848769347881248,0.0733316417153007,0.0369195635625476,0.0884293326566861
"PD13627",0.0402227306372384,0.10557835946437,0.0308020994549492,0.0157290895632865,0.0673070452863199,0.0147870264450575,0.0654229190498621,0.108169033039499,0.250420563892066,0.0650696453805262,0.041871341094139,0.14384967364242,0.0170244263508512,0.0337460466994146
"PD13629",0.0233628805057376,0.0983989555418127,0.148904006046863,0.0969559540988112,0.0262488833917405,0.155157012299869,0.0430839002267574,0.053665910808768,0.0392358963787535,0.0320208891637463,0.0940699512128084,0.0401978973407545,0.0709819281247853,0.077715934858792
"PD13630",0.0222688064881955,0.0345372693219698,0.0932334444482628,0.0419945702601464,0.0855355854153064,0.149764596721537,0.131722739613045,0.102374652049899,0.0302072236159318,0.0566686140417196,0.0759132616241108,0.0686965187807141,0.0660503797381353,0.0410323378810268
"PD13631",0.0232082278821819,0.0786171988584352,0.100102310053309,0.104625491357493,0.0537397016854235,0.0774864035323892,0.0348931129179904,0.06881697269937,0.0571320876635615,0.0948252651984277,0.0808787895105272,0.0281083409617145,0.140057078240267,0.0575090194389101
"PD13752",0.0841453055513916,0.075750762004697,0.118423025033728,0.0554639484335182,0.0323789536801079,0.0484684954779393,0.0166391845300555,0.105481437065907,0.0743516714135812,0.0747014440613601,0.132413930944886,0.0274821366112027,0.109328936191476,0.0449707690001499
"PD13753",0.00516736215928261,0.00864778478202965,0.0307733285980645,0.0407173932344846,0.0818609606676729,0.26048122169937,0.368498623812483,0.037485572227648,0.0269200035514517,0.0266714019355412,0.0326378407173932,0.0312705318298855,0.017224540530942,0.0316434342537512
"PD13754",0.0221327967806841,0.108987256874581,0.113682092555332,0.117203219315895,0.0432595573440644,0.0236977420076012,0.0256539235412475,0.0436507936507936,0.0988151128996199,0.152805723228258,0.0639950816007154,0.0291750503018109,0.0917728593784932,0.0651687905209032
"PD13755",0.0279815853833981,0.105524384980578,0.112070205725795,0.132211192634153,0.0184146166019278,0.0531578190188462,0.0274780607106891,0.0919292188174363,0.043087325564667,0.0959574161991081,0.106531434325996,0.0581930657459358,0.0350309308013236,0.0924327434901453
"PD13756",0.0255843546982787,0.0832496148951845,0.108097247337754,0.176076619114594,0.0396490523072802,0.0335543500100462,0.0138637733574442,0.0551202196771817,0.0719978568079834,0.0476190476190476,0.0809054986270176,0.0541825731699149,0.109972540352287,0.100127252025986
"PD13757",0.0263965052514174,0.0485175202156334,0.103820057626173,0.057626173436193,0.0263965052514174,0.204665861139511,0.108374384236453,0.0413607212566224,0.0387582489078911,0.109675620410819,0.064782972395204,0.0543730830002788,0.0732410075285807,0.0420113393438052
"PD13758",0.0304688925378581,0.0930487137383689,0.063674511950374,0.141580003648969,0.0287660402602931,0.0364288755093353,0.0142917959009913,0.0364288755093353,0.0572888159095056,0.140728577510187,0.151797117314359,0.106671531958888,0.0572888159095056,0.04153743234203
"PD13760",0.0280895449554715,0.054989630352568,0.0475173844089301,0.0556301085763084,0.0588324996950104,0.0415395876540198,0.110070757594242,0.187568622666829,0.133981944613883,0.0509332682688789,0.0526412101988532,0.0671587166036355,0.0722825423935586,0.0387641820178114
"PD13761",0.0198915009041591,0.0509616965313168,0.0814565181653789,0.16718724313661,0.0331251027453559,0.0526878185106033,0.0158638829524905,0.0486602005589347,0.03772809469012,0.0918132500410982,0.1556797632747,0.0630445503863225,0.102169981916817,0.0797303961860924
"PD13762",0.0302826944048318,0.0878282023320191,0.118362553477057,0.116013757235131,0.0191259122556832,0.0302826944048318,0.0226491066185723,0.0749098230014261,0.0590554483684255,0.108967368509353,0.135391326231021,0.0326314906467578,0.113077761932724,0.0514218605821659
"PD13763",0.0472910174402712,0.0614509868241212,0.145262697501503,0.133398939369089,0.0308348368049861,0.0553277568202941,0.0136132524192226,0.139904871248155,0.0717839374555792,0.0775244655841671,0.0913017330927779,0.0384888743097698,0.0694877262041441,0.0243289049259198
"PD13764",0.0322892271662764,0.0716334894613583,0.086387587822014,0.0312646370023419,0.0240925058548009,0.0499121779859485,0.0783957845433255,0.0984777517564403,0.0947892271662763,0.155444964871194,0.0794203747072599,0.0861826697892272,0.0911007025761124,0.0206088992974239
"PD13765",0.0124021393690412,0.0183706689403922,0.128155440146759,0.035914528589515,0.018189804407927,0.0482133167971475,0.0247009275766736,0.0411596000310053,0.0594269178099889,0.0426065162907268,0.0460429424075653,0.0384466320440276,0.377205901351316,0.109164664237914
"PD13766",0.0189275607335808,0.0243301848653019,0.0382226469182991,0.0775846227351244,0.0284464699180418,0.36418096953214,0.202102245580506,0.0196993641809695,0.0266455952074681,0.0438825388658165,0.0755264802087545,0.0323054871549855,0.0281892021022456,0.0199566319967658
"PD13767",0.0322066326530612,0.0504357993197279,0.0987988945578231,0.125584608843537,0.0284863945578231,0.115539965986395,0.0258822278911565,0.0917304421768707,0.048203656462585,0.0578762755102041,0.110703656462585,0.0489477040816327,0.0991709183673469,0.0664328231292517
"PD13768",0.0160994497656409,0.104544528224985,0.182290605257795,0.0931322600366823,0.0396372529040147,0.0317913185245568,0.0111065824332586,0.0310780517627879,0.0360709190951702,0.150193600978194,0.120949663745669,0.0638883228041573,0.0581821887100061,0.0610352557570817
"PD13770",0.0317385761256123,0.0632087499161243,0.148694893645575,0.0918606991880829,0.0232839025699524,0.0608602294839965,0.0190565657921224,0.0674360866939542,0.0322082802120378,0.0636784540025498,0.0787089847681675,0.0848151378916997,0.191907669596725,0.0425417701134
"PD13771",0.0322377219401346,0.0422841486088309,0.0136670544616355,0.0242462461809444,0.0767616583127657,0.0520261381057484,0.086579757102628,0.146021114892414,0.170908853685321,0.050275624368021,0.0954084350842095,0.0818609809400585,0.0711295706348602,0.0565926956824285
"PD14432",0.047172619047619,0.065922619047619,0.0857142857142857,0.122172619047619,0.0430059523809524,0.039360119047619,0.0107142857142857,0.0466517857142857,0.0419642857142857,0.104985119047619,0.144047619047619,0.0607142857142857,0.0836309523809524,0.103943452380952
"PD14433",0.0136485210824418,0.0516441157960982,0.102580239144116,0.0800031466331026,0.015851164254248,0.297238829452486,0.101754247954688,0.0508181246066709,0.026589049716803,0.0714679043423537,0.0700912523599748,0.0502674638137193,0.0414568911264947,0.026589049716803
"PD14435",0.025642970943024,0.0933540702526364,0.133184128670055,0.119907442530916,0.0357332524087702,0.0734390410439269,0.0508686746073894,0.0944162051437675,0.0737045747667096,0.069456035202185,0.0750322433806236,0.0277672407252864,0.0707837038160989,0.0567104165086109
"PD14437",0.0345731766533942,0.0667508335761225,0.114564112524684,0.0209769835874527,0.0549674662523065,0.0427308924929591,0.0522482276391182,0.0694700721893108,0.0633517853096371,0.131785957074876,0.0660710239228254,0.0948496325790683,0.112071477129261,0.0755883590689845
"PD14439",0.0187199330683957,0.068500313741895,0.155615979920519,0.113156243463711,0.0297008993934323,0.0721606358502405,0.0106672244300356,0.0187199330683957,0.0692323781635641,0.0487345743568291,0.0911943108136373,0.082409537753608,0.143170884752144,0.0780171512235934
"PD14441",0.0336526800873151,0.0769463982536988,0.0495694882367208,0.061029590104293,0.0748241571671113,0.0357749211739025,0.0325915595440213,0.154832646131458,0.126394615571186,0.0408682997817124,0.0724896919718651,0.0852231384913898,0.092438758185787,0.0633640552995392
"PD14442",0.029271396754693,0.0955297486477887,0.104438434616608,0.156220171810372,0.0409640470887687,0.0431912185809736,0.00867006045179764,0.083837098313713,0.0242602608972319,0.12336939230035,0.101654470251352,0.0637925548838689,0.0916321985364302,0.0331689468660515
"PD14450",0.0219372615515049,0.101314116150911,0.107248834251802,0.159919457397202,0.0382577363289529,0.0575455701568461,0.0234209410767274,0.0360322170411191,0.0775752437473506,0.0716405256464604,0.116150911403137,0.0560618906316236,0.0790589232725731,0.0538363713437897
"PD14453",0.0297583211490496,0.0535391760557323,0.0459132479000029,0.0351767437860153,0.046916659499441,0.205054327570884,0.205656374530547,0.044809495140621,0.0704968320862361,0.069995126286517,0.0350764026260715,0.0844442533184255,0.0441071070210143,0.029055933029443
"PD14454",0.0306919642857143,0.0338169642857143,0.104910714285714,0.108035714285714,0.0463169642857143,0.0650669642857143,0.0556919642857143,0.116629464285714,0.0627232142857143,0.0760044642857143,0.0642857142857143,0.0713169642857143,0.0826450892857143,0.0818638392857143
"PD14456",0.0471492000845726,0.0777362745788992,0.18577771513144,0.0910564521812672,0.0313623229262104,0.0195221650574389,0.00817534709986609,0.0718161956445134,0.0545492987525548,0.0372824018605962,0.0959898512932553,0.086123053069279,0.144337162590739,0.0491225597293678
"PD14457",0.00705467372134039,0.0443083016182431,0.12076487515084,0.0668337510442774,0.0189671710139546,0.0828614746743402,0.0105201274791918,0.0295801231473746,0.0302298957269718,0.0618521612673659,0.118815557412049,0.0741978402797116,0.244005074414431,0.0900089730499087
"PD14458",0.0285165889772416,0.0982542729183804,0.194223562745636,0.0841787770770496,0.036194132163422,0.0470706516771776,0.00868293574627548,0.0777808244218993,0.0381135179599671,0.0694634859702038,0.114249154556256,0.0470706516771776,0.0956950918563203,0.0605063522529933
"PD14459",0.01758962011771,0.0498929909042269,0.157102728731942,0.100454788657036,0.016653290529695,0.066278758694489,0.01758962011771,0.0358480470840021,0.0302300695559123,0.0428705189941145,0.0971776350989834,0.0592562867843767,0.216559657570894,0.0924959871589085
"PD14460",0.013023924042726,0.0340121181835218,0.0906365169592104,0.0504091448560185,0.0519395340121182,0.337247798113561,0.187051033793491,0.0274533075145231,0.0134611780873259,0.0348866262727216,0.0635267661940159,0.0305140858267225,0.0399150477856206,0.0259229183584234
"PD14461",0.0192270717169775,0.109402038069602,0.156508363776197,0.099980772928283,0.023937704287637,0.0347048644491444,0.0192270717169775,0.0575850797923476,0.0582580273024418,0.108056143049414,0.0986348779080946,0.0972889828879062,0.0750817150547971,0.0421072870601807
"PD14462",0.0144030726554998,0.0756428037981436,0.0898324975994879,0.112237277285821,0.0397951563000107,0.126426971087165,0.0868451936413101,0.0584658060386216,0.0412888082790995,0.0958071055158434,0.13053451402966,0.047263416195455,0.0509975461431772,0.0304598314307052
"PD14465",0.0198828816559989,0.0764446865495483,0.152072268373508,0.129828861954696,0.0500703617958146,0.0494348358981343,0.0205184075536792,0.0697716646239049,0.0634164056471015,0.0462572064097326,0.0920150710427164,0.0831177084751918,0.110763085024286,0.0364065549956875
"PD14467",0.0206519883939239,0.0720259429936849,0.175371223758321,0.153865847414235,0.0678443420378904,0.0648574842123229,0.0236388462194914,0.0397678784775559,0.094726062467998,0.0708311998634579,0.0785970302099334,0.0385731353473289,0.0660522273425499,0.0331967912613074
"PD14468",0.0209952648977039,0.067899580094702,0.163584383096578,0.124810149200393,0.0222460466362905,0.0578933261860091,0.0222460466362905,0.0685249709639953,0.0410077727150898,0.077905834003395,0.101045296167247,0.0572679353167158,0.0822835700884481,0.0922898239971411
"PD14471",0.028184165232358,0.0703528399311532,0.186015490533563,0.110714285714286,0.0438468158347676,0.0381239242685026,0.0206540447504303,0.141135972461274,0.0450516351118761,0.0769793459552496,0.0851118760757315,0.0655335628227195,0.0637263339070568,0.0245697074010327
"PD14472",0.035166707228036,0.07605256753468,0.118642005354101,0.122049160379654,0.0236675590167924,0.0901070820150888,0.0530542711121927,0.0602944755414943,0.0632757361888537,0.0828668775857873,0.105865174008275,0.0372961791190071,0.090532976393283,0.0411292285227549
"PD14473",0.0242130750605327,0.0461841987265716,0.170477984037306,0.0781992646399426,0.037395749260156,0.0574836337548202,0.0260963142319075,0.066899829611694,0.0135413864227424,0.0970316563536903,0.0894986996681912,0.126535736705228,0.0574836337548202,0.108958837772397
"PD17973",0.0224440619621343,0.059552495697074,0.127986230636833,0.128468158347676,0.00654044750430293,0.0441308089500861,0.0132874354561102,0.0267814113597246,0.0508777969018933,0.0778657487091222,0.0552151462994836,0.0287091222030981,0.270636833046472,0.0875043029259897
"PD17981",0.0123426616155444,0.0565399812619659,0.172593588333537,0.0749317691148316,0.0124852336144038,0.164181840400831,0.0588211332437166,0.0375779054136625,0.0465599413418062,0.0438510733634771,0.0538311132836368,0.029023585482097,0.19412196016131,0.04313821336918
"PD17991",0.0177448337825696,0.0955750224618149,0.183625336927224,0.141172506738544,0.0161725067385445,0.0696316262353998,0.0208894878706199,0.0672731356693621,0.0641284815813118,0.061769991015274,0.0499775381850854,0.0436882300089847,0.076707097933513,0.091644204851752
"PD17994",0.0254951538137379,0.0336072482090181,0.164138221660346,0.137589549093974,0.0564686051411715,0.131689844079225,0.0490939738727349,0.0284450063211125,0.0277075431942689,0.140539401601349,0.0719553308048883,0.0675305520438264,0.0159081331647703,0.0498314369995786
"PD18017",0.0327022375215146,0.08599232093208,0.0906262412286509,0.152257381173044,0.0155567324242023,0.0614325433602542,0.0285317092546008,0.0549450549450549,0.0289951012842579,0.109161922414934,0.0795048325168807,0.114259234741162,0.0836753607837945,0.0623593274195684
"PD18020",0.0247767606649887,0.0516536543918431,0.020736810042163,0.0353255206245892,0.0980008657037049,0.030163361495423,0.171673854144957,0.14900524231688,0.189573079821088,0.0416098882600959,0.0364477291309297,0.0833560446959617,0.0331372140372253,0.0345399746701509
"PD18022",0.0402974749221723,0.0832756831546178,0.147440332065029,0.0808543756485645,0.0554306468350052,0.0717744725008648,0.051193358699412,0.0996195088204773,0.060878588723625,0.0814597025250778,0.0632998962296783,0.0524040124524386,0.0632998962296783,0.0487720511933587
"PD18024",0.0375265759881145,0.057878019416481,0.0201337124414048,0.0532160147544763,0.075539844770614,0.0100028176951254,0.0476574707343938,0.129332206255283,0.223737800660878,0.0582366351597121,0.018788903404288,0.150131919362689,0.0634365634365634,0.0543815159199775
"PD18031",0.0239699994932347,0.0324836568185273,0.11939390868089,0.0927887295393503,0.0771803577763138,0.0601530431257285,0.0512846500785486,0.0491562357472255,0.0466730856940151,0.114072872852582,0.0619267217351644,0.106623422692951,0.0839203364921705,0.0803729792732985
"PD18037",0.0240111988990913,0.053076138277932,0.211853749970342,0.0942653095119463,0.0311528697178921,0.0587230407858211,0.0186964671269604,0.018032125655444,0.0294920160391012,0.0507509431276247,0.0980852729731653,0.113199041450163,0.120838968372601,0.0778228580919164
"PD18045",0.0110959846588497,0.0254417168035367,0.062074568530148,0.0398386837058832,0.0747295536720683,0.178121294629134,0.371634974309429,0.012069445054382,0.0523911993324843,0.0334855737560933,0.0222139270709821,0.0428102996501398,0.0426053606195014,0.031487418207369
"PD18046",0.041874425134337,0.0503461296412838,0.128624679285472,0.139468461054364,0.0191702570557196,0.0581400977876749,0.0330638524471124,0.0700004840974004,0.0784721886043472,0.103887302125188,0.0547514159848962,0.0432298978554485,0.0906714430943506,0.0882993658324055
"PD18047",0.019453395393245,0.0248836376655926,0.176512710347297,0.144348967657238,0.038250387874448,0.0595536460198114,0.0286430361618332,0.0453514739229025,0.0511994271392768,0.0574650912996778,0.0745912400047739,0.0879579902136293,0.0908819668218165,0.100907029478458
"PD18048",0.0301016188112962,0.0999940919295758,0.098133049745953,0.141143802434125,0.0454035212099728,0.0350643979676238,0.0396136121942574,0.0489188231123715,0.0532612548741581,0.0600850762141085,0.0683563748079877,0.154791445114026,0.0551222970577809,0.0700106345267636
"PD18049",0.0356105254420188,0.091101519050386,0.115215406325226,0.136133477214244,0.0547854237569519,0.125674441769735,0.0536233087075621,0.0574001826180792,0.038225284303146,0.0716360919731053,0.0603054702415539,0.0771561384577073,0.0536233087075621,0.0295094214327218
"PD18050",0.0178571428571429,0.0576801517067004,0.180191213653603,0.111607142857143,0.0314080278128951,0.102481036662453,0.0706779393173198,0.055191213653603,0.0338969658659924,0.0397044879898862,0.0831226295828066,0.0991624525916561,0.0825695322376738,0.0344500632111252
"PD18100",0.0262943887232312,0.0629800307219662,0.139513870064155,0.108520827685913,0.0433721875847113,0.0686726303424596,0.0187042558959068,0.0427396765157676,0.0395771211710491,0.08069034065239,0.0895454956176019,0.0781602963766152,0.152164091443029,0.0490647872052047
"PD18101",0.0334845877014552,0.0663432952589579,0.149585354404632,0.162728837427633,0.0521045219840401,0.0247222656861211,0.0258175559380379,0.0740103270223752,0.0729150367704584,0.0882491002972931,0.0641527147551244,0.0499139414802065,0.0740103270223752,0.0619621342512909
"PD18116",0.0216884746370317,0.0693672701200932,0.116418713031009,0.123946943896756,0.00976877576626636,0.0718766804086754,0.0455278723785625,0.0549381609607456,0.113281950170281,0.124574296468901,0.0800322638465675,0.0379996415128159,0.0417637569456892,0.0888151998566051
"PD18149",0.0280806979280262,0.0685387131952017,0.0929661941112323,0.133042529989095,0.030370774263904,0.0399127589967285,0.0265539803707743,0.0555616139585605,0.105561613958561,0.120065430752454,0.0964013086150491,0.0567066521264995,0.0605234460196292,0.0857142857142857
"PD18188",0.0304336957880265,0.100862392200975,0.115298087739033,0.12973378327709,0.0426821647294088,0.0601799775028122,0.0133733283339583,0.0833645794275716,0.0789901262342207,0.0785526809148856,0.122297212848394,0.0536182977127859,0.0457442819647544,0.0448693913260842
"PD18189",0.027434388841145,0.0558934355787664,0.0975408210484564,0.0561248099424869,0.0619091690354994,0.111191908507966,0.050109076485754,0.0637601639452634,0.0276657632048655,0.0598267997620149,0.0575130561248099,0.0880544721359159,0.161862894162755,0.0811132412243009
"PD18247",0.00506982675499984,0.00909769525053653,0.0246648626792324,0.0315231252527138,0.0939006562781873,0.304656153774377,0.439753040340891,0.00256601660912569,0.0129078411246929,0.0173711548629903,0.0193306584554135,0.0143230381636652,0.0131255637460732,0.0117103667071009
"PD18251",0.0456803586574579,0.109010864736056,0.0787592390645826,0.0538793973908478,0.0386122218183287,0.0400258491861545,0.0363504180298073,0.062643887071368,0.147178803667353,0.127953471464922,0.0750838079082354,0.0719738276990185,0.0742356314875399,0.0386122218183287
"PD18257",0.0230140352535324,0.0286375880156892,0.104720948915458,0.0570861490477766,0.0663484712442701,0.100420585038514,0.107036529464581,0.0640328906951467,0.045839043523463,0.0620481073673267,0.0557629601625632,0.0531165823921365,0.139123859931005,0.0928122489485374
"PD18258",0.0382310642377756,0.0432646212847555,0.173298178331735,0.102828379674017,0.0122243528283797,0.037392138063279,0.0231303930968361,0.051653883029722,0.0793384467881112,0.0743048897411313,0.101150527325024,0.075143815915628,0.128835091083413,0.0592042186001918
"PD18259",0.0255002883198428,0.0377592208957136,0.0740875210900626,0.0280417743416697,0.0781239988894347,0.0684065523353907,0.0510646477158661,0.228819170065993,0.163039531854003,0.0220618072314888,0.0444866838946671,0.060184097558892,0.0555496230485018,0.0628750827584734
"PD18264",0.0101889195499894,0.0170239864147739,0.055062619401401,0.0324771810655912,0.0529823816599448,0.432625769475695,0.228316705582679,0.0220759923583103,0.0150923370834218,0.0188070473360221,0.043324135003184,0.0171725748248779,0.0394608363404797,0.0153895139036298
"PD18269",0.0233621632369023,0.0699870762501243,0.10199821055771,0.218212545978725,0.0247539516850582,0.0351923650462273,0.0129237498757332,0.0282334228054479,0.102694104781787,0.0567650859926434,0.116611989263346,0.0894721145243066,0.038671836166617,0.0811213838353713
"PD18728",0.0140579596324511,0.128406502788031,0.0772795099348151,0.138851802403204,0.0184559805230503,0.109714914002984,0.0212047435796749,0.0800282729914396,0.0448441058666457,0.0756302521008403,0.117961203172858,0.066284457708317,0.0635356946516925,0.0437446006439959
"PD18730",0.0295086768690049,0.0264333308925826,0.0756388665153401,0.114593248883357,0.0546240023431207,0.216079666105294,0.234019184301091,0.0120817163359449,0.0407849454492202,0.0535988870176466,0.0607746942959654,0.048473310390276,0.0110566010104708,0.0223328695906861
"PD18733",0.027556672717963,0.0578597030209933,0.0796909184005958,0.0914211236791882,0.0464553367779174,0.0695899082995857,0.01680398454592,0.0881627333240236,0.0451519806358516,0.147465437788018,0.0708932644416515,0.0506912442396313,0.111948982916725,0.096308709211935
"PD18734",0.0109776762690636,0.0292860826641126,0.133979223458336,0.0919472482133648,0.0313490016945406,0.0501731378471966,0.0200029470271863,0.0914315184557578,0.0610034627569439,0.080859058424814,0.0720916525454947,0.0323804612097547,0.194835334855964,0.09968319457747
"PD18748",0.00816869300911854,0.069338905775076,0.136493161094225,0.0862936930091185,0.0400835866261398,0.203314969604863,0.0513867781155015,0.0503894376899696,0.0247910334346505,0.0896181610942249,0.0929426291793313,0.0533814589665654,0.0560410334346505,0.0377564589665653
"PD18749",0.00585256390817843,0.0368438608727295,0.038542014131061,0.059981199017497,0.0969160323862086,0.191375807380902,0.392819237650484,0.00839979379567577,0.0228340964914941,0.0253813263789914,0.0548867392425023,0.0245322497498256,0.0188009825029566,0.0228340964914941
"PD18751",0.0263522884882108,0.0723410467917366,0.191400832177531,0.0697861157748741,0.0232863712679758,0.0544565296736988,0.0243083436747208,0.0886926052996569,0.0432148331995036,0.0401489159792686,0.108110081027812,0.064676253741149,0.12803854295934,0.0651872399445215
"PD18754",0.00929679476785039,0.0641586941246419,0.121290741041025,0.0596183990054592,0.0535646721798822,0.263553321442084,0.0914004648397384,0.0369169234095454,0.0142154478136317,0.0361602075563483,0.0690773471704232,0.0357818496297497,0.101237770931301,0.0437273660883195
"PD18756",0.0246714709622721,0.0727426875794828,0.199745654938533,0.113692242475625,0.0252649427723612,0.0679949130987707,0.0175498092412039,0.0169563374311149,0.021110640101738,0.0377278507842306,0.100635862653667,0.114879186095803,0.133276812208563,0.0537515896566342
"PD18768",0.0228593355991668,0.095000548185506,0.0984541168731499,0.140664400833242,0.0274640938493586,0.047034316412674,0.0201732266198882,0.0865584913934876,0.0865584913934876,0.0880934108102182,0.108047363227716,0.0458831268501261,0.0846398421225743,0.0485692358294047
"PD18769",0.0199773840934791,0.0199773840934791,0.0374575951752733,0.073737278552582,0.0625235582359593,0.136072370900867,0.352431209950999,0.0222860912174896,0.0417451941198643,0.0720882020354316,0.0625235582359593,0.0493309460987561,0.0245947983415002,0.0252544289483603
"PD18771",0.0364575183852292,0.10053199812236,0.118056642153028,0.160772961977781,0.0413863245188546,0.0326240025035206,0.0255046158660616,0.033171647629479,0.0830073540916915,0.0928649663589423,0.116413706775153,0.0309810671256454,0.0589109685495228,0.069316225942732
"PD18775",0.0308488612836439,0.0772256728778468,0.144616977225673,0.133747412008282,0.029399585921325,0.0533126293995859,0.0265010351966874,0.0757763975155279,0.0417184265010352,0.101863354037267,0.151138716356108,0.0395445134575569,0.0801242236024845,0.0141821946169772
"PD18776",0.02535522845231,0.0878924529907258,0.133157491704246,0.192121160554752,0.0348847102867353,0.0277375989109164,0.0164213392325364,0.0652599336339658,0.0259508210669616,0.0950395643665447,0.109929379732834,0.0771717859269974,0.0652599336339658,0.043818599506509
"PD22036",0.0260450579502539,0.0634197161088683,0.108998567521813,0.191952077093372,0.0196640187524417,0.0324260971480662,0.0151061336111473,0.0214871728089595,0.0652428701653861,0.0643312931371272,0.0761817945044928,0.114468029691366,0.098971220210965,0.101705951295742
"PD22251",0.00615525953146532,0.0987597611391824,0.158566835094166,0.119981626090951,0.045383555351401,0.0466697289848415,0.0119430408819476,0.0473128158015618,0.0717501148369316,0.135415709692237,0.122553973357832,0.0473128158015618,0.0434542949012402,0.0447404685346807
"PD22355",0.030738092811276,0.0394018375875475,0.0544869461391732,0.0536715348661124,0.0451097164989735,0.0143279409409264,0.0457212749537691,0.204012988336707,0.19983400556227,0.0108624430304178,0.0260494779911761,0.12359305153108,0.067737379326412,0.0844533104241595
"PD22357",0.0166780059945203,0.0312229924792674,0.0601842487542063,0.037401393817921,0.0551642976665502,0.250556240001471,0.267289410293658,0.028777375282717,0.0522038136917787,0.0273614916426089,0.0444808120184617,0.0422926282110218,0.0552930143611055,0.0310942757847121
