"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"PD13418",0.0402935744143093,0.0207543501506756,0.0787887625157966,0.0475843297365607,0.0311072227082726,0.0395644988820842,0.0954116846505298,0.0574997569748226,0.0920579372022942,0.0481675901623408,0.152571206376981,0.222416642364149,0.0147759307864295,0.0201710897248955,0.038835423349859
"PD13419",0.145650904845301,0.0484530064214828,0.035318155283129,0.0755983654407472,0.0712200817279626,0.0169293636894337,0.0256859311150029,0.0431990659661413,0.0834792761237595,0.160537069468768,0.0703444249854057,0.0221833041447752,0.0291885580852306,0.0300642148277875,0.142148277875073
"PD13420",0.0713040446304045,0.0529986052998605,0.0409693165969317,0.0665969316596932,0.0430613668061367,0.0367852161785216,0.104776847977685,0.0885634588563459,0.124128312412831,0.0561366806136681,0.0331241283124128,0.0127266387726639,0.0676429567642957,0.0289400278940028,0.172245467224547
"PD13422",0.021203953279425,0.0600179694519317,0.0238993710691824,0.0325247079964061,0.0573225516621743,0.144115004492363,0.0535489667565139,0.100988319856244,0.180772686433064,0.0810422282120395,0.0594788858939802,0.019047619047619,0.065947888589398,0.0131176999101527,0.0869721473495058
"PD13424",0.0717615717615718,0.114468864468864,0.0377955377955378,0.0512820512820513,0.0407925407925408,0.09998334998335,0.0707625707625708,0.0894938394938395,0.161671661671662,0.0892440892440892,0.045038295038295,0.0362970362970363,0.0148185148185148,0.0313020313020313,0.0452880452880453
"PD13425",0.0177220807285637,0.0226711430114996,0.147179130971676,0.0321640811916339,0.0460851277301845,0.0457957088832291,0.0576908234930925,0.0191112911939492,0.0190244655398626,0.0171143011499576,0.148799876514625,0.382997607470865,0.0095025854750328,0.0130624372925832,0.0210793393532454
"PD13426",0.0874257305686916,0.0670546865526858,0.0172183824421002,0.0485024857523948,0.0394082696738208,0.0674184551958288,0.0568691645446829,0.117254759306414,0.11179822965927,0.0921547229295501,0.0630532314781133,0.0124893900812417,0.0641445374075421,0.0361343518855341,0.119073602522129
"PD13427",0.114301801801802,0.0712274774774775,0.0340653153153153,0.0543355855855856,0.0340653153153153,0.0872747747747748,0.0551801801801802,0.0746058558558559,0.152308558558559,0.0610923423423423,0.018018018018018,0.0205518018018018,0.0703828828828829,0.026463963963964,0.126126126126126
"PD13428",0.0841973886328725,0.0499231950844854,0.0156490015360983,0.0415706605222734,0.0865015360983103,0.0623079877112135,0.0384024577572965,0.121927803379416,0.0844854070660522,0.0600038402457757,0.0467549923195084,0.0363863287250384,0.0922619047619048,0.0366743471582181,0.142953149001536
"PD13602",0.0837245696400626,0.0451598479767494,0.047507265817125,0.0508607198748044,0.0780236977420076,0.126481108875475,0.132852671585066,0.0823831880169908,0.0875810418063939,0.0584059915045831,0.0288955957970043,0.0389559579700425,0.0347641403979432,0.0362731947238989,0.0681310082718533
"PD13603",0.101263112823806,0.0453864268893171,0.0713979875829587,0.0620852065938771,0.089702419182188,0.102868764718476,0.0155213016484693,0.064333119246414,0.0880967672875187,0.0485977306786555,0.089702419182188,0.0672232926568187,0.0502033825733248,0.0274031256690216,0.0762149432669664
"PD13604",0.00419028398030459,0.0110393049353029,0.131519809916409,0.0109426886522386,0.0113828294973091,0.0252204282606206,0.00457674911256155,0.0130789820222146,0.00873124928432383,0.00216134203595557,0.38949602084049,0.377107666323142,0.00177487690369861,0.00216134203595557,0.00661642619947326
"PD13605",0.0351966873706004,0.0926501035196687,0.0662525879917184,0.0460662525879917,0.0646997929606625,0.0693581780538302,0.0841097308488613,0.0988612836438923,0.121376811594203,0.0716873706004141,0.0219979296066253,0.0313146997929607,0.0507246376811594,0.0320910973084886,0.113612836438923
"PD13606",0.0602950249593359,0.0737562398339783,0.0461607493409614,0.0841886813618262,0.0313534129788547,0.176902798810926,0.0567614560547423,0.0618094116327332,0.133490380840204,0.106567951090919,0.0527230915923495,0.0180604632901453,0.0226036233103371,0.0256323966571316,0.049694318245555
"PD13607",0.0627122029159177,0.042939884162173,0.0480327541441981,0.0857799081286199,0.0408428200519273,0.0938685839824246,0.0504293988416217,0.054623527062113,0.116337128020771,0.105552226882365,0.0818853604953066,0.0642101058518075,0.0528260435390453,0.0270621130417416,0.0728979428799681
"PD13608",0.0727287306551199,0.0407345040493946,0.0294282735947398,0.0272632507417208,0.0361639002485767,0.026782134552161,0.0306310640686392,0.0763371020768182,0.0799454734985166,0.0327960869216583,0.176649827600032,0.230053724641168,0.0534840830727287,0.0255793440782616,0.0614225002004651
"PD13609",0.0484300532660499,0.0417017101205495,0.0986823661340062,0.0223577235772358,0.0513737033922063,0.016260162601626,0.0128959910288758,0.0307681525091113,0.0337118026352677,0.0253013737033922,0.223997757218951,0.314830389683207,0.021937202130642,0.00911129800953182,0.0486403139893468
"PD13618",0.0649672508408568,0.0320410692157904,0.0198265179677819,0.0251371924234378,0.0899274207824394,0.0644361833952912,0.0256682598690034,0.111701186050628,0.117011860506284,0.0580633740485042,0.117011860506284,0.0431934855726677,0.0819614090989556,0.0192954505222163,0.129757479199858
"PD13619",0.0908109774899784,0.0556583410422448,0.0269811902559359,0.0482577860006167,0.034381745297564,0.0329941412272587,0.0866481652790626,0.0931236509404872,0.127813752698119,0.137064446500154,0.0556583410422448,0.0107924761023743,0.0487203206907185,0.0232809127351218,0.127813752698119
"PD13620",0.062679288582903,0.051061388410786,0.0575157773952955,0.0656913367756741,0.027180149168101,0.110226620768789,0.0674125071715433,0.0863453815261044,0.155407343660356,0.174770510613884,0.0418100975329891,0.0179288582903041,0.027180149168101,0.0224469305794607,0.0323436603557085
"PD13622",0.117669315172153,0.0618236852062051,0.0132425274309497,0.104048429814605,0.0761256148316307,0.207340143776012,0.0688611426409383,0.0241392357169883,0.127884979190314,0.0797578509269769,0.0343548997351495,0.0125614831630723,0.0109723798713583,0.0157396897465002,0.0454786227771472
"PD13623",0.0213852813852814,0.00735930735930736,0.0445021645021645,0.0226839826839827,0.0135930735930736,0.0512554112554113,0.0660606060606061,0.0811255411255411,0.0777489177489177,0.0463203463203463,0.326839826839827,0.0985281385281385,0.0470995670995671,0.0133333333333333,0.0821645021645022
"PD13625",0.0809047155047687,0.161868485546402,0.039979921457466,0.0504325744825346,0.0301473410694777,0.123423982047421,0.0255410871940237,0.0437889390852452,0.0811704609206602,0.0236808692827826,0.0386511943780081,0.00596450822334426,0.0165943248590073,0.252221926949538,0.0256296689993209
"PD13626",0.192125518058022,0.0748963883955003,0.0402605091770278,0.0757844878626406,0.0642391947898165,0.0251628182356424,0.0367081113084666,0.0438129070455891,0.0944345766725873,0.0846654825340438,0.0411486086441681,0.026939017169923,0.0482534043812907,0.0278271166370633,0.123741859088218
"PD13627",0.0559742502747684,0.112969068927618,0.0559742502747684,0.0306563039723661,0.164075993091537,0.0199403360025122,0.205291254514052,0.043845187627571,0.0239441042549851,0.0711650180562098,0.00592714711885696,0.0679855550321872,0.0837651122625216,0.0391348720364264,0.0193515465536191
"PD13629",0.128106461439795,0.0564373897707231,0.0309443642776976,0.060285393618727,0.046336379669713,0.0516273849607183,0.0415263748597082,0.0727914061247395,0.115600448933782,0.0131473464806798,0.15311848645182,0.0328683662016995,0.0617283950617284,0.0261343594676928,0.109347442680776
"PD13630",0.0380883650068158,0.103279608692166,0.091973378237511,0.0486729211771309,0.0628658487691444,0.0619036163900249,0.020287065993104,0.0667147782856226,0.0893272391949322,0.0578141287787667,0.143212252425627,0.129259882928394,0.0195653917087643,0.0265415764573811,0.0404939459546147
"PD13631",0.0834275662771705,0.0619424550822968,0.0626963186329941,0.0464882522930016,0.0299032541776605,0.116597562507853,0.0581731373288102,0.0822967709511245,0.0917200653348411,0.0773966578715919,0.0819198391757759,0.0257570046488252,0.070611885915316,0.0140721196130167,0.0969971101897223
"PD13752",0.0816136178150869,0.106097703159613,0.0165559053282033,0.0571295324705608,0.0410399906727294,0.107846566398508,0.0532820333449924,0.127783607321907,0.100151568147371,0.08056429987175,0.0424390812638452,0.0228518129882243,0.0602774863005713,0.0648245307216976,0.03754226419494
"PD13753",0.0241557903459706,0.0329811477107935,0.0819556660451626,0.0227884814584628,0.0120986119743112,0.0221669774186866,0.0336026517505697,0.0220426766107313,0.0363372695255852,0.0324839444789724,0.262689040812099,0.36449140252745,0.00501346592086182,0.00725088046405635,0.0399419929562875
"PD13754",0.0404277516953573,0.0376890975482525,0.0337767344809598,0.0298643714136672,0.0412102243088159,0.0787689097548253,0.0881585811163276,0.0732916014606155,0.146452790818988,0.195748565466875,0.0255607720396453,0.0275169535732916,0.099113197704747,0.0239958268127282,0.0584246218049035
"PD13755",0.0404498153742867,0.076703591809332,0.022826451829473,0.0444780127559584,0.0313863712655253,0.0308828465928164,0.0701577710641155,0.105404498153743,0.127056059080228,0.0978516280631084,0.0449815374286673,0.0203088284659282,0.0968445787176905,0.0208123531386371,0.16985565626049
"PD13756",0.0611032973902172,0.0531333020784498,0.0240662603531802,0.0967338646663541,0.032505078918581,0.0925144553836537,0.0639162369120175,0.0882950461009533,0.113142678543522,0.0822003438037193,0.0343803719331145,0.0137521487732458,0.0545397718393499,0.032505078918581,0.15721206438506
"PD13757",0.0639774452396443,0.0262415961830406,0.0275428323574062,0.0203860333983951,0.0574712643678161,0.06527868141401,0.0346996313164173,0.072435480373021,0.106267620906528,0.06527868141401,0.209065278681414,0.104966384732162,0.0399045760138799,0.032097158967686,0.0743873346345695
"PD13758",0.0350503760465446,0.0567617425854974,0.0248332623811551,0.0248332623811551,0.0444160635731517,0.0648502909039308,0.0767702568468852,0.163615723002696,0.0776216829856677,0.153824322406698,0.0367532283241096,0.0141904356463743,0.0865616574428835,0.0273875407975025,0.112530154675749
"PD13760",0.0959294050668944,0.201394819242812,0.0564332479362368,0.0496014802163393,0.0329490463990891,0.0483205237688585,0.124110446911472,0.0333760318815827,0.0261172786791916,0.0786364930259038,0.0434101907201822,0.104042129234273,0.0252633077142044,0.0205664674067748,0.0598491317961856
"PD13761",0.0916762562332183,0.0370157268891446,0.0249328730341389,0.0934023782125048,0.0347142309167626,0.0985807441503644,0.0393172228615267,0.136555427694668,0.0663598005370157,0.080168776371308,0.0537015726889145,0.0168776371308017,0.0421940928270042,0.0232067510548523,0.161296509397775
"PD13762",0.0612644353102368,0.0565668428263848,0.0160501076531611,0.0383636719514582,0.0366020747700137,0.0935603836367195,0.0524564494030143,0.116461146995498,0.111763554511646,0.119984341358387,0.0307300841651987,0.0166373067136426,0.0548052456449403,0.0319044822861617,0.162849872773537
"PD13763",0.0808776629672152,0.142492664880725,0.027682102308968,0.0452863885699707,0.0571501467023855,0.0797295573414976,0.0452863885699707,0.0747544329633882,0.151677509886465,0.0655695879576477,0.0613598673300166,0.0127567291746396,0.0544712335757112,0.0334226304375558,0.0674830973338436
"PD13764",0.0959699453551913,0.0828551912568306,0.0322404371584699,0.058879781420765,0.073224043715847,0.0717896174863388,0.0945355191256831,0.0605191256830601,0.0564207650273224,0.15129781420765,0.0543715846994536,0.0664617486338798,0.0396174863387978,0.023224043715847,0.0385928961748634
"PD13765",0.0470850666184361,0.0344245493458733,0.0279134261771267,0.0771085790076566,0.0181467414240068,0.370289986133719,0.0624585518779767,0.0521492735274613,0.129378428890095,0.0441912340989932,0.0441912340989932,0.0190510640863327,0.0166998251642853,0.0156146379694942,0.0412974015795503
"PD13766",0.0445930880713489,0.0294142869393706,0.0343023754394992,0.0219535202812795,0.0139782179915959,0.0252980018866306,0.0173226995969471,0.0669753880456222,0.0389331961238316,0.0445930880713489,0.363862447474488,0.19792470628591,0.0240116628076494,0.0155218248863734,0.0613154960981048
"PD13767",0.058531746031746,0.0775049603174603,0.0310019841269841,0.0525793650793651,0.0239335317460317,0.0987103174603175,0.0804811507936508,0.116939484126984,0.113219246031746,0.0633680555555556,0.111359126984127,0.0239335317460317,0.042906746031746,0.0317460317460317,0.0737847222222222
"PD13768",0.144317641464574,0.0330480266286258,0.024488825487399,0.0373276271992392,0.0380408939610081,0.0572990965287684,0.0523062291963861,0.0958155016642891,0.137898240608654,0.119353304802663,0.0394674274845459,0.00808368996671422,0.0715644317641465,0.031621493105088,0.109367570137898
"PD13770",0.0823547831532801,0.0743698136840457,0.0236417723500861,0.0386723031157038,0.0217629560043839,0.171598559574135,0.0551119461405981,0.0870518240175356,0.125097855018005,0.0884609362768123,0.0569907624863003,0.018475027399405,0.036323782683576,0.0264599968686394,0.0936276812274933
"PD13771",0.0259025293655022,0.156506076058553,0.07347083745592,0.0374711418930918,0.0781135043255448,0.0704264657381333,0.153157267168988,0.098054139077048,0.0115178729989598,0.0462998198746734,0.0501052845219068,0.0829844990740036,0.0357967374483091,0.0340462237105817,0.046147601288784
"PD14432",0.0293402777777778,0.0480902777777778,0.0506944444444444,0.0657986111111111,0.0361111111111111,0.0741319444444444,0.0559027777777778,0.137673611111111,0.115277777777778,0.101736111111111,0.0355902777777778,0.00694444444444444,0.0730902777777778,0.0428819444444444,0.126736111111111
"PD14433",0.0513032305433187,0.0504772393538913,0.0342327459618208,0.0325807635829662,0.0356093979441997,0.0339574155653451,0.0204662261380323,0.0777349486049927,0.0926027900146843,0.0576358296622614,0.297448604992658,0.0926027900146843,0.0408406754772394,0.0119309838472834,0.0705763582966226
"PD14435",0.0611612674809701,0.0842627013630731,0.0322180916976456,0.0245176137369446,0.0340768277571252,0.0781554257390689,0.065144273322712,0.0916976456009913,0.151973800672685,0.0861214374225527,0.0640821384315808,0.0518675871835723,0.0608957337581873,0.0279695521331209,0.0858559036997699
"PD14437",0.14011632298512,0.0651106579046756,0.0492484326610771,0.0782536445350857,0.0533272905808596,0.100234156658358,0.0929828536898557,0.0512878616209684,0.0703225319132865,0.108618475715688,0.0385980814260896,0.0503814487499056,0.021376236875897,0.0304403655865247,0.0497016390966085
"PD14439",0.0324548560273304,0.0427037579306979,0.00829673011224988,0.0544167886774036,0.0478282088823816,0.153977550024402,0.0632015617374329,0.0990727183992191,0.158369936554417,0.09834065397755,0.063933626159102,0.0148853099072718,0.0661298194241093,0.0148853099072718,0.0815031722791606
"PD14441",0.0569468024900962,0.16772778720996,0.0639501980758347,0.0444255800792303,0.0461233729485003,0.0851726089417091,0.151598754951896,0.0775325410299943,0.0403933220147142,0.0560979060554612,0.0340265987549519,0.0302065647990945,0.0567345783814375,0.0316921335597057,0.0573712507074137
"PD14442",0.0937268002969562,0.136043058648849,0.0380475129918337,0.0430586488492947,0.0408314773570898,0.0670007423904974,0.048626577579807,0.075909428359317,0.102078693392725,0.0920564216778025,0.0391610987379362,0.00853749072011878,0.0463994060876021,0.0196733481811433,0.148849294729027
"PD14450",0.0655291790306627,0.0521760633036597,0.044757665677547,0.0848170128585559,0.0477250247279921,0.0870425321463897,0.0417903066271019,0.103363006923838,0.115232443125618,0.0818496538081108,0.0469831849653808,0.0158259149357072,0.0848170128585559,0.02324431256182,0.10484668644906
"PD14453",0.0595357548999933,0.0411733226302763,0.0544183557428591,0.0337480767944344,0.0678640711753295,0.0454879925078601,0.069670212054318,0.0312395477958392,0.0364572881129172,0.0650545186969028,0.202822931299752,0.193591544584922,0.0440832162686467,0.0299351127165697,0.0249180547193792
"PD14454",0.0739583333333333,0.156380208333333,0.0415364583333333,0.0302083333333333,0.0591145833333333,0.0790364583333333,0.0497395833333333,0.0794270833333333,0.0973958333333333,0.0657552083333333,0.0661458333333333,0.0528645833333333,0.0520833333333333,0.0220052083333333,0.0743489583333333
"PD14456",0.113139286301595,0.0272981417530012,0.0307515211313929,0.0494984377569479,0.109685906923203,0.126952803815162,0.0371649399769775,0.0924190100312449,0.135832922216741,0.0327248807761881,0.0203913829962177,0.00805788521624733,0.054431836868936,0.0292715013977964,0.132379542838349
"PD14457",0.0838928597213198,0.0403580968883113,0.0182658291820085,0.0470724135441484,0.0540033210598513,0.239405097104902,0.0342935528120713,0.109883762905205,0.1111833080644,0.048155367843477,0.0838928597213198,0.0100353765071114,0.0455562775250884,0.0102519673669771,0.0637499097538084
"PD14458",0.128812113457027,0.0801876732778844,0.0264448709746215,0.0341224141608019,0.0635529963744935,0.0987417359778204,0.0149285561953508,0.0987417359778204,0.162081467263809,0.0462785242055875,0.0513968863297078,0.0117295798677756,0.0808274685433994,0.0309234378332267,0.0712305395606739
"PD14459",0.0254369538077403,0.039481897627965,0.0188826466916355,0.0638264669163546,0.0301186017478152,0.201466916354557,0.0427590511860175,0.090980024968789,0.170099875156055,0.0390137328339576,0.0703807740324594,0.0127965043695381,0.0582084893882647,0.0226279650436954,0.113920099875156
"PD14460",0.0308992858183938,0.0232473400378953,0.0566972744497887,0.0304620317737939,0.0221542049263956,0.0291502696399942,0.0193120536364961,0.0645678472525871,0.0835883981926833,0.0230287130155954,0.344410435796531,0.184594082495263,0.0330855560413934,0.00903658358839819,0.0457659233347908
"PD14461",0.0648272768057425,0.0661731718259309,0.0150291610587707,0.0459847465231045,0.0554060116644235,0.047330641543293,0.0789591745177209,0.0984746523104531,0.150964558097802,0.111933602512337,0.028488111260655,0.0231045311799013,0.0641543292956483,0.0291610587707492,0.120008972633468
"PD14462",0.0497883993029624,0.0509086382872791,0.0382125964650236,0.0206621857107294,0.0385860094597959,0.0531491162559124,0.0333582275329848,0.107294000497884,0.100945979586756,0.0688324620363455,0.124097585262634,0.086756285785412,0.0871296987801842,0.0247697286532238,0.115509086382873
"PD14465",0.0652473254951806,0.0998834869187586,0.0480881262578117,0.0417328672810084,0.077640080499947,0.0893973096070332,0.0642940366486601,0.0785933693464675,0.157716343607669,0.0471348374112912,0.0515835186950535,0.0213960385552378,0.04491049676941,0.0124986759877132,0.0998834869187586
"PD14467",0.110712863401035,0.0671047391477499,0.0635205097570689,0.0420151334129829,0.0312624452409399,0.0551573078454799,0.0957785742731979,0.0844285145360414,0.156710473914775,0.0527678215850259,0.0551573078454799,0.0264834727200319,0.0485862206292314,0.0217045001991239,0.0886101154918359
"PD14468",0.128413591828226,0.0621221596831353,0.0183447988326037,0.0589952053366688,0.0583698144673754,0.103397957056494,0.0177194079633104,0.0883885761934542,0.119032728788826,0.045236606212216,0.051490514905149,0.0220971440483636,0.069626850114655,0.0214717531790703,0.135292891390452
"PD14471",0.0576305220883534,0.13925702811245,0.0377510040160643,0.039859437751004,0.0597389558232932,0.0802208835341365,0.0464859437751004,0.059136546184739,0.188052208835341,0.089859437751004,0.0368473895582329,0.0196787148594378,0.051004016064257,0.0181726907630522,0.0763052208835341
"PD14472",0.121095968199886,0.0572118114707553,0.0163259511641113,0.0406019307211811,0.0576377058489495,0.0763770584894946,0.0457126632595116,0.0857467348097672,0.0785065303804657,0.0593412833617263,0.0870244179443498,0.0512492901760363,0.0542305508233958,0.0282509937535491,0.14068710959682
"PD14473",0.0617283950617284,0.101904164051057,0.0309688219292739,0.0278300899769826,0.0711445909186022,0.0654948734044779,0.0366185394433982,0.118225570202971,0.164051056706424,0.07553881565181,0.041012764176606,0.0259468508056079,0.0422682569575225,0.0278300899769826,0.109437120736556
"PD17973",0.0353413654618474,0.0401606425702811,0.0117269076305221,0.0994377510040161,0.0493172690763052,0.277751004016064,0.0213654618473896,0.0276305220883534,0.152931726907631,0.0676305220883534,0.0430522088353414,0.00931726907630522,0.0382329317269076,0.0252208835341365,0.100883534136546
"PD17981",0.0326965117384279,0.0356905237144758,0.0178690238570478,0.040110255679118,0.00988499192092006,0.182824826537401,0.0443874156449007,0.0488071476095428,0.179403098564775,0.0515160155878719,0.166143902670849,0.0518011595855907,0.0560783195513734,0.0121661439026708,0.0706206634350347
"PD17991",0.111111111111111,0.0395702306079665,0.0175576519916143,0.0694444444444444,0.0356394129979036,0.0835953878406709,0.0623689727463312,0.0623689727463312,0.159067085953878,0.064727463312369,0.0568658280922432,0.0183438155136268,0.0820230607966457,0.0191299790356394,0.118186582809224
"PD17994",0.115290068829892,0.0415437561455261,0.0149950835791544,0.0186823992133727,0.0319567354965585,0.0658800393313668,0.0363815142576205,0.0688298918387414,0.137413962635202,0.138888888888889,0.145526057030482,0.0592428711897738,0.0297443461160275,0.017944936086529,0.0776794493608653
"PD18017",0.0812480691998764,0.0502008032128514,0.0488106271238801,0.0678097003398208,0.105344454742045,0.073833796725363,0.0177633611368551,0.0715168365770775,0.0886623416743899,0.0654927401915354,0.0529811553907939,0.0186901451961693,0.0863453815261044,0.027494593759654,0.143805993203584
"PD18020",0.033741069090637,0.172389930049003,0.103710769460966,0.047768675419893,0.0967530767216549,0.0368832529083904,0.150114091198145,0.0256050574196686,0.0217334380727939,0.0371076946096585,0.0334605169640519,0.157464556914675,0.0469831294654547,0.0215089963715258,0.014775745333483
"PD18022",0.127925746569814,0.077683615819209,0.0443906376109766,0.066182405165456,0.100080710250202,0.0468119451170299,0.0383373688458434,0.0607344632768362,0.111581920903955,0.0855528652138822,0.0758676351896691,0.0504439063761098,0.0377320419693301,0.0189669087974173,0.0577078288942696
"PD18024",0.0203813280736358,0.143027912258681,0.0704082242543781,0.0600980216364832,0.138903831211523,0.0723806108421493,0.197806467037236,0.0232502540194848,0.0263881417727572,0.0549877472954396,0.00487119717888949,0.0427948120255813,0.0499671268902038,0.0359811129041898,0.0587532125993665
"PD18031",0.11753576918529,0.0352370817074613,0.0696464467305191,0.0806432541090221,0.0724843325056167,0.0756769540026014,0.0526191320799338,0.0806432541090221,0.0703559181742935,0.0966063615939458,0.0582949036301289,0.0451696819203027,0.0242402743289583,0.0320444602104765,0.0888021757124276
"PD18037",0.123622875491336,0.0133421912196202,0.0219786303493329,0.0505453136245363,0.102197863034933,0.115152521729502,0.0264629352820683,0.0835963018324752,0.192382217793279,0.00852571555112661,0.0603443503294026,0.0158334717378066,0.0419088744948237,0.0292863865360128,0.114820350993744
"PD18045",0.0125183591214947,0.0122109505755371,0.0752809372545001,0.0181541824640503,0.0368548690098029,0.039006728831506,0.0531475219455545,0.022509136865116,0.0699525224579021,0.0319363322744817,0.183949858250504,0.364552379000581,0.0285548382689483,0.0112887249376644,0.0400826587423575
"PD18046",0.0888964192928951,0.0445046876764938,0.0251892014006551,0.0699198011973342,0.030949960465379,0.08652434203095,0.0848300011295606,0.0699198011973342,0.11363379645318,0.115667005534847,0.0512820512820513,0.0299333559245454,0.0407771376934373,0.0272224104823224,0.120750028239015
"PD18047",0.0782511835143414,0.0406571985519354,0.0210247841826789,0.0536062378167641,0.0348092453355611,0.0874408242829296,0.0811751601225286,0.0861876914508494,0.163881927039822,0.0786688944583682,0.0619604566972988,0.0339738234475077,0.0456697298802562,0.0181008075744918,0.114592035644667
"PD18048",0.105527984560243,0.0633443617314585,0.0389440308795148,0.0463881996140061,0.17417976288944,0.0496967190515578,0.014750482492418,0.0550730631375793,0.0819547835676868,0.0224014336917563,0.0372897711607389,0.036669423766198,0.0931210366694238,0.0263303005238489,0.15432864626413
"PD18049",0.0669184582607011,0.0404803408870812,0.0550067790044548,0.0523920201433275,0.0480340887081154,0.0335076505907418,0.0523920201433275,0.0596552392020143,0.107883013751695,0.0884175866744141,0.121828394344373,0.0529730776680225,0.0628510555878365,0.0294402479178772,0.128220027116018
"PD18050",0.0512536873156342,0.0501474926253687,0.0269174041297935,0.0213864306784661,0.0623156342182891,0.0778023598820059,0.068952802359882,0.0811209439528024,0.183997050147493,0.0141961651917404,0.0990966076696165,0.0714417404129793,0.0576143067846608,0.0166851032448378,0.117072271386431
"PD18100",0.0634619439173519,0.0451191229179844,0.0527092557453089,0.0375289900906599,0.0495467004005903,0.134935694707991,0.0495467004005903,0.0590343664347459,0.148850938224752,0.0666244992620704,0.0672570103310141,0.0166561248155176,0.0685220324689015,0.0236137465738984,0.116592873708623
"PD18101",0.106608251186564,0.117561153705732,0.0365096750638919,0.0627966411098941,0.0529390288426433,0.0671778021175612,0.0189850310332238,0.0540343190945601,0.152610441767068,0.0890836071558963,0.0321285140562249,0.0321285140562249,0.0430814165753925,0.0200803212851406,0.114275282949982
"PD18116",0.0905478879130071,0.0472605604349644,0.0171476369719783,0.0635717273107486,0.034086156419908,0.0510246758678377,0.0930572982015893,0.0679631953157675,0.111877875365956,0.135089920535341,0.0786281890422417,0.0359682141363446,0.0535340861564199,0.0215391049769971,0.0987034713508992
"PD18149",0.0466921119592875,0.0611959287531807,0.0192111959287532,0.0440203562340967,0.0493638676844784,0.0825699745547074,0.0802798982188295,0.10470737913486,0.10089058524173,0.11501272264631,0.0417302798982188,0.0302798982188295,0.0966921119592875,0.0371501272264631,0.0902035623409669
"PD18188",0.0648877223680373,0.0622630504520268,0.0425780110819481,0.0351414406532517,0.0482648002333042,0.0657626130067075,0.0718868474773987,0.120005832604258,0.109069699620881,0.10644502770487,0.0557013706620006,0.0141440653251677,0.0854476523767862,0.0215806357538641,0.0968212306794984
"PD18189",0.0553755977171063,0.0583834644454728,0.0625482029924418,0.0699521826314978,0.0852228906370507,0.139364491747648,0.0278420484343668,0.0669443159031313,0.0896190035477402,0.0620854542650008,0.114607434829554,0.0428813820761993,0.0588462131729138,0.0248341817060003,0.0414931358938763
"PD18247",0.00830974671601713,0.00471732346324116,0.0969228536178242,0.00885405326946803,0.01603889977502,0.0134262283184556,0.0162566223964003,0.0205022135133174,0.025727556426446,0.011249002104652,0.311706219609551,0.42568401190217,0.0132085056970753,0.00373757166702954,0.0236591915233326
"PD18251",0.0877391386297239,0.057770238431816,0.0317594948638206,0.0331731222316464,0.07275468853077,0.0600320422203374,0.144849684289888,0.0741683158985958,0.0603147676939026,0.117708038827632,0.0391103571765149,0.0374140043351239,0.086325511261898,0.0388276317029498,0.0580529639053812
"PD18257",0.0503914433785423,0.0404675267394421,0.0632925350093726,0.0778476127467196,0.0447678906163855,0.148307420884331,0.0517146322637557,0.0517146322637557,0.0924026904840666,0.0507222405998456,0.0943874738118866,0.108942551549234,0.0232660712316683,0.0189657073547249,0.0828095710662697
"PD18258",0.0640380313199105,0.0782997762863535,0.0212527964205817,0.020413870246085,0.0338366890380313,0.0883668903803132,0.0766219239373602,0.109340044742729,0.170581655480984,0.102628635346756,0.0237695749440716,0.0262863534675615,0.0590044742729306,0.0397091722595078,0.0858501118568233
"PD18259",0.0483380674739622,0.248218468131759,0.0743509244032491,0.0480390691184532,0.0462450789853989,0.0573080181392336,0.112473214730652,0.0432550954303085,0.0601485025165695,0.0538695370508796,0.0629889868939054,0.0483380674739622,0.0253151940997658,0.0238202023222206,0.0472915732296806
"PD18264",0.0220406141654284,0.0205547300643883,0.0452204061416543,0.0138682516097078,0.0123823675086677,0.0349678058444775,0.0119366022783556,0.0465577018325904,0.0533927686973749,0.0281327389796929,0.434373452204061,0.226944031698861,0.0119366022783556,0.00629024269440317,0.0314016840019812
"PD18269",0.120621665506843,0.0781721178380886,0.0218046856877755,0.0559035026675945,0.0698213871491533,0.0642542333565298,0.0475527719786592,0.0760844351658548,0.085131060078868,0.0698213871491533,0.0336348874971004,0.0113662723266064,0.0559035026675945,0.0287636279285549,0.181164463001624
"PD18728",0.0683525746747297,0.0804471321238776,0.00678028220634048,0.0249221183800623,0.066703316840755,0.0546087593916071,0.0205240974894631,0.0678028220634048,0.0804471321238776,0.0875939160711013,0.117280557082646,0.0287703866593366,0.0996884735202492,0.0177753344328386,0.17830309693971
"PD18730",0.0329745429694174,0.0170852554245686,0.0539894071416368,0.0314368699812062,0.0539894071416368,0.0201606014009909,0.0222108320519392,0.038100119596788,0.0796172902784897,0.0586024261062703,0.226208781821288,0.233897146762344,0.0237485050401504,0.0211857167264651,0.0867930975568085
"PD18733",0.0307374823503856,0.0509395025524058,0.0261757358531552,0.0757032692516564,0.0600629955468665,0.118388182904312,0.0366025849896818,0.0916693819919626,0.096231128489193,0.154230476811122,0.0730965569675247,0.0229173454979907,0.0773324644292386,0.0160747257521451,0.0698381666123602
